step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
76,1.0273946921e+00,8.1919300675e-02,1.0307811040e-02,3.5538942616e-02,5.8795770009e-01,2.4932354691e-02,9.1409051418e-01,1.0631235838e+00,1.1049699783e+00,6.2205159664e-01,5.7869780064e-01,5.6312370300e-01
77,1.0200136701e+00,8.1424302943e-02,7.1727665320e-03,3.5587687909e-02,5.9020364285e-01,2.4536889839e-02,9.0730017424e-01,1.0559589863e+00,1.0967818499e+00,6.2381094694e-01,5.8088332415e-01,5.6591665745e-01
78,1.0026819110e+00,8.0810271892e-02,-2.9730343064e-04,3.5921997149e-02,5.9547026952e-01,2.4574973085e-02,8.9106577635e-01,1.0372337103e+00,1.0797462463e+00,6.2901932001e-01,5.8655321598e-01,5.7083827257e-01
79,9.9470335245e-01,8.0447211545e-02,-3.7784563014e-03,3.6071631416e-02,5.9784289201e-01,2.4149943646e-02,8.8331085443e-01,1.0303642750e+00,1.0704349279e+00,6.3095599413e-01,5.8853006363e-01,5.7404261827e-01
80,9.7869771719e-01,8.0215000033e-02,-1.0863158905e-02,3.6554349597e-02,6.0270474354e-01,2.4366802105e-02,8.6783903837e-01,1.0132839680e+00,1.0549701452e+00,6.3600045443e-01,5.9374833107e-01,5.7836544514e-01
81,9.7043253978e-01,7.9020884480e-02,-1.4526930548e-02,3.6319095816e-02,6.0513085127e-01,2.3719785368e-02,8.6110180616e-01,1.0050593615e+00,1.0451364517e+00,6.3762927055e-01,5.9608107805e-01,5.8168220520e-01
82,9.5570788781e-01,7.9227316889e-02,-2.1222263481e-02,3.6988578359e-02,6.0963384310e-01,2.4054500642e-02,8.4617525339e-01,9.9004375935e-01,1.0309046507e+00,6.4250427485e-01,6.0078674555e-01,5.8561050892e-01
83,9.4664343198e-01,7.7368705437e-02,-2.5316657537e-02,3.6448880093e-02,6.1232368151e-01,2.3326091547e-02,8.3970749378e-01,9.8005139828e-01,1.0201714039e+00,6.4425253868e-01,6.0354053974e-01,5.8917796612e-01
84,9.3296527863e-01,7.8048817153e-02,-3.1710323827e-02,3.7325908712e-02,6.1636990309e-01,2.3796790055e-02,8.2519966364e-01,9.6617549658e-01,1.0075206757e+00,6.4885061979e-01,6.0775732994e-01,5.9250175953e-01
85,9.2443913221e-01,7.5967293309e-02,-3.5641714286e-02,3.6656507916e-02,6.1896351973e-01,2.2921763368e-02,8.1941282749e-01,9.5736527443e-01,9.9653929472e-01,6.5032166243e-01,6.1039859056e-01,5.9617030621e-01
86,9.1070127487e-01,7.6917189324e-02,-4.2230521716e-02,3.7688892942e-02,6.2297981977e-01,2.3518503978e-02,8.0457240343e-01,9.4310468435e-01,9.8442673683e-01,6.5503317118e-01,6.1464190483e-01,5.9926438332e-01
87,9.0266382694e-01,7.4981654565e-02,-4.6027377775e-02,3.7058344113e-02,6.2542074919e-01,2.2764833590e-02,7.9909080267e-01,9.3475657701e-01,9.7414410114e-01,6.5652537346e-01,6.1706101894e-01,6.0267585516e-01
88,8.8952924808e-01,7.5904632985e-02,-5.2479546828e-02,3.8077542921e-02,6.2932707866e-01,2.3355622903e-02,7.8494346142e-01,9.2087864876e-01,9.6276563406e-01,6.6112220287e-01,6.2117743492e-01,6.0568159819e-01
89,8.8173011939e-01,7.4066211102e-02,-5.6253620352e-02,3.7488148106e-02,6.3159755866e-01,2.2571685364e-02,7.7941823006e-01,9.1344606876e-01,9.5232605934e-01,6.6245973110e-01,6.2322807312e-01,6.0910487175e-01
90,8.6917742093e-01,7.4850885720e-02,-6.2562150916e-02,3.8436191736e-02,6.3548839092e-01,2.3144650005e-02,7.6607638597e-01,8.9995259047e-01,9.4150328636e-01,6.6699039936e-01,6.2743347883e-01,6.1204129457e-01
