step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,loss_replica_4,loss_replica_5,qy_replica_1,qy_replica_2,qy_replica_3,qy_replica_4,qy_replica_5
244,9.4325339794e-01,4.0078989099e-03,-2.5375545446e-02,1.8465266777e-03,1.2330390215e+00,1.8264497343e-03,9.3674159050e-01,9.4575226307e-01,9.4295710325e-01,9.4206917286e-01,9.4874686003e-01,1.2323042154e+00,1.2337132692e+00,1.2362924814e+00,1.2314056158e+00,1.2314795256e+00
245,9.4304944277e-01,4.0201760272e-03,-2.5469486915e-02,1.8526228866e-03,1.2327217817e+00,1.8389224224e-03,9.3650335073e-01,9.4555759430e-01,9.4275647402e-01,9.4188302755e-01,9.4854676723e-01,1.2319133282e+00,1.2334333658e+00,1.2359938622e+00,1.2311149836e+00,1.2311533689e+00
246,9.4284769297e-01,4.0329859577e-03,-2.5562433986e-02,1.8589628059e-03,1.2324102402e+00,1.8523433334e-03,9.3626666069e-01,9.4536447525e-01,9.4255852699e-01,9.4169867039e-01,9.4835013151e-01,1.2315263748e+00,1.2331588268e+00,1.2357016802e+00,1.2308286428e+00,1.2308356762e+00
247,9.4264796972e-01,4.0462161768e-03,-2.5654468189e-02,1.8654952567e-03,1.2321043491e+00,1.8666468597e-03,9.3603146076e-01,9.4517272711e-01,9.4236356020e-01,9.4151562452e-01,9.4815647602e-01,1.2311439514e+00,1.2328890562e+00,1.2354159355e+00,1.2305463552e+00,1.2305264473e+00
248,9.4245016575e-01,4.0598151785e-03,-2.5745638284e-02,1.8721960649e-03,1.2318039179e+00,1.8818671469e-03,9.3579792976e-01,9.4498187304e-01,9.4217103720e-01,9.4133394957e-01,9.4796603918e-01,1.2307657003e+00,1.2326241732e+00,1.2351363897e+00,1.2302684784e+00,1.2302248478e+00
249,9.4225399494e-01,4.0736461370e-03,-2.5836075329e-02,1.8790031495e-03,1.2315088034e+00,1.8979876233e-03,9.3556582928e-01,9.4479143620e-01,9.4198101759e-01,9.4115346670e-01,9.4777822495e-01,1.2303920984e+00,1.2323638201e+00,1.2348629236e+00,1.2299942970e+00,1.2299308777e+00
250,9.4205940962e-01,4.0876543134e-03,-2.5925800739e-02,1.8858908110e-03,1.2312189579e+00,1.9153015087e-03,9.3533539772e-01,9.4460123777e-01,9.4179332256e-01,9.4097393751e-01,9.4759315252e-01,1.2300230265e+00,1.2321081161e+00,1.2345960140e+00,1.2297239304e+00,1.2296437025e+00
251,9.4186629057e-01,4.1016906037e-03,-2.6014868740e-02,1.8927905449e-03,1.2309343338e+00,1.9334975838e-03,9.3510669470e-01,9.4441092014e-01,9.4160789251e-01,9.4079542160e-01,9.4741052389e-01,1.2296587229e+00,1.2318569422e+00,1.2343350649e+00,1.2294572592e+00,1.2293636799e+00
252,9.4167432785e-01,4.1157624630e-03,-2.6103421885e-02,1.8997058585e-03,1.2306546926e+00,1.9527388943e-03,9.3487960100e-01,9.4422018528e-01,9.4142436981e-01,9.4061726332e-01,9.4723021984e-01,1.2292988300e+00,1.2316100597e+00,1.2340801954e+00,1.2291944027e+00,1.2290899754e+00
253,9.4148347378e-01,4.1297050399e-03,-2.6191481521e-02,1.9065608984e-03,1.2303799391e+00,1.9729635241e-03,9.3465417624e-01,9.4402843714e-01,9.4124281406e-01,9.4043987989e-01,9.4705206156e-01,1.2289439440e+00,1.2313669920e+00,1.2338314056e+00,1.2289351225e+00,1.2288222313e+00
254,9.4129341841e-01,4.1434880972e-03,-2.6279190281e-02,1.9133419118e-03,1.2301101208e+00,1.9941911322e-03,9.3443030119e-01,9.4383549690e-01,9.4106280804e-01,9.4026273489e-01,9.4687575102e-01,1.2285939455e+00,1.2311285734e+00,1.2335884571e+00,1.2286794186e+00,1.2285602093e+00
255,9.4110412598e-01,4.1569849472e-03,-2.6366564191e-02,1.9199902076e-03,1.2298449516e+00,2.0163661691e-03,9.3420815468e-01,9.4364094734e-01,9.4088447094e-01,9.4008582830e-01,9.4670122862e-01,1.2282487154e+00,1.2308938503e+00,1.2333513498e+00,1.2284272909e+00,1.2283035517e+00
256,9.4091529846e-01,4.1701118904e-03,-2.6453740429e-02,1.9264676760e-03,1.2295844793e+00,2.0394101921e-03,9.3398749828e-01,9.4344419241e-01,9.4070750475e-01,9.3990916014e-01,9.4652813673e-01,1.2279087305e+00,1.2306630611e+00,1.2331199646e+00,1.2281785011e+00,1.2280521393e+00
257,9.4072675705e-01,4.1827903451e-03,-2.6540801251e-02,1.9327373834e-03,1.2293286085e+00,2.0633631693e-03,9.3376857042e-01,9.4324499369e-01,9.4053143263e-01,9.3973231316e-01,9.4635647535e-01,1.2275736332e+00,1.2304362059e+00,1.2328943014e+00,1.2279334068e+00,1.2278054953e+00
258,9.4053839445e-01,4.1950428828e-03,-2.6627796167e-02,1.9388103401e-03,1.2290771961e+00,2.0880463207e-03,9.3355101347e-01,9.4304293394e-01,9.4035667181e-01,9.3955528736e-01,9.4618606567e-01,1.2272436619e+00,1.2302128077e+00,1.2326741219e+00,1.2276918888e+00,1.2275635004e+00
259,9.4034986496e-01,4.2065601833e-03,-2.6714884148e-02,1.9445433444e-03,1.2288302660e+00,2.1135509807e-03,9.3333518505e-01,9.4283729792e-01,9.4018250704e-01,9.3937790394e-01,9.4601643085e-01,1.2269188166e+00,1.2299932241e+00,1.2324595451e+00,1.2274540663e+00,1.2273256779e+00
260,9.4016098976e-01,4.2174552097e-03,-2.6802148068e-02,1.9499886922e-03,1.2285876274e+00,2.1397626641e-03,9.3312072754e-01,9.4262772799e-01,9.4000887871e-01,9.3919998407e-01,9.4584763050e-01,1.2265990973e+00,1.2297773361e+00,1.2322502136e+00,1.2272195816e+00,1.2270919085e+00
261,9.3997156620e-01,4.2276290456e-03,-2.6889681449e-02,1.9551005387e-03,1.2283492327e+00,2.1665784312e-03,9.3290770054e-01,9.4241398573e-01,9.3983554840e-01,9.3902122974e-01,9.4567936659e-01,1.2262846231e+00,1.2295645475e+00,1.2320462465e+00,1.2269887924e+00,1.2268619537e+00
262,9.3978137970e-01,4.2369834028e-03,-2.6977583394e-02,1.9598333394e-03,1.2281151056e+00,2.1939260243e-03,9.3269604445e-01,9.4219511747e-01,9.3966227770e-01,9.3884187937e-01,9.4551157951e-01,1.2259752750e+00,1.2293554544e+00,1.2318472862e+00,1.2267618179e+00,1.2266356945e+00
263,9.3959012032e-01,4.2455332913e-03,-2.7065997407e-02,1.9641941917e-03,1.2278851271e+00,2.2217337386e-03,9.3248552084e-01,9.4197082520e-01,9.3948894739e-01,9.3866133690e-01,9.4534397125e-01,1.2256714106e+00,1.2291496992e+00,1.2316533327e+00,1.2265384197e+00,1.2264127731e+00
264,9.3939760923e-01,4.2531647384e-03,-2.7155006214e-02,1.9681300003e-03,1.2276592970e+00,2.2500279707e-03,9.3227624893e-01,9.4174063206e-01,9.3931519985e-01,9.3847960234e-01,9.4517636299e-01,1.2253725529e+00,1.2289474010e+00,1.2314643860e+00,1.2263190746e+00,1.2261930704e+00
265,9.3920348883e-01,4.2598900001e-03,-2.7244775563e-02,1.9716465727e-03,1.2274376392e+00,2.2786534344e-03,9.3206793070e-01,9.4150394201e-01,9.3914061785e-01,9.3829643726e-01,9.4500851631e-01,1.2250792980e+00,1.2287485600e+00,1.2312803268e+00,1.2261033058e+00,1.2259767056e+00
266,9.3900759220e-01,4.2656410206e-03,-2.7335382958e-02,1.9747119009e-03,1.2272200346e+00,2.3075923171e-03,9.3186062574e-01,9.4125998020e-01,9.3896502256e-01,9.3811190128e-01,9.4484043121e-01,1.2247910500e+00,1.2285531759e+00,1.2311009169e+00,1.2258915901e+00,1.2257634401e+00
267,9.3880949020e-01,4.2704701992e-03,-2.7427027549e-02,1.9773504870e-03,1.2270064831e+00,2.3367067566e-03,9.3165397644e-01,9.4100844860e-01,9.3878811598e-01,9.3792521954e-01,9.4467169046e-01,1.2245081663e+00,1.2283613682e+00,1.2309259176e+00,1.2256841660e+00,1.2255527973e+00
268,9.3860902786e-01,4.2744124531e-03,-2.7519781761e-02,1.9795779055e-03,1.2267970324e+00,2.3660184133e-03,9.3144792318e-01,9.4074875116e-01,9.3860948086e-01,9.3773657084e-01,9.4450241327e-01,1.2242306471e+00,1.2281732559e+00,1.2307554483e+00,1.2254807949e+00,1.2253450155e+00
269,9.3840575218e-01,4.2773087973e-03,-2.7613855608e-02,1.9813206540e-03,1.2265917063e+00,2.3955778290e-03,9.3124240637e-01,9.4047999382e-01,9.3842875957e-01,9.3754559755e-01,9.4433200359e-01,1.2239581347e+00,1.2279888391e+00,1.2305896282e+00,1.2252817154e+00,1.2251402140e+00
270,9.3819941282e-01,4.2793150471e-03,-2.7709366149e-02,1.9826507440e-03,1.2263906240e+00,2.4252762302e-03,9.3103706837e-01,9.4020187855e-01,9.3824571371e-01,9.3735200167e-01,9.4416040182e-01,1.2236908674e+00,1.2278085947e+00,1.2304282188e+00,1.2250871658e+00,1.2249382734e+00
271,9.3798973560e-01,4.2805559842e-03,-2.7806441537e-02,1.9836255764e-03,1.2261934996e+00,2.4549375498e-03,9.3083167076e-01,9.3991398811e-01,9.3805980682e-01,9.3715560436e-01,9.4398760796e-01,1.2234288454e+00,1.2276322842e+00,1.2302706242e+00,1.2248970270e+00,1.2247387171e+00
272,9.3777629137e-01,4.2809588826e-03,-2.7905281408e-02,1.9842113419e-03,1.2260006666e+00,2.4847735211e-03,9.3062615395e-01,9.3961560726e-01,9.3787062168e-01,9.3695592880e-01,9.4381314516e-01,1.2231717110e+00,1.2274606228e+00,1.2301173210e+00,1.2247116566e+00,1.2245420218e+00
273,9.3755874634e-01,4.2807492054e-03,-2.8006042055e-02,1.9845126480e-03,1.2258121967e+00,2.5147481397e-03,9.3041998148e-01,9.3930643797e-01,9.3767768145e-01,9.3675273657e-01,9.4363689423e-01,1.2229195833e+00,1.2272934914e+00,1.2299684286e+00,1.2245314121e+00,1.2243480682e+00
274,9.3733683825e-01,4.2799398112e-03,-2.8108846349e-02,1.9845349335e-03,1.2256280899e+00,2.5447628943e-03,9.3021321297e-01,9.3898624182e-01,9.3748050928e-01,9.3654561043e-01,9.4345861673e-01,1.2226725817e+00,1.2271314859e+00,1.2298234701e+00,1.2243561745e+00,1.2241567373e+00
275,9.3711018562e-01,4.2787769795e-03,-2.8213873050e-02,1.9843928294e-03,1.2254484653e+00,2.5749742664e-03,9.3000519276e-01,9.3865448236e-01,9.3727874756e-01,9.3633437157e-01,9.4327813387e-01,1.2224303484e+00,1.2269747257e+00,1.2296828032e+00,1.2241861820e+00,1.2239682674e+00
276,9.3687837124e-01,4.2772114872e-03,-2.8321317072e-02,1.9840636013e-03,1.2252734661e+00,2.6052974894e-03,9.2979592085e-01,9.3831115961e-01,9.3707156181e-01,9.3611842394e-01,9.4309478998e-01,1.2221930027e+00,1.2268239260e+00,1.2295460701e+00,1.2240217924e+00,1.2237825394e+00
277,9.3664115667e-01,4.2756285546e-03,-2.8431291568e-02,1.9837259667e-03,1.2251031160e+00,2.6359188047e-03,9.2958480120e-01,9.3795627356e-01,9.3685853481e-01,9.3589740992e-01,9.4290876389e-01,1.2219601870e+00,1.2266788483e+00,1.2294137478e+00,1.2238630056e+00,1.2235997915e+00
278,9.3639816046e-01,4.2740253810e-03,-2.8543975376e-02,1.9833792623e-03,1.2249376535e+00,2.6668819662e-03,9.2937165499e-01,9.3758976460e-01,9.3663895130e-01,9.3567103148e-01,9.4271939993e-01,1.2217317820e+00,1.2265405655e+00,1.2292855978e+00,1.2237105370e+00,1.2234197855e+00
279,9.3614907265e-01,4.2726860990e-03,-2.8659514990e-02,1.9831560413e-03,1.2247771263e+00,2.6979710337e-03,9.2915594578e-01,9.3721216917e-01,9.3641227484e-01,9.3543851376e-01,9.4252645969e-01,1.2215082645e+00,1.2264087200e+00,1.2291615009e+00,1.2235642672e+00,1.2232428789e+00
280,9.3589363098e-01,4.2717630735e-03,-2.8778034708e-02,1.9831278760e-03,1.2246216774e+00,2.7296793371e-03,9.2893731594e-01,9.3682396412e-01,9.3617773056e-01,9.3519955873e-01,9.4232958555e-01,1.2212888002e+00,1.2262839079e+00,1.2290421724e+00,1.2234243155e+00,1.2230691910e+00
281,9.3563144207e-01,4.2715523817e-03,-2.8899720197e-02,1.9834340469e-03,1.2244714499e+00,2.7618124092e-03,9.2871487141e-01,9.3642562628e-01,9.3593460321e-01,9.3495374918e-01,9.4212836027e-01,1.2210737467e+00,1.2261668444e+00,1.2289270163e+00,1.2232910395e+00,1.2228986025e+00
282,9.3536235094e-01,4.2719964102e-03,-2.9024645945e-02,1.9840485517e-03,1.2243267536e+00,2.7944876429e-03,9.2848873138e-01,9.3601810932e-01,9.3568199873e-01,9.3470060825e-01,9.4192230701e-01,1.2208629847e+00,1.2260574102e+00,1.2288166285e+00,1.2231652737e+00,1.2227314711e+00
283,9.3508610725e-01,4.2733461167e-03,-2.9152931548e-02,1.9850899544e-03,1.2241874456e+00,2.8279350859e-03,9.2825812101e-01,9.3560272455e-01,9.3541914225e-01,9.3443948030e-01,9.4171106815e-01,1.2206559181e+00,1.2259558439e+00,1.2287110090e+00,1.2230465412e+00,1.2225679159e+00
284,9.3480237722e-01,4.2757077411e-03,-2.9284735282e-02,1.9866101862e-03,1.2240538120e+00,2.8622413947e-03,9.2802226543e-01,9.3518054485e-01,9.3514531851e-01,9.3416976929e-01,9.4149398804e-01,1.2204529047e+00,1.2258621454e+00,1.2286107540e+00,1.2229351997e+00,1.2224080563e+00
285,9.3451102972e-01,4.2790037875e-03,-2.9420121124e-02,1.9885754715e-03,1.2239259005e+00,2.8973891211e-03,9.2778080702e-01,9.3475311995e-01,9.3485957384e-01,9.3389123678e-01,9.4127041101e-01,1.2202537060e+00,1.2257764339e+00,1.2285156250e+00,1.2228318453e+00,1.2222518921e+00
286,9.3421182632e-01,4.2833662089e-03,-2.9559203545e-02,1.9910495952e-03,1.2238039017e+00,2.9336065921e-03,9.2753291130e-01,9.3432229757e-01,9.3456083536e-01,9.3360310793e-01,9.4103997946e-01,1.2200582027e+00,1.2256988287e+00,1.2284262180e+00,1.2227364779e+00,1.2220997810e+00
287,9.3390461206e-01,4.2885979965e-03,-2.9702057744e-02,1.9939439120e-03,1.2236878157e+00,2.9707397296e-03,9.2727804184e-01,9.3388956785e-01,9.3424844742e-01,9.3330520391e-01,9.4080179930e-01,1.2198666334e+00,1.2256284952e+00,1.2283426523e+00,1.2226490974e+00,1.2219521999e+00
288,9.3358918428e-01,4.2946687254e-03,-2.9848781656e-02,1.9972468015e-03,1.2235776663e+00,3.0091183803e-03,9.2701542377e-01,9.3345707655e-01,9.3392115831e-01,9.3299686909e-01,9.4055539370e-01,1.2196784019e+00,1.2255656719e+00,1.2282652855e+00,1.2225700617e+00,1.2218089104e+00
289,9.3326528072e-01,4.3013903703e-03,-2.9999500844e-02,2.0008741248e-03,1.2234735012e+00,3.0487009564e-03,9.2674416304e-01,9.3302679062e-01,9.3357813358e-01,9.3267750740e-01,9.4029980898e-01,1.2194935083e+00,1.2255097628e+00,1.2281943560e+00,1.2224993706e+00,1.2216705084e+00
290,9.3293280602e-01,4.3086075739e-03,-3.0154263530e-02,2.0047559716e-03,1.2233752966e+00,3.0894168204e-03,9.2646354437e-01,9.3260043859e-01,9.3321835995e-01,9.3234717846e-01,9.4003450871e-01,1.2193124294e+00,1.2254598141e+00,1.2281303406e+00,1.2224369049e+00,1.2215369940e+00
291,9.3259136677e-01,4.3160684743e-03,-3.0313256688e-02,2.0087782648e-03,1.2232831955e+00,3.1316393660e-03,9.2617261410e-01,9.3217968941e-01,9.3284082413e-01,9.3200528622e-01,9.3975841999e-01,1.2191346884e+00,1.2254159451e+00,1.2280740738e+00,1.2223824263e+00,1.2214088440e+00
292,9.3224085569e-01,4.3235437975e-03,-3.0476534443e-02,2.0128364791e-03,1.2231969833e+00,3.1749613825e-03,9.2587071657e-01,9.3176627159e-01,9.3244481087e-01,9.3165165186e-01,9.3947082758e-01,1.2189602852e+00,1.2253764868e+00,1.2280251980e+00,1.2223364115e+00,1.2212865353e+00
293,9.3188091516e-01,4.3309283387e-03,-3.0644268060e-02,2.0168845673e-03,1.2231165409e+00,3.2196354582e-03,9.2555665970e-01,9.3136167526e-01,9.3202936649e-01,9.3128603697e-01,9.3917083740e-01,1.2187892199e+00,1.2253412008e+00,1.2279844284e+00,1.2222977877e+00,1.2211700678e+00
294,9.3151116371e-01,4.3380410432e-03,-3.0816640145e-02,2.0208405978e-03,1.2230419159e+00,3.2654427312e-03,9.2522960901e-01,9.3096685410e-01,9.3159353733e-01,9.3090832233e-01,9.3885749578e-01,1.2186219692e+00,1.2253090143e+00,1.2279521227e+00,1.2222666740e+00,1.2210597992e+00
295,9.3113127947e-01,4.3449407861e-03,-3.0993806456e-02,2.0247348514e-03,1.2229729414e+00,3.3124455423e-03,9.2488831282e-01,9.3058258295e-01,9.3113684654e-01,9.3051862717e-01,9.3853002787e-01,1.2184582949e+00,1.2252789736e+00,1.2279288769e+00,1.2222421169e+00,1.2209564447e+00
296,9.3074085712e-01,4.3514890103e-03,-3.1175961664e-02,2.0285053745e-03,1.2229093313e+00,3.3606825857e-03,9.2453205585e-01,9.3020939827e-01,9.3065863848e-01,9.3011689186e-01,9.3818730116e-01,1.2182978392e+00,1.2252501249e+00,1.2279149294e+00,1.2222237587e+00,1.2208600044e+00
297,9.3033930063e-01,4.3578788385e-03,-3.1363390687e-02,2.0322448055e-03,1.2228512049e+00,3.4098983598e-03,9.2415976524e-01,9.2984706163e-01,9.3015831709e-01,9.2970281839e-01,9.3782854080e-01,1.2181414366e+00,1.2252219915e+00,1.2279105186e+00,1.2222113609e+00,1.2207707167e+00
298,9.2992630005e-01,4.3644407138e-03,-3.1556245808e-02,2.0361107448e-03,1.2227983713e+00,3.4599938556e-03,9.2377012968e-01,9.2949563265e-01,9.2963582277e-01,9.2927688360e-01,9.3745303154e-01,1.2179889679e+00,1.2251936197e+00,1.2279160023e+00,1.2222034931e+00,1.2206897736e+00
299,9.2950121164e-01,4.3714258624e-03,-3.1754835562e-02,2.0402241527e-03,1.2227503538e+00,3.5109644710e-03,9.2336207628e-01,9.2915427685e-01,9.2909085751e-01,9.2883914709e-01,9.3705970049e-01,1.2178405523e+00,1.2251641750e+00,1.2279314995e+00,1.2221990824e+00,1.2206164598e+00
300,9.2906352282e-01,4.3793234914e-03,-3.1959408489e-02,2.0448162262e-03,1.2227072954e+00,3.5626386173e-03,9.2293477058e-01,9.2882186174e-01,9.2852336168e-01,9.2838948965e-01,9.3664813042e-01,1.2176966667e+00,1.2251330614e+00,1.2279574871e+00,1.2221976519e+00,1.2205516100e+00
301,9.2861272097e-01,4.3886035973e-03,-3.2170213801e-02,2.0501108602e-03,1.2226687670e+00,3.6149273579e-03,9.2248708010e-01,9.2849737406e-01,9.2793375254e-01,9.2792791128e-01,9.3621748686e-01,1.2175570726e+00,1.2251000404e+00,1.2279933691e+00,1.2221983671e+00,1.2204949856e+00
302,9.2814829350e-01,4.3998847770e-03,-3.2387501792e-02,2.0564012209e-03,1.2226348162e+00,3.6674204221e-03,9.2201793194e-01,9.2817938328e-01,9.2732250690e-01,9.2745435238e-01,9.3576729298e-01,1.2174229622e+00,1.2250646353e+00,1.2280392647e+00,1.2221999168e+00,1.2204473019e+00
303,9.2766971588e-01,4.4139004258e-03,-3.2611529382e-02,2.0640337560e-03,1.2226050854e+00,3.7202502270e-03,9.2152643204e-01,9.2786592245e-01,9.2668998241e-01,9.2696875334e-01,9.3529748917e-01,1.2172938585e+00,1.2250263691e+00,1.2280951738e+00,1.2222017050e+00,1.2204083204e+00
304,9.2717652321e-01,4.4312189974e-03,-3.2842526068e-02,2.0732786196e-03,1.2225793362e+00,3.7731487657e-03,9.2101186514e-01,9.2755544186e-01,9.2603707314e-01,9.2647051811e-01,9.3480771780e-01,1.2171703577e+00,1.2249851227e+00,1.2281606197e+00,1.2222025394e+00,1.2203780413e+00
305,9.2666826248e-01,4.4525420290e-03,-3.3080716901e-02,2.0844686714e-03,1.2225576162e+00,3.8259547835e-03,9.2047321796e-01,9.2724603415e-01,9.2536479235e-01,9.2595934868e-01,9.3429791927e-01,1.2170531750e+00,1.2249410152e+00,1.2282354832e+00,1.2222020626e+00,1.2203563452e+00
306,9.2614445686e-01,4.4784995317e-03,-3.3326338834e-02,2.0979025150e-03,1.2225392342e+00,3.8782369881e-03,9.1991001368e-01,9.2693573236e-01,9.2467385530e-01,9.2543435097e-01,9.3376833200e-01,1.2169425488e+00,1.2248932123e+00,1.2283184528e+00,1.2221992016e+00,1.2203427553e+00
307,9.2560472488e-01,4.5095720367e-03,-3.3579584700e-02,2.1138099726e-03,1.2225243568e+00,3.9301655925e-03,9.1932153702e-01,9.2662250996e-01,9.2396563292e-01,9.2489498854e-01,9.3321895599e-01,1.2168389559e+00,1.2248424292e+00,1.2284098864e+00,1.2221935987e+00,1.2203369141e+00
308,9.2504875660e-01,4.5461628608e-03,-3.3840614468e-02,2.1323832554e-03,1.2225125074e+00,3.9812171437e-03,9.1870772839e-01,9.2630428076e-01,9.2324125767e-01,9.2434018850e-01,9.3265032768e-01,1.2167428732e+00,1.2247883081e+00,1.2285081148e+00,1.2221851349e+00,1.2203381062e+00
309,9.2447613478e-01,4.5887061189e-03,-3.4109639444e-02,2.1538302895e-03,1.2225036144e+00,4.0313908971e-03,9.1806799173e-01,9.2597913742e-01,9.2250174284e-01,9.2376887798e-01,9.3206292391e-01,1.2166547775e+00,1.2247306108e+00,1.2286132574e+00,1.2221734524e+00,1.2203459740e+00
310,9.2388653755e-01,4.6371639070e-03,-3.4386826022e-02,2.1781372601e-03,1.2224972248e+00,4.0804293614e-03,9.1740250587e-01,9.2564523220e-01,9.2174851894e-01,9.2317956686e-01,9.3145686388e-01,1.2165749073e+00,1.2246696949e+00,1.2287237644e+00,1.2221586704e+00,1.2203590870e+00
311,9.2327971458e-01,4.6916422037e-03,-3.4672308208e-02,2.2053574865e-03,1.2224931002e+00,4.1279971479e-03,9.1671127081e-01,9.2530041933e-01,9.2098248005e-01,9.2257148027e-01,9.3083292246e-01,1.2165039778e+00,1.2246050835e+00,1.2288389206e+00,1.2221405506e+00,1.2203769684e+00
312,9.2265533209e-01,4.7519177914e-03,-3.4966259362e-02,2.2353905921e-03,1.2224910259e+00,4.1740710107e-03,9.1599434614e-01,9.2494291067e-01,9.2020499706e-01,9.2194312811e-01,9.3019127846e-01,1.2164424658e+00,1.2245370150e+00,1.2289582491e+00,1.2221192122e+00,1.2203981876e+00
313,9.2201305628e-01,4.8174661765e-03,-3.5268853065e-02,2.2679935763e-03,1.2224907875e+00,4.2184883062e-03,9.1525250673e-01,9.2457044125e-01,9.1941678524e-01,9.2129343748e-01,9.2953211069e-01,1.2163903713e+00,1.2244652510e+00,1.2290807962e+00,1.2220956087e+00,1.2204219103e+00
314,9.2135262489e-01,4.8877526438e-03,-3.5580230104e-02,2.3029192019e-03,1.2224920988e+00,4.2610500864e-03,9.1448622942e-01,9.2418146133e-01,9.1861873865e-01,9.2062127590e-01,9.2885541916e-01,1.2163484097e+00,1.2243897915e+00,1.2292059660e+00,1.2220691442e+00,1.2204471827e+00
315,9.2067368031e-01,4.9621024463e-03,-3.5900576763e-02,2.3398539073e-03,1.2224947214e+00,4.3019361357e-03,9.1369605064e-01,9.2377376556e-01,9.1781169176e-01,9.1992563009e-01,9.2816126347e-01,1.2163162231e+00,1.2243101597e+00,1.2293335199e+00,1.2220410109e+00,1.2204726934e+00
316,9.1997581720e-01,5.0396451327e-03,-3.6230102327e-02,2.3783922212e-03,1.2224985361e+00,4.3407560246e-03,9.1288262606e-01,9.2334538698e-01,9.1699606180e-01,9.1920584440e-01,9.2744916677e-01,1.2162947655e+00,1.2242264748e+00,1.2294626236e+00,1.2220107317e+00,1.2204980850e+00
317,9.1925885677e-01,5.1193712371e-03,-3.6568909761e-02,2.4180611905e-03,1.2225033045e+00,4.3777407269e-03,9.1204726696e-01,9.2289435863e-01,9.1617226601e-01,9.1846144199e-01,9.2671895027e-01,1.2162836790e+00,1.2241382599e+00,1.2295931578e+00,1.2219794989e+00,1.2205219269e+00
318,9.1852234602e-01,5.2001819080e-03,-3.6917232158e-02,2.4583467486e-03,1.2225088358e+00,4.4128873981e-03,9.1119062901e-01,9.2241877317e-01,9.1534084082e-01,9.1769188643e-01,9.2596960068e-01,1.2162828445e+00,1.2240452766e+00,1.2297247648e+00,1.2219468355e+00,1.2205444574e+00
319,9.1776608229e-01,5.2811214822e-03,-3.7275185671e-02,2.4987996874e-03,1.2225152016e+00,4.4465416853e-03,9.1031396389e-01,9.2191648483e-01,9.1450142860e-01,9.1689747572e-01,9.2520105839e-01,1.2162922621e+00,1.2239472866e+00,1.2298580408e+00,1.2219134569e+00,1.2205649614e+00
320,9.1698973179e-01,5.3608729341e-03,-3.7642948385e-02,2.5388005022e-03,1.2225223303e+00,4.4786718919e-03,9.0941822529e-01,9.2138552666e-01,9.1365480423e-01,9.1607803106e-01,9.2441207170e-01,1.2163120508e+00,1.2238444090e+00,1.2299925089e+00,1.2218794823e+00,1.2205832005e+00
321,9.1619297266e-01,5.4383771549e-03,-3.8020694448e-02,2.5778491850e-03,1.2225300074e+00,4.5097870864e-03,9.0850466490e-01,9.2082375288e-01,9.1280019283e-01,9.1523414850e-01,9.2360210419e-01,1.2163412571e+00,1.2237359285e+00,1.2301286459e+00,1.2218447924e+00,1.2205994129e+00
322,9.1537557840e-01,5.5125781737e-03,-3.8408553843e-02,2.6154462908e-03,1.2225382090e+00,4.5399661609e-03,9.0757417679e-01,9.2022925615e-01,9.1193771362e-01,9.1436624527e-01,9.2277050018e-01,1.2163797617e+00,1.2236217260e+00,1.2302662134e+00,1.2218093872e+00,1.2206139565e+00
323,9.1453758478e-01,5.5823982649e-03,-3.8806532906e-02,2.6510796268e-03,1.2225467920e+00,4.5697660797e-03,9.0662801266e-01,9.1960012913e-01,9.1106748581e-01,9.1347533464e-01,9.2191696167e-01,1.2164266109e+00,1.2235012054e+00,1.2304056883e+00,1.2217736244e+00,1.2206268311e+00
324,9.1367865801e-01,5.6469003027e-03,-3.9214814581e-02,2.6843026567e-03,1.2225558519e+00,4.5993443870e-03,9.0566706657e-01,9.1893428564e-01,9.1018897295e-01,9.1256189346e-01,9.2104107141e-01,1.2164818048e+00,1.2233749628e+00,1.2305469513e+00,1.2217372656e+00,1.2206382751e+00
325,9.1279884577e-01,5.7052057208e-03,-3.9633401753e-02,2.7146946888e-03,1.2225649595e+00,4.6291750323e-03,9.0469217300e-01,9.1822999716e-01,9.0930229425e-01,9.1162705421e-01,9.2014271021e-01,1.2165439129e+00,1.2232424021e+00,1.2306898832e+00,1.2216997147e+00,1.2206488848e+00
326,9.1189824343e-01,5.7564983683e-03,-4.0062275406e-02,2.7418626951e-03,1.2225741386e+00,4.6596197531e-03,9.0370416641e-01,9.1748541594e-01,9.0840750933e-01,9.1067206860e-01,9.1922205687e-01,1.2166124582e+00,1.2231036425e+00,1.2308346033e+00,1.2216616869e+00,1.2206583023e+00
327,9.1097705364e-01,5.8002537155e-03,-4.0501366828e-02,2.7655498906e-03,1.2225829601e+00,4.6906774306e-03,9.0270376205e-01,9.1669934988e-01,9.0750491619e-01,9.0969747305e-01,9.1827976704e-01,1.2166863680e+00,1.2229588032e+00,1.2309799194e+00,1.2216223478e+00,1.2206673622e+00
328,9.1003538370e-01,5.8360116886e-03,-4.0950653435e-02,2.7855301336e-03,1.2225911140e+00,4.7226798971e-03,9.0169113874e-01,9.1587042809e-01,9.0659469366e-01,9.0870440006e-01,9.1731625795e-01,1.2167650461e+00,1.2228078842e+00,1.2311257124e+00,1.2215814590e+00,1.2206754684e+00
