step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,qy_replica_1,qy_replica_2,qy_replica_3
228,2.1436525345e+06,6.6239464746e+04,6.3309490943e+00,1.3320366626e-02,9.8455669483e-01,5.6669091179e-03,2.0779447556e+06,2.1186845779e+06,2.2343282700e+06,9.8012065887e-01,9.8099440336e-01,9.9255502224e-01
229,2.1463008245e+06,6.6481763144e+04,6.3314843061e+00,1.3352314631e-02,9.8466843367e-01,5.6752900436e-03,2.0803647995e+06,2.1212251663e+06,2.2373125076e+06,9.8022025824e-01,9.8110687733e-01,9.9267816544e-01
230,2.1489110947e+06,6.6720993271e+04,6.3320111846e+00,1.3383810682e-02,9.8477824529e-01,5.6835596122e-03,2.0827489853e+06,2.1237300873e+06,2.2402542114e+06,9.8031806946e-01,9.8121744394e-01,9.9279922247e-01
231,2.1514844894e+06,6.6957220671e+04,6.3325299904e+00,1.3414860307e-02,9.8488622904e-01,5.6917301316e-03,2.0850992203e+06,2.1261993408e+06,2.2431549072e+06,9.8041421175e-01,9.8132616282e-01,9.9291831255e-01
232,2.1540208817e+06,6.7190838426e+04,6.3330407234e+00,1.3445548524e-02,9.8499236504e-01,5.6997766100e-03,2.0874143600e+06,2.1286334991e+06,2.2460147858e+06,9.8050862551e-01,9.8143309355e-01,9.9303537607e-01
233,2.1565211614e+06,6.7421942350e+04,6.3335435905e+00,1.3475890124e-02,9.8509687185e-01,5.7077113799e-03,2.0896955490e+06,2.1310329437e+06,2.2488349915e+06,9.8060154915e-01,9.8153841496e-01,9.9315065145e-01
234,2.1589856466e+06,6.7649700701e+04,6.3340386873e+00,1.3505722769e-02,9.8519955079e-01,5.7155062947e-03,2.0919435501e+06,2.1333988190e+06,2.2516145706e+06,9.8069280386e-01,9.8164194822e-01,9.9326390028e-01
235,2.1614148458e+06,6.7875515267e+04,6.3345261335e+00,1.3535320960e-02,9.8530056079e-01,5.7233451227e-03,2.0941581726e+06,2.1357301712e+06,2.2543561935e+06,9.8078238964e-01,9.8174375296e-01,9.9337553978e-01
236,2.1638090769e+06,6.8098220960e+04,6.3350060254e+00,1.3564457821e-02,9.8539982239e-01,5.7309407343e-03,2.0963401794e+06,2.1380287170e+06,2.2570583344e+06,9.8087054491e-01,9.8184382915e-01,9.9348509312e-01
237,2.1661694209e+06,6.8318102768e+04,6.3354786025e+00,1.3593185203e-02,9.8549751441e-01,5.7384781052e-03,2.0984905243e+06,2.1402952194e+06,2.2597225189e+06,9.8095703125e-01,9.8194253445e-01,9.9359297752e-01
238,2.1684956233e+06,6.8535779234e+04,6.3359438334e+00,1.3621627242e-02,9.8559361696e-01,5.7459525571e-03,2.1006088257e+06,2.1425285339e+06,2.2623495102e+06,9.8104214668e-01,9.8203951120e-01,9.9369919300e-01
239,2.1707883199e+06,6.8750592651e+04,6.3364018726e+00,1.3649654150e-02,9.8568811019e-01,5.7532989188e-03,2.1026960373e+06,2.1447299957e+06,2.2649389267e+06,9.8112583160e-01,9.8213487864e-01,9.9380362034e-01
240,2.1730485280e+06,6.8963080049e+04,6.3368529426e+00,1.3677368448e-02,9.8578107357e-01,5.7605521014e-03,2.1047525406e+06,2.1469005585e+06,2.2674924850e+06,9.8120802641e-01,9.8222881556e-01,9.9390637875e-01
241,2.1752756755e+06,6.9172868871e+04,6.3372969525e+00,1.3704703513e-02,9.8587250710e-01,5.7677488621e-03,2.1067779541e+06,2.1490400314e+06,2.2700090408e+06,9.8128879070e-01,9.8232120275e-01,9.9400752783e-01
242,2.1774710973e+06,6.9380103656e+04,6.3377341892e+00,1.3731679417e-02,9.8596241077e-01,5.7748854999e-03,2.1087739944e+06,2.1511489868e+06,2.2724903107e+06,9.8136818409e-01,9.8241198063e-01,9.9410706758e-01
243,2.1796349208e+06,6.9584324853e+04,6.3381647011e+00,1.3758208381e-02,9.8605084419e-01,5.7818009361e-03,2.1107410431e+06,2.1532279968e+06,2.2749357224e+06,9.8144626617e-01,9.8250144720e-01,9.9420481920e-01
244,2.1817671458e+06,6.9786766120e+04,6.3385885000e+00,1.3784534491e-02,9.8613784711e-01,5.7887156817e-03,2.1126779556e+06,2.1552764893e+06,2.2773469925e+06,9.8152297735e-01,9.8258942366e-01,9.9430114031e-01
245,2.1838691711e+06,6.9986808362e+04,6.3390058875e+00,1.3810531692e-02,9.8622343938e-01,5.7955772841e-03,2.1145862579e+06,2.1572967529e+06,2.2797245026e+06,9.8159831762e-01,9.8267602921e-01,9.9439597130e-01
246,2.1859402974e+06,7.0184272124e+04,6.3394167437e+00,1.3836168910e-02,9.8630756140e-01,5.8023381262e-03,2.1164659500e+06,2.1592874527e+06,2.2820674896e+06,9.8167234659e-01,9.8276114464e-01,9.9448919296e-01
247,2.1879817963e+06,7.0378770253e+04,6.3398213420e+00,1.3861364306e-02,9.8639045159e-01,5.8089579224e-03,2.1183187485e+06,2.1612499237e+06,2.2843767166e+06,9.8174530268e-01,9.8284506798e-01,9.9458098412e-01
248,2.1899937312e+06,7.0570956157e+04,6.3402197080e+00,1.3886250014e-02,9.8647183180e-01,5.8154645981e-03,2.1201435089e+06,2.1631847382e+06,2.2866529465e+06,9.8181688786e-01,9.8292750120e-01,9.9467110634e-01
249,2.1919768651e+06,7.0761163450e+04,6.3406120078e+00,1.3910886702e-02,9.8655201991e-01,5.8219338313e-03,2.1219409943e+06,2.1650920868e+06,2.2888975143e+06,9.8188728094e-01,9.8300880194e-01,9.9475997686e-01
250,2.1939310710e+06,7.0949140386e+04,6.3409982339e+00,1.3935226552e-02,9.8663087686e-01,5.8283299398e-03,2.1237115860e+06,2.1669715881e+06,2.2911100388e+06,9.8195648193e-01,9.8308873177e-01,9.9484741688e-01
251,2.1958569209e+06,7.1134180717e+04,6.3413785200e+00,1.3959132521e-02,9.8670844237e-01,5.8345485325e-03,2.1254560471e+06,2.1688247681e+06,2.2932899475e+06,9.8202449083e-01,9.8316752911e-01,9.9493330717e-01
252,2.1977547328e+06,7.1317576057e+04,6.3417529362e+00,1.3982853400e-02,9.8678469658e-01,5.8407980331e-03,2.1271739960e+06,2.1706506729e+06,2.2954395294e+06,9.8209136724e-01,9.8324477673e-01,9.9501794577e-01
253,2.1996252696e+06,7.1498281385e+04,6.3421216548e+00,1.4006183819e-02,9.8685971896e-01,5.8468698764e-03,2.1288669586e+06,2.1724508286e+06,2.2975580215e+06,9.8215711117e-01,9.8332095146e-01,9.9510109425e-01
254,2.2014684677e+06,7.1676848367e+04,6.3424846740e+00,1.4029234867e-02,9.8693366845e-01,5.8529841723e-03,2.1305339813e+06,2.1742254257e+06,2.2996459961e+06,9.8222178221e-01,9.8339599371e-01,9.9518322945e-01
255,2.2032852809e+06,7.1852899469e+04,6.3428421985e+00,1.4051926993e-02,9.8700626691e-01,5.8588768492e-03,2.1321767807e+06,2.1759750366e+06,2.3017040253e+06,9.8228526115e-01,9.8346984386e-01,9.9526369572e-01
256,2.2050753911e+06,7.2027266782e+04,6.3431941737e+00,1.4074423572e-02,9.8707781235e-01,5.8647918447e-03,2.1337945938e+06,2.1776985168e+06,2.3037330627e+06,9.8234778643e-01,9.8354250193e-01,9.9534314871e-01
257,2.2068394979e+06,7.2198900727e+04,6.3435407572e+00,1.4096523509e-02,9.8714804649e-01,5.8705810861e-03,2.1353879929e+06,2.1793985367e+06,2.3057319641e+06,9.8240911961e-01,9.8361390829e-01,9.9542111158e-01
258,2.2085781733e+06,7.2368725049e+04,6.3438820686e+00,1.4118397775e-02,9.8721724749e-01,5.8762124366e-03,2.1369579315e+06,2.1810735703e+06,2.3077030182e+06,9.8246961832e-01,9.8368430138e-01,9.9549782276e-01
259,2.2102914810e+06,7.2536348113e+04,6.3442181351e+00,1.4139975382e-02,9.8728539546e-01,5.8819180231e-03,2.1385040283e+06,2.1827249527e+06,2.3096454620e+06,9.8252898455e-01,9.8375362158e-01,9.9557358027e-01
260,2.2119799296e+06,7.2701494098e+04,6.3445490705e+00,1.4161200429e-02,9.8735237122e-01,5.8874018447e-03,2.1400272369e+06,2.1843530655e+06,2.3115594864e+06,9.8258733749e-01,9.8382192850e-01,9.9564784765e-01
261,2.2136437098e+06,7.2864830482e+04,6.3448749195e+00,1.4182199110e-02,9.8741827408e-01,5.8928752903e-03,2.1415277481e+06,2.1859569550e+06,2.3134464264e+06,9.8264479637e-01,9.8388898373e-01,9.9572104216e-01
262,2.2152835846e+06,7.3026033692e+04,6.3451958451e+00,1.4202912201e-02,9.8748312394e-01,5.8982633539e-03,2.1430051804e+06,2.1875394821e+06,2.3153060913e+06,9.8270112276e-01,9.8395520449e-01,9.9579304457e-01
263,2.2168992360e+06,7.3185141962e+04,6.3455117957e+00,1.4223344298e-02,9.8754694064e-01,5.9035729873e-03,2.1444604874e+06,2.1890985489e+06,2.3171386719e+06,9.8275661469e-01,9.8402029276e-01,9.9586391449e-01
264,2.2184918722e+06,7.3342092356e+04,6.3458230190e+00,1.4243476564e-02,9.8760980368e-01,5.9088319711e-03,2.1458950043e+06,2.1906352997e+06,2.3189453125e+06,9.8281133175e-01,9.8408430815e-01,9.9593377113e-01
265,2.2200607936e+06,7.3497615938e+04,6.3461293835e+00,1.4263459639e-02,9.8767159383e-01,5.9139733681e-03,2.1473064423e+06,2.1921499252e+06,2.3207260132e+06,9.8286497593e-01,9.8414742947e-01,9.9600237608e-01
266,2.2216072718e+06,7.3650236787e+04,6.3464311575e+00,1.4282999898e-02,9.8773237069e-01,5.9190639319e-03,2.1486980438e+06,2.1936435699e+06,2.3224802017e+06,9.8291778564e-01,9.8420941830e-01,9.9606990814e-01
267,2.2231308619e+06,7.3801740500e+04,6.3467282520e+00,1.4302446441e-02,9.8779219389e-01,5.9241650693e-03,2.1500673294e+06,2.1951154709e+06,2.3242097855e+06,9.8296952248e-01,9.8427057266e-01,9.9613648653e-01
268,2.2246324539e+06,7.3950839916e+04,6.3470208588e+00,1.4321545491e-02,9.8785108328e-01,5.9290311204e-03,2.1514167786e+06,2.1965665817e+06,2.3259140015e+06,9.8302066326e-01,9.8433077335e-01,9.9620181322e-01
269,2.2261125565e+06,7.4097970444e+04,6.3473090833e+00,1.4340378188e-02,9.8790909847e-01,5.9338827790e-03,2.1527465820e+06,2.1979970932e+06,2.3275939941e+06,9.8307096958e-01,9.8439007998e-01,9.9626624584e-01
270,2.2275705338e+06,7.4243611620e+04,6.3475928071e+00,1.4359044607e-02,9.8796606064e-01,5.9387686387e-03,2.1540550232e+06,2.1994070053e+06,2.3292495728e+06,9.8312014341e-01,9.8444837332e-01,9.9632966518e-01
271,2.2290073395e+06,7.4387124622e+04,6.3478722288e+00,1.4377415483e-02,9.8802218835e-01,5.9435192406e-03,2.1553440094e+06,2.2007970810e+06,2.3308809280e+06,9.8316872120e-01,9.8450577259e-01,9.9639207125e-01
272,2.2304236730e+06,7.4528605951e+04,6.3481474926e+00,1.4395504297e-02,9.8807748159e-01,5.9481433945e-03,2.1566144943e+06,2.2021675110e+06,2.3324890137e+06,9.8321658373e-01,9.8456239700e-01,9.9645346403e-01
273,2.2318187078e+06,7.4668346367e+04,6.3484184432e+00,1.4413375048e-02,9.8813178142e-01,5.9527575032e-03,2.1578649521e+06,2.2035179138e+06,2.3340732574e+06,9.8326343298e-01,9.8461806774e-01,9.9651384354e-01
274,2.2331936518e+06,7.4806099576e+04,6.3486853254e+00,1.4430975236e-02,9.8818528652e-01,5.9572126345e-03,2.1590965271e+06,2.2048500061e+06,2.3356344223e+06,9.8330968618e-01,9.8467296362e-01,9.9657320976e-01
275,2.2345488230e+06,7.4942595630e+04,6.3489482039e+00,1.4448440679e-02,9.8823791742e-01,5.9617904454e-03,2.1603094101e+06,2.2061630249e+06,2.3371740341e+06,9.8335486650e-01,9.8472702503e-01,9.9663186073e-01
276,2.2358842850e+06,7.5076837985e+04,6.3492071045e+00,1.4465581585e-02,9.8828979333e-01,5.9661278138e-03,2.1615045547e+06,2.2074575424e+06,2.3386907578e+06,9.8339968920e-01,9.8478025198e-01,9.9668943882e-01
277,2.2371999741e+06,7.5209562114e+04,6.3494620174e+00,1.4482539833e-02,9.8834073544e-01,5.9704596741e-03,2.1626811981e+06,2.2087331772e+06,2.3401855469e+06,9.8344349861e-01,9.8483264446e-01,9.9674606323e-01
278,2.2384968440e+06,7.5340506910e+04,6.3497131362e+00,1.4499260530e-02,9.8839098215e-01,5.9747325640e-03,2.1638404846e+06,2.2099910736e+06,2.3416589737e+06,9.8348671198e-01,9.8488432169e-01,9.9680191278e-01
279,2.2397743225e+06,7.5469633503e+04,6.3499603568e+00,1.4515740060e-02,9.8844037453e-01,5.9789254223e-03,2.1649820328e+06,2.2112304688e+06,2.3431104660e+06,9.8352926970e-01,9.8493504524e-01,9.9685680866e-01
280,2.2410336177e+06,7.5597446051e+04,6.3502039167e+00,1.4532070157e-02,9.8848901192e-01,5.9830684929e-03,2.1661060333e+06,2.2124530792e+06,2.3445417404e+06,9.8357105255e-01,9.8498511314e-01,9.9691087008e-01
281,2.2422748566e+06,7.5723140452e+04,6.3504438520e+00,1.4548094476e-02,9.8853695393e-01,5.9871524135e-03,2.1672140121e+06,2.2136585236e+06,2.3459520340e+06,9.8361223936e-01,9.8503446579e-01,9.9696415663e-01
282,2.2434974670e+06,7.5847623158e+04,6.3506800518e+00,1.4563994265e-02,9.8858400186e-01,5.9912029586e-03,2.1683036804e+06,2.2148469925e+06,2.3473417282e+06,9.8365247250e-01,9.8508304358e-01,9.9701648951e-01
283,2.2447023392e+06,7.5970123000e+04,6.3509126997e+00,1.4579612665e-02,9.8863037427e-01,5.9952127657e-03,2.1693777084e+06,2.2160182953e+06,2.3487110138e+06,9.8369222879e-01,9.8513078690e-01,9.9706810713e-01
284,2.2458901723e+06,7.6090853057e+04,6.3511419353e+00,1.4594987068e-02,9.8867605130e-01,5.9989954757e-03,2.1704364777e+06,2.2171731949e+06,2.3500608444e+06,9.8373150826e-01,9.8517793417e-01,9.9711871147e-01
285,2.2470603307e+06,7.6210521996e+04,6.3513676362e+00,1.4610261715e-02,9.8872099320e-01,6.0029241573e-03,2.1714776993e+06,2.2183120728e+06,2.3513912201e+06,9.8376989365e-01,9.8522430658e-01,9.9716877937e-01
286,2.2482133230e+06,7.6328175378e+04,6.3515899126e+00,1.4625249276e-02,9.8876523972e-01,6.0066700759e-03,2.1725034714e+06,2.2194349289e+06,2.3527015686e+06,9.8380774260e-01,9.8527008295e-01,9.9721789360e-01
287,2.2493499120e+06,7.6444668473e+04,6.3518089116e+00,1.4640105930e-02,9.8880879084e-01,6.0104799777e-03,2.1735141754e+06,2.2205415726e+06,2.3539939880e+06,9.8384493589e-01,9.8531502485e-01,9.9726641178e-01
288,2.2504697164e+06,7.6559635561e+04,6.3520245667e+00,1.4654768778e-02,9.8885166645e-01,6.0140954877e-03,2.1745090485e+06,2.2216327667e+06,2.3552673340e+06,9.8388159275e-01,9.8535943031e-01,9.9731397629e-01
289,2.2515731812e+06,7.6672524280e+04,6.3522369725e+00,1.4669129050e-02,9.8889390628e-01,6.0176860768e-03,2.1754894257e+06,2.2227087021e+06,2.3565214157e+06,9.8391777277e-01,9.8540306091e-01,9.9736088514e-01
290,2.2526608149e+06,7.6784520432e+04,6.3524462241e+00,1.4683409725e-02,9.8893541098e-01,6.0212597698e-03,2.1764545441e+06,2.2237695694e+06,2.3577583313e+06,9.8395311832e-01,9.8544609547e-01,9.9740701914e-01
291,2.2537328084e+06,7.6895102039e+04,6.3526523663e+00,1.4697511642e-02,9.8897635937e-01,6.0248413105e-03,2.1774049759e+06,2.2248159409e+06,2.3589775085e+06,9.8398798704e-01,9.8548847437e-01,9.9745261669e-01
292,2.2547885895e+06,7.7003479403e+04,6.3528552982e+00,1.4711287599e-02,9.8901659250e-01,6.0282563694e-03,2.1783412933e+06,2.2258470535e+06,2.3601774216e+06,9.8402225971e-01,9.8553025723e-01,9.9749726057e-01
293,2.2558296204e+06,7.7110988457e+04,6.3530552975e+00,1.4724982721e-02,9.8905628920e-01,6.0316726661e-03,2.1792634964e+06,2.2268640518e+06,2.3613613129e+06,9.8405599594e-01,9.8557150364e-01,9.9754136801e-01
294,2.2568552653e+06,7.7216759224e+04,6.3532522514e+00,1.4738437829e-02,9.8909525077e-01,6.0350128067e-03,2.1801715851e+06,2.2278669357e+06,2.3625272751e+06,9.8408913612e-01,9.8561197519e-01,9.9758464098e-01
295,2.2578660329e+06,7.7321598802e+04,6.3534462567e+00,1.4751801634e-02,9.8913365602e-01,6.0383655787e-03,2.1810655594e+06,2.2288555145e+06,2.3636770248e+06,9.8412173986e-01,9.8565185070e-01,9.9762737751e-01
296,2.2588623683e+06,7.7424771941e+04,6.3536374078e+00,1.4764932644e-02,9.8917154471e-01,6.0416141076e-03,2.1819465637e+06,2.2298305511e+06,2.3648099899e+06,9.8415398598e-01,9.8569118977e-01,9.9766945839e-01
297,2.2598438263e+06,7.7526570759e+04,6.3538256208e+00,1.4777891569e-02,9.8920873801e-01,6.0447735394e-03,2.1828134537e+06,2.2307920456e+06,2.3659259796e+06,9.8418551683e-01,9.8572999239e-01,9.9771070480e-01
298,2.2608114878e+06,7.7627534005e+04,6.3540111040e+00,1.4790769912e-02,9.8924543460e-01,6.0480242918e-03,2.1836675644e+06,2.2317398071e+06,2.3670270920e+06,9.8421657085e-01,9.8576813936e-01,9.9775159359e-01
299,2.2617648443e+06,7.7726150785e+04,6.3541937728e+00,1.4803289656e-02,9.8928155502e-01,6.0510525988e-03,2.1845090866e+06,2.2326749802e+06,2.3681104660e+06,9.8424720764e-01,9.8580586910e-01,9.9779158831e-01
300,2.2627047221e+06,7.7824335068e+04,6.3543737772e+00,1.4815805287e-02,9.8931715886e-01,6.0541886408e-03,2.1853374481e+06,2.2335969925e+06,2.3691797256e+06,9.8427730799e-01,9.8584294319e-01,9.9783122540e-01
301,2.2636304220e+06,7.7920901022e+04,6.3545509939e+00,1.4828097184e-02,9.8935206731e-01,6.0571415535e-03,2.1861532211e+06,2.2345054626e+06,2.3702325821e+06,9.8430687189e-01,9.8587942123e-01,9.9786990881e-01
302,2.2645429611e+06,7.8016354472e+04,6.3547256182e+00,1.4840257245e-02,9.8938659827e-01,6.0601120762e-03,2.1869564056e+06,2.2354019165e+06,2.3712705612e+06,9.8433601856e-01,9.8591554165e-01,9.9790823460e-01
303,2.2654424667e+06,7.8110339995e+04,6.3548976800e+00,1.4852215643e-02,9.8942053318e-01,6.0630391629e-03,2.1877479553e+06,2.2362859726e+06,2.3722934723e+06,9.8436462879e-01,9.8595106602e-01,9.9794590473e-01
304,2.2663290660e+06,7.8203110623e+04,6.3550672051e+00,1.4864020990e-02,9.8945397139e-01,6.0659682228e-03,2.1885274887e+06,2.2371580124e+06,2.3733016968e+06,9.8439288139e-01,9.8598593473e-01,9.9798309803e-01
305,2.2672024409e+06,7.8294793054e+04,6.3552341346e+00,1.4875700269e-02,9.8948691289e-01,6.0687524479e-03,2.1892944336e+06,2.2380178452e+06,2.3742950439e+06,9.8442065716e-01,9.8602050543e-01,9.9801957607e-01
306,2.2680633545e+06,7.8385229161e+04,6.3553986189e+00,1.4887216087e-02,9.8951927821e-01,6.0716048986e-03,2.1900503159e+06,2.2388654709e+06,2.3752742767e+06,9.8444783688e-01,9.8605442047e-01,9.9805557728e-01
307,2.2689116796e+06,7.8474363804e+04,6.3555606366e+00,1.4898561722e-02,9.8955114683e-01,6.0743753211e-03,2.1907945633e+06,2.2397014618e+06,2.3762390137e+06,9.8447471857e-01,9.8608773947e-01,9.9809098244e-01
308,2.2697479884e+06,7.8562157521e+04,6.3557203005e+00,1.4909725655e-02,9.8958257834e-01,6.0770009674e-03,2.1915279388e+06,2.2405261993e+06,2.3771898270e+06,9.8450118303e-01,9.8612082005e-01,9.9812573195e-01
309,2.2705720266e+06,7.8648943038e+04,6.3558775620e+00,1.4920775332e-02,9.8961355289e-01,6.0797393046e-03,2.1922492981e+06,2.2413400650e+06,2.3781267166e+06,9.8452711105e-01,9.8615336418e-01,9.9816018343e-01
310,2.2713843028e+06,7.8735027773e+04,6.3560325194e+00,1.4931760014e-02,9.8964405060e-01,6.0824340424e-03,2.1929599762e+06,2.2421419144e+06,2.3790510178e+06,9.8455262184e-01,9.8618543148e-01,9.9819409847e-01
311,2.2721850713e+06,7.8819313615e+04,6.3561852308e+00,1.4942475518e-02,9.8967401187e-01,6.0849068873e-03,2.1936605453e+06,2.2429334641e+06,2.3799612045e+06,9.8457789421e-01,9.8621696234e-01,9.9822717905e-01
312,2.2729740779e+06,7.8903168118e+04,6.3563356411e+00,1.4953179769e-02,9.8970361551e-01,6.0875143232e-03,2.1943496704e+06,2.2437135696e+06,2.3808589935e+06,9.8460263014e-01,9.8624813557e-01,9.9826008081e-01
313,2.2737515767e+06,7.8985263889e+04,6.3564838098e+00,1.4963623870e-02,9.8973270257e-01,6.0899830443e-03,2.1950284958e+06,2.2444835663e+06,2.3817426682e+06,9.8462694883e-01,9.8627889156e-01,9.9829226732e-01
314,2.2745180130e+06,7.9066642503e+04,6.3566298178e+00,1.4973995328e-02,9.8976131280e-01,6.0925648256e-03,2.1956975937e+06,2.2452419281e+06,2.3826145172e+06,9.8465085030e-01,9.8630893230e-01,9.9832415581e-01
315,2.2752730687e+06,7.9146967071e+04,6.3567736083e+00,1.4984240812e-02,9.8978952567e-01,6.0949740653e-03,2.1963554382e+06,2.2459905624e+06,2.3834732056e+06,9.8467439413e-01,9.8633879423e-01,9.9835538864e-01
316,2.2760178248e+06,7.9226212476e+04,6.3569153904e+00,1.4994344849e-02,9.8981738091e-01,6.0973841920e-03,2.1970039368e+06,2.2467294693e+06,2.3843200684e+06,9.8469758034e-01,9.8636829853e-01,9.9838626385e-01
317,2.2767515182e+06,7.9304338853e+04,6.3570550205e+00,1.5004304471e-02,9.8984471957e-01,6.0996838285e-03,2.1976425171e+06,2.2474576950e+06,2.3851543427e+06,9.8472046852e-01,9.8639720678e-01,9.9841648340e-01
318,2.2774749120e+06,7.9381456543e+04,6.3571926458e+00,1.5014135135e-02,9.8987174034e-01,6.1019954883e-03,2.1982719421e+06,2.2481758118e+06,2.3859769821e+06,9.8474305868e-01,9.8642575741e-01,9.9844640493e-01
319,2.2781877518e+06,7.9457568218e+04,6.3573282194e+00,1.5023843696e-02,9.8989830414e-01,6.1043413465e-03,2.1988910675e+06,2.2488847733e+06,2.3867874146e+06,9.8476511240e-01,9.8645389080e-01,9.9847590923e-01
320,2.2788906097e+06,7.9532554258e+04,6.3574618533e+00,1.5033401969e-02,9.8992451032e-01,6.1065651513e-03,2.1995010376e+06,2.2495845795e+06,2.3875862122e+06,9.8478686810e-01,9.8648178577e-01,9.9850487709e-01
321,2.2795831680e+06,7.9606822705e+04,6.3575934860e+00,1.5042884242e-02,9.8995025953e-01,6.1088011191e-03,2.2001020432e+06,2.2502735138e+06,2.3883739471e+06,9.8480832577e-01,9.8650902510e-01,9.9853342772e-01
322,2.2802656809e+06,7.9680189396e+04,6.3577231689e+00,1.5052262444e-02,9.8997565111e-01,6.1110489196e-03,2.2006929398e+06,2.2509540558e+06,2.3891500473e+06,9.8482930660e-01,9.8653602600e-01,9.9856162071e-01
323,2.2809384028e+06,7.9751749110e+04,6.3578509583e+00,1.5061359813e-02,9.9000052611e-01,6.1131523896e-03,2.2012760162e+06,2.2516252518e+06,2.3899139404e+06,9.8484992981e-01,9.8656255007e-01,9.9858909845e-01
324,2.2816017787e+06,7.9823272779e+04,6.3579769290e+00,1.5070505670e-02,9.9002520243e-01,6.1153068806e-03,2.2018499374e+06,2.2522869110e+06,2.3906684875e+06,9.8487037420e-01,9.8658877611e-01,9.9861645699e-01
325,2.2822553635e+06,7.9893421084e+04,6.3581010066e+00,1.5079457579e-02,9.9004944166e-01,6.1173560665e-03,2.2024145126e+06,2.2529405594e+06,2.3914110184e+06,9.8489040136e-01,9.8661470413e-01,9.9864321947e-01
326,2.2828996023e+06,7.9963071822e+04,6.3582232717e+00,1.5088368396e-02,9.9007334312e-01,6.1194673842e-03,2.2029710770e+06,2.2535839081e+06,2.3921438217e+06,9.8491013050e-01,9.8664015532e-01,9.9866974354e-01
327,2.2835348765e+06,8.0031434506e+04,6.3583438036e+00,1.5097096555e-02,9.9009688695e-01,6.1214510196e-03,2.2035190582e+06,2.2542200089e+06,2.3928655624e+06,9.8492962122e-01,9.8666530848e-01,9.9869573116e-01
328,2.2841611862e+06,8.0098788977e+04,6.3584626020e+00,1.5105689440e-02,9.9012011290e-01,6.1234465017e-03,2.2040592194e+06,2.2548473358e+06,2.3935770035e+06,9.8494881392e-01,9.8669010401e-01,9.9872142076e-01
329,2.2847780863e+06,8.0165650045e+04,6.3585795803e+00,1.5114247444e-02,9.9014292161e-01,6.1254483497e-03,2.2045904160e+06,2.2554655075e+06,2.3942783356e+06,9.8496752977e-01,9.8671454191e-01,9.9874669313e-01
330,2.2853864670e+06,8.0231519936e+04,6.3586949124e+00,1.5122672007e-02,9.9016541243e-01,6.1274116582e-03,2.2051139832e+06,2.2560756683e+06,2.3949697495e+06,9.8498606682e-01,9.8673856258e-01,9.9877160788e-01
331,2.2859862010e+06,8.0296415928e+04,6.3588085754e+00,1.5130968604e-02,9.9018762509e-01,6.1293255241e-03,2.2056295395e+06,2.2566780090e+06,2.3956510544e+06,9.8500430584e-01,9.8676240444e-01,9.9879616499e-01
332,2.2865771612e+06,8.0360494639e+04,6.3589205454e+00,1.5139166112e-02,9.9020936092e-01,6.1312400942e-03,2.2061370850e+06,2.2572719574e+06,2.3963224411e+06,9.8502206802e-01,9.8678576946e-01,9.9882024527e-01
333,2.2871597926e+06,8.0423883413e+04,6.3590309075e+00,1.5147286227e-02,9.9023091793e-01,6.1331049172e-03,2.2066368103e+06,2.2578580856e+06,2.3969844818e+06,9.8503977060e-01,9.8680889606e-01,9.9884408712e-01
334,2.2877343496e+06,8.0486217729e+04,6.3591397137e+00,1.5155258579e-02,9.9025209745e-01,6.1348977714e-03,2.2071294785e+06,2.2584365845e+06,2.3976369858e+06,9.8505717516e-01,9.8683166504e-01,9.9886745214e-01
335,2.2883005778e+06,8.0547671226e+04,6.3592469156e+00,1.5163117239e-02,9.9027297894e-01,6.1367360041e-03,2.2076147079e+06,2.2590070724e+06,2.3982799530e+06,9.8507422209e-01,9.8685413599e-01,9.9889057875e-01
336,2.2888587316e+06,8.0608932721e+04,6.3593525582e+00,1.5170990062e-02,9.9029354254e-01,6.1385022587e-03,2.2080919266e+06,2.2595697403e+06,2.3989145279e+06,9.8509103060e-01,9.8687630892e-01,9.9891328812e-01
337,2.2894090017e+06,8.0668810209e+04,6.3594566867e+00,1.5178654502e-02,9.9031382799e-01,6.1402523152e-03,2.2085622787e+06,2.2601255417e+06,2.3995391846e+06,9.8510760069e-01,9.8689818382e-01,9.9893569946e-01
338,2.2899515788e+06,8.0728072908e+04,6.3595593334e+00,1.5186249208e-02,9.9033375581e-01,6.1420030046e-03,2.2090259552e+06,2.2606733322e+06,2.4001554489e+06,9.8512381315e-01,9.8691970110e-01,9.9895775318e-01
339,2.2904863358e+06,8.0786640681e+04,6.3596604756e+00,1.5193764823e-02,9.9035344521e-01,6.1436648139e-03,2.2094820023e+06,2.2612142563e+06,2.4007627487e+06,9.8513990641e-01,9.8694097996e-01,9.9897944927e-01
340,2.2910133362e+06,8.0844368633e+04,6.3597601276e+00,1.5201172168e-02,9.9037275712e-01,6.1453440980e-03,2.2099309921e+06,2.2617479324e+06,2.4013610840e+06,9.8515558243e-01,9.8696190119e-01,9.9900078773e-01
341,2.2915329615e+06,8.0901545381e+04,6.3598583607e+00,1.5208520266e-02,9.9039185047e-01,6.1470401875e-03,2.2103734970e+06,2.2622739792e+06,2.4019514084e+06,9.8517113924e-01,9.8698246479e-01,9.9902194738e-01
