step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,loss_replica_4,loss_replica_5,qy_replica_1,qy_replica_2,qy_replica_3,qy_replica_4,qy_replica_5
170,3.5928043365e+01,3.0405596329e+00,1.5538327422e+00,3.7556513841e-02,1.0542411566e+00,1.4882076456e-02,3.7186153412e+01,3.1306266785e+01,3.9311740875e+01,3.8350284576e+01,3.3485771179e+01,1.0406863689e+00,1.0344867706e+00,1.0673073530e+00,1.0554801226e+00,1.0732451677e+00
171,3.5826230240e+01,3.0029358533e+00,1.5526341775e+00,3.7136570133e-02,1.0544274092e+00,1.4845559207e-02,3.7023986816e+01,3.1326490402e+01,3.9218326569e+01,3.8219970703e+01,3.3342376709e+01,1.0408210754e+00,1.0347594023e+00,1.0675394535e+00,1.0557106733e+00,1.0733064413e+00
172,3.5688685226e+01,2.9634442788e+00,1.5509961545e+00,3.6728604482e-02,1.0545699358e+00,1.4804187718e-02,3.6817325592e+01,3.1316019058e+01,3.9088306427e+01,3.8054904938e+01,3.3166870117e+01,1.0409111977e+00,1.0349982977e+00,1.0677294731e+00,1.0558985472e+00,1.0733121634e+00
173,3.5516547775e+01,2.9225230723e+00,1.5489272719e+00,3.6336432193e-02,1.0546689987e+00,1.4757941217e-02,3.6568370819e+01,3.1274629593e+01,3.8922676086e+01,3.7856025696e+01,3.2961036682e+01,1.0409569740e+00,1.0352040529e+00,1.0678771734e+00,1.0560438633e+00,1.0732629299e+00
174,3.5311262131e+01,2.8806022813e+00,1.5464388270e+00,3.5963600385e-02,1.0547246695e+00,1.4707311347e-02,3.6279811859e+01,3.1202310562e+01,3.8722736359e+01,3.7624488831e+01,3.2726963043e+01,1.0409590006e+00,1.0353753567e+00,1.0679821968e+00,1.0561470985e+00,1.0731596947e+00
175,3.5074588776e+01,2.8380425463e+00,1.5435452237e+00,3.5612619429e-02,1.0547373533e+00,1.4652367366e-02,3.5954788208e+01,3.1099365234e+01,3.8490074158e+01,3.7361640930e+01,3.2467075348e+01,1.0409181118e+00,1.0355124474e+00,1.0680444241e+00,1.0562083721e+00,1.0730034113e+00
176,3.4808552170e+01,2.7951363006e+00,1.5402635665e+00,3.5285021496e-02,1.0547076225e+00,1.4593482679e-02,3.5596794128e+01,3.0966394424e+01,3.8226535797e+01,3.7069011688e+01,3.2184024811e+01,1.0408349037e+00,1.0356153250e+00,1.0680639744e+00,1.0562282801e+00,1.0727956295e+00
177,3.4515395355e+01,2.7520937471e+00,1.5366133725e+00,3.4981211593e-02,1.0546359539e+00,1.4530925122e-02,3.5209609985e+01,3.0804290771e+01,3.7934200287e+01,3.6748249054e+01,3.1880626678e+01,1.0407105684e+00,1.0356835127e+00,1.0680403709e+00,1.0562074184e+00,1.0725378990e+00
178,3.4197550201e+01,2.7090250593e+00,1.5326164950e+00,3.4700239717e-02,1.0545230389e+00,1.4464899984e-02,3.4797214508e+01,3.0614248276e+01,3.7615306854e+01,3.6401145935e+01,3.1559835434e+01,1.0405462980e+00,1.0357172489e+00,1.0679736137e+00,1.0561460257e+00,1.0722320080e+00
179,3.3857575989e+01,2.6659490492e+00,1.5282966223e+00,3.4439887408e-02,1.0543699980e+00,1.4395918916e-02,3.4363655090e+01,3.0397752762e+01,3.7272258759e+01,3.6029567719e+01,3.1224645615e+01,1.0403436422e+00,1.0357165337e+00,1.0678642988e+00,1.0560449362e+00,1.0718805790e+00
180,3.3498097610e+01,2.6228050130e+00,1.5236787412e+00,3.4196831530e-02,1.0541776896e+00,1.4324002178e-02,3.3912963867e+01,3.0156557083e+01,3.6907516479e+01,3.5635471344e+01,3.0877979279e+01,1.0401040316e+00,1.0356819630e+00,1.0677123070e+00,1.0559047461e+00,1.0714854002e+00
181,3.3121777725e+01,2.5794671093e+00,1.5187890078e+00,3.3966772869e-02,1.0539474726e+00,1.4249750502e-02,3.3449058533e+01,2.9892658234e+01,3.6523620605e+01,3.5220859528e+01,3.0522691727e+01,1.0398290157e+00,1.0356137753e+00,1.0675185919e+00,1.0557264090e+00,1.0710495710e+00
182,3.2731240082e+01,2.5357552047e+00,1.5136539470e+00,3.3744615484e-02,1.0536805868e+00,1.4173333128e-02,3.2975669861e+01,2.9608240128e+01,3.6123046875e+01,3.4787773132e+01,3.0161470413e+01,1.0395207405e+00,1.0355124474e+00,1.0672833920e+00,1.0555105209e+00,1.0705758333e+00
183,3.2329039383e+01,2.4914738582e+00,1.5083001774e+00,3.3524924920e-02,1.0533786535e+00,1.4094831155e-02,3.2496238708e+01,2.9305679321e+01,3.5708248138e+01,3.4338275909e+01,2.9796754837e+01,1.0391809940e+00,1.0353794098e+00,1.0670075417e+00,1.0552585125e+00,1.0700668097e+00
184,3.1917633057e+01,2.4464254227e+00,1.5027541425e+00,3.3302127776e-02,1.0530430794e+00,1.4014694772e-02,3.2013908386e+01,2.8987457275e+01,3.5281593323e+01,3.3874435425e+01,2.9430770874e+01,1.0388118029e+00,1.0352150202e+00,1.0666921139e+00,1.0549707413e+00,1.0695257187e+00
185,3.1499320221e+01,2.4004363843e+00,1.4970413275e+00,3.3070919177e-02,1.0526756525e+00,1.3932822745e-02,3.1531444550e+01,2.8656124115e+01,3.4845291138e+01,3.3398330688e+01,2.9065410614e+01,1.0384155512e+00,1.0350208282e+00,1.0663379431e+00,1.0546487570e+00,1.0689551830e+00
186,3.1076265717e+01,2.3533782243e+00,1.4911865905e+00,3.2826525869e-02,1.0522780657e+00,1.3849644425e-02,3.1051259995e+01,2.8314252853e+01,3.4401466370e+01,3.2912029266e+01,2.8702320099e+01,1.0379937887e+00,1.0347980261e+00,1.0659466982e+00,1.0542933941e+00,1.0683584213e+00
187,3.0650468445e+01,2.3051660797e+00,1.4852137239e+00,3.2564782479e-02,1.0518523693e+00,1.3764995859e-02,3.0575420380e+01,2.7964399338e+01,3.3952056885e+01,3.2417610168e+01,2.8342855453e+01,1.0375494957e+00,1.0345484018e+00,1.0655195713e+00,1.0539059639e+00,1.0677384138e+00
188,3.0223736954e+01,2.2557832376e+00,1.4791450375e+00,3.2282533641e-02,1.0514002800e+00,1.3679132294e-02,3.0105611801e+01,2.7609035492e+01,3.3498840332e+01,3.1917139053e+01,2.7988058090e+01,1.0370841026e+00,1.0342733860e+00,1.0650581121e+00,1.0534878969e+00,1.0670979023e+00
189,2.9797723770e+01,2.2052748341e+00,1.4730017821e+00,3.1977581897e-02,1.0509237051e+00,1.3591952246e-02,2.9643222809e+01,2.7250505447e+01,3.3043476105e+01,3.1412649155e+01,2.7638765335e+01,1.0366003513e+00,1.0339746475e+00,1.0645638704e+00,1.0530400276e+00,1.0664396286e+00
190,2.9373921585e+01,2.1537355755e+00,1.4668040338e+00,3.1648586049e-02,1.0504247665e+00,1.3503582766e-02,2.9189361572e+01,2.6891044617e+01,3.2587471008e+01,3.0906152725e+01,2.7295578003e+01,1.0361000299e+00,1.0336543322e+00,1.0640388727e+00,1.0525641441e+00,1.0657664537e+00
191,2.8953663635e+01,2.1013318745e+00,1.4605705826e+00,3.1295457682e-02,1.0499054193e+00,1.3413883930e-02,2.8744884491e+01,2.6532672882e+01,3.2132232666e+01,3.0399627686e+01,2.6958900452e+01,1.0355857611e+00,1.0333142281e+00,1.0634851456e+00,1.0520614386e+00,1.0650805235e+00
192,2.8538135147e+01,2.0482471564e+00,1.4543190579e+00,3.0918621485e-02,1.0493676186e+00,1.3322783951e-02,2.8310432434e+01,2.6177244186e+01,3.1679004669e+01,2.9894994736e+01,2.6628999710e+01,1.0350592136e+00,1.0329566002e+00,1.0629042387e+00,1.0515338182e+00,1.0643842220e+00
193,2.8128391647e+01,1.9947320102e+00,1.4480660483e+00,3.0519785518e-02,1.0488133192e+00,1.3230538488e-02,2.7886489868e+01,2.5826339722e+01,3.1229015350e+01,2.9394079208e+01,2.6306034088e+01,1.0345225334e+00,1.0325828791e+00,1.0622987747e+00,1.0509823561e+00,1.0636800528e+00
194,2.7725365448e+01,1.9410363468e+00,1.4418271750e+00,3.0100974406e-02,1.0482444286e+00,1.3136839809e-02,2.7473369598e+01,2.5481395721e+01,3.0783365250e+01,2.8898635864e+01,2.5990060806e+01,1.0339777470e+00,1.0321954489e+00,1.0616705418e+00,1.0504088402e+00,1.0629695654e+00
195,2.7329869080e+01,1.8874338059e+00,1.4356170137e+00,2.9664944577e-02,1.0476629734e+00,1.3041897381e-02,2.7071310043e+01,2.5143575668e+01,3.0343099594e+01,2.8410270691e+01,2.5681089401e+01,1.0334267616e+00,1.0317959785e+00,1.0610220432e+00,1.0498150587e+00,1.0622550249e+00
196,2.6942600632e+01,1.8341994003e+00,1.4294490961e+00,2.9214833184e-02,1.0470705509e+00,1.2945698026e-02,2.6680410385e+01,2.4813844681e+01,2.9909196854e+01,2.7930454254e+01,2.5379096985e+01,1.0328712463e+00,1.0313861370e+00,1.0603554249e+00,1.0492020845e+00,1.0615378618e+00
197,2.6564158630e+01,1.7816102886e+00,1.4233360385e+00,2.8754199526e-02,1.0464690447e+00,1.2848268802e-02,2.6300718307e+01,2.4492946625e+01,2.9482574463e+01,2.7460514069e+01,2.5084039688e+01,1.0323131084e+00,1.0309675932e+00,1.0596729517e+00,1.0485719442e+00,1.0608196259e+00
198,2.6195041656e+01,1.7299237782e+00,1.4172894574e+00,2.8286650608e-02,1.0458603144e+00,1.2749823609e-02,2.5932199478e+01,2.4181449890e+01,2.9064079285e+01,2.7001594543e+01,2.4795885086e+01,1.0317540169e+00,1.0305418968e+00,1.0589770079e+00,1.0479264259e+00,1.0601022243e+00
199,2.5835650635e+01,1.6793841882e+00,1.4113198910e+00,2.7815938921e-02,1.0452458143e+00,1.2650599860e-02,2.5574760437e+01,2.3879745483e+01,2.8654497147e+01,2.6554649353e+01,2.4514600754e+01,1.0311950445e+00,1.0301103592e+00,1.0582699776e+00,1.0472668409e+00,1.0593868494e+00
200,2.5486277771e+01,1.6302184150e+00,1.4054365021e+00,2.7345905572e-02,1.0446271181e+00,1.2550651021e-02,2.5228254318e+01,2.3588039398e+01,2.8254514694e+01,2.6120445251e+01,2.4240135193e+01,1.0306377411e+00,1.0296742916e+00,1.0575542450e+00,1.0465950966e+00,1.0586742163e+00
201,2.5147143173e+01,1.5826197867e+00,1.3996476021e+00,2.6880127627e-02,1.0440056086e+00,1.2450379180e-02,2.4892498016e+01,2.3306415558e+01,2.7864744186e+01,2.5699558258e+01,2.3972499847e+01,1.0300834179e+00,1.0292342901e+00,1.0568319559e+00,1.0459125042e+00,1.0579658747e+00
202,2.4818366623e+01,1.5367580739e+00,1.3939600553e+00,2.6422086100e-02,1.0433827162e+00,1.2349945509e-02,2.4567274094e+01,2.3034830093e+01,2.7485692978e+01,2.5292364120e+01,2.3711671829e+01,1.0295333862e+00,1.0287915468e+00,1.0561053753e+00,1.0452204943e+00,1.0572627783e+00
203,2.4499993134e+01,1.4927707601e+00,1.3883796193e+00,2.5974966876e-02,1.0427596092e+00,1.2249804275e-02,2.4252304077e+01,2.2773134232e+01,2.7117757797e+01,2.4899105072e+01,2.3457664490e+01,1.0289881229e+00,1.0283466578e+00,1.0553766489e+00,1.0445208549e+00,1.0565657616e+00
204,2.4191989136e+01,1.4507678843e+00,1.3829107763e+00,2.5541701166e-02,1.0421374083e+00,1.2150217022e-02,2.3947315216e+01,2.2521093369e+01,2.6761230469e+01,2.4519842148e+01,2.3210464478e+01,1.0284485817e+00,1.0279002190e+00,1.0546478033e+00,1.0438150167e+00,1.0558754206e+00
205,2.3894255066e+01,1.4108282716e+00,1.3775568681e+00,2.5124852905e-02,1.0415172338e+00,1.2051608916e-02,2.3652009964e+01,2.2278390884e+01,2.6416294098e+01,2.4154489517e+01,2.2970090866e+01,1.0279159546e+00,1.0274523497e+00,1.0539207458e+00,1.0431041718e+00,1.0551929474e+00
206,2.3606624603e+01,1.3730035793e+00,1.3723199945e+00,2.4726644389e-02,1.0409000158e+00,1.1954353486e-02,2.3366050720e+01,2.2044675827e+01,2.6083019257e+01,2.3802864075e+01,2.2736513138e+01,1.0273902416e+00,1.0270038843e+00,1.0531973839e+00,1.0423897505e+00,1.0545188189e+00
207,2.3328886795e+01,1.3373175454e+00,1.3672013439e+00,2.4348905798e-02,1.0402864456e+00,1.1858838272e-02,2.3089113235e+01,2.1819538116e+01,2.5761375427e+01,2.3464681625e+01,2.2509725571e+01,1.0268719196e+00,1.0265547037e+00,1.0524790287e+00,1.0416729450e+00,1.0538536310e+00
208,2.3060781479e+01,1.3037655594e+00,1.3622010514e+00,2.3993022798e-02,1.0396774292e+00,1.1765331572e-02,2.2820886612e+01,2.1602554321e+01,2.5451225281e+01,2.3139574051e+01,2.2289667130e+01,1.0263617039e+00,1.0261051655e+00,1.0517674685e+00,1.0409550667e+00,1.0531977415e+00
209,2.2802016449e+01,1.2723222222e+00,1.3573184599e+00,2.3660026780e-02,1.0390735149e+00,1.1674332543e-02,2.2561029434e+01,2.1393274307e+01,2.5152353287e+01,2.2827133179e+01,2.2076292038e+01,1.0258593559e+00,1.0256551504e+00,1.0510638952e+00,1.0402375460e+00,1.0525516272e+00
210,2.2552270126e+01,1.2429333778e+00,1.3525521417e+00,2.3350404691e-02,1.0384752989e+00,1.1586079639e-02,2.2309225082e+01,2.1191270828e+01,2.4864459991e+01,2.2526884079e+01,2.1869510651e+01,1.0253652334e+00,1.0252050161e+00,1.0503693819e+00,1.0395209789e+00,1.0519158840e+00
211,2.2311207962e+01,1.2155384087e+00,1.3479001614e+00,2.3064503965e-02,1.0378832817e+00,1.1500903546e-02,2.2065174103e+01,2.0996082306e+01,2.4587198257e+01,2.2238359451e+01,2.1669225693e+01,1.0248795748e+00,1.0247545242e+00,1.0496850014e+00,1.0388065577e+00,1.0512907505e+00
212,2.2078477478e+01,1.1900434390e+00,1.3433599921e+00,2.2801984585e-02,1.0372977734e+00,1.1418973625e-02,2.1828580856e+01,2.0807296753e+01,2.4320140839e+01,2.1961074829e+01,2.1475294113e+01,1.0244019032e+00,1.0243040323e+00,1.0490113497e+00,1.0380954742e+00,1.0506761074e+00
213,2.1853728867e+01,1.1663519171e+00,1.3389288763e+00,2.2562363863e-02,1.0367193937e+00,1.1340620890e-02,2.1599170685e+01,2.0624498367e+01,2.4062850952e+01,2.1694534302e+01,2.1287590027e+01,1.0239326954e+00,1.0238534212e+00,1.0483491421e+00,1.0373888016e+00,1.0500729084e+00
214,2.1636603546e+01,1.1443535451e+00,1.3346036106e+00,2.2344806346e-02,1.0361481905e+00,1.1265804771e-02,2.1376674652e+01,2.0447301865e+01,2.3814851761e+01,2.1438264847e+01,2.1105924606e+01,1.0234717131e+00,1.0234029293e+00,1.0476988554e+00,1.0366870165e+00,1.0494804382e+00
215,2.1426755905e+01,1.1239243248e+00,1.3303809815e+00,2.2148088708e-02,1.0355844736e+00,1.1194855085e-02,2.1160839081e+01,2.0275358200e+01,2.3575653076e+01,2.1191799164e+01,2.0930130005e+01,1.0230185986e+00,1.0229524374e+00,1.0470607281e+00,1.0359913111e+00,1.0488992929e+00
216,2.1223846436e+01,1.1049391389e+00,1.3262576270e+00,2.1970853509e-02,1.0350284815e+00,1.1127705333e-02,2.0951440811e+01,2.0108329773e+01,2.3344760895e+01,2.0954698563e+01,2.0760002136e+01,1.0225732327e+00,1.0225024223e+00,1.0464349985e+00,1.0353025198e+00,1.0483292341e+00
217,2.1027537918e+01,1.0872615089e+00,1.3222299773e+00,2.1811397396e-02,1.0344803095e+00,1.1064297778e-02,2.0748247147e+01,1.9945913315e+01,2.3121664047e+01,2.0726543427e+01,2.0595321655e+01,1.0221357346e+00,1.0220527649e+00,1.0458213091e+00,1.0346214771e+00,1.0477702618e+00
218,2.0837518311e+01,1.0707621863e+00,1.3182947199e+00,2.1668007179e-02,1.0339401484e+00,1.1004582175e-02,2.0551050186e+01,1.9787845612e+01,2.2905893326e+01,2.0506917953e+01,2.0435884476e+01,1.0217057467e+00,1.0216042995e+00,1.0452198982e+00,1.0339484215e+00,1.0472223759e+00
219,2.0653479767e+01,1.0553104573e+00,1.3144483934e+00,2.1538834023e-02,1.0334080458e+00,1.0948589358e-02,2.0359647751e+01,1.9633872986e+01,2.2696975708e+01,2.0295457840e+01,2.0281444550e+01,1.0212830305e+00,1.0211566687e+00,1.0446305275e+00,1.0332846642e+00,1.0466853380e+00
220,2.0475133514e+01,1.0407716804e+00,1.3106877132e+00,2.1421822827e-02,1.0328840733e+00,1.0895917316e-02,2.0173847198e+01,1.9483774185e+01,2.2494449615e+01,2.0091808319e+01,2.0131788254e+01,1.0208677053e+00,1.0207107067e+00,1.0440527201e+00,1.0326304436e+00,1.0461587906e+00
221,2.0302201462e+01,1.0270277516e+00,1.3070093920e+00,2.1315130503e-02,1.0323682785e+00,1.0846585603e-02,1.9993469238e+01,1.9337345123e+01,2.2297897339e+01,1.9895622253e+01,1.9986673355e+01,1.0204595327e+00,1.0202662945e+00,1.0434862375e+00,1.0319865942e+00,1.0456427336e+00
222,2.0134415054e+01,1.0139573528e+00,1.3034101479e+00,2.1216745026e-02,1.0318605900e+00,1.0800309528e-02,1.9818319321e+01,1.9194410324e+01,2.2106904984e+01,1.9706583023e+01,1.9845857620e+01,1.0200580359e+00,1.0198241472e+00,1.0429306030e+00,1.0313534737e+00,1.0451366901e+00
223,1.9971530151e+01,1.0014499244e+00,1.2998870251e+00,2.1124772888e-02,1.0313611031e+00,1.0756647866e-02,1.9648246765e+01,1.9054801941e+01,2.1921096802e+01,1.9524387360e+01,1.9709117889e+01,1.0196638107e+00,1.0193846226e+00,1.0423852205e+00,1.0307315588e+00,1.0446403027e+00
224,1.9813302231e+01,9.8940178805e-01,1.2964368781e+00,2.1037373699e-02,1.0308696747e+00,1.0715459037e-02,1.9483066559e+01,1.8918371201e+01,2.1740114212e+01,1.9348758698e+01,1.9576200485e+01,1.0192760229e+00,1.0189481974e+00,1.0418497324e+00,1.0301213264e+00,1.0441530943e+00
225,1.9659509277e+01,9.7771725904e-01,1.2930568790e+00,2.0952791234e-02,1.0303863525e+00,1.0676347443e-02,1.9322628021e+01,1.8784982681e+01,2.1563629150e+01,1.9179414749e+01,1.9446891785e+01,1.0188949108e+00,1.0185153484e+00,1.0413234234e+00,1.0295232534e+00,1.0436748266e+00
226,1.9509928513e+01,9.6631099403e-01,1.2897440170e+00,2.0869426228e-02,1.0299109697e+00,1.0638985670e-02,1.9166763306e+01,1.8654493332e+01,2.1391330719e+01,1.9016098022e+01,1.9320957184e+01,1.0185203552e+00,1.0180864334e+00,1.0408058167e+00,1.0289373398e+00,1.0432049036e+00
227,1.9364356613e+01,9.5510101884e-01,1.2864955623e+00,2.0785680008e-02,1.0294434547e+00,1.0602913851e-02,1.9015336990e+01,1.8526782990e+01,2.1222930908e+01,1.8858560562e+01,1.9198171616e+01,1.0181524754e+00,1.0176618099e+00,1.0402959585e+00,1.0283641815e+00,1.0427428484e+00
228,1.9222600555e+01,9.4402268008e-01,1.2833088620e+00,2.0700259837e-02,1.0289837837e+00,1.0567889850e-02,1.8868200302e+01,1.8401742935e+01,2.1058185577e+01,1.8706562042e+01,1.9078311920e+01,1.0177910328e+00,1.0172419548e+00,1.0397938490e+00,1.0278040171e+00,1.0422880650e+00
229,1.9084468079e+01,9.3300968076e-01,1.2801811521e+00,2.0611815350e-02,1.0285317421e+00,1.0533487936e-02,1.8725202560e+01,1.8279249191e+01,2.0896839142e+01,1.8559877396e+01,1.8961172104e+01,1.0174357891e+00,1.0168274641e+00,1.0392984152e+00,1.0272568464e+00,1.0418401957e+00
230,1.8949790192e+01,9.2201087090e-01,1.2771100601e+00,2.0519258702e-02,1.0280873060e+00,1.0499311814e-02,1.8586223602e+01,1.8159210205e+01,2.0738689423e+01,1.8418279648e+01,1.8846548080e+01,1.0170872211e+00,1.0164184570e+00,1.0388094187e+00,1.0267229080e+00,1.0413985252e+00
231,1.8818393326e+01,9.1097606863e-01,1.2740929951e+00,2.0421513700e-02,1.0276501894e+00,1.0464978065e-02,1.8451133728e+01,1.8041511536e+01,2.0583524704e+01,1.8281558990e+01,1.8734237671e+01,1.0167449713e+00,1.0160154104e+00,1.0383260250e+00,1.0262020826e+00,1.0409624577e+00
232,1.8690122223e+01,8.9986393348e-01,1.2711276705e+00,2.0317657519e-02,1.0272203445e+00,1.0430197290e-02,1.8319810867e+01,1.7926057816e+01,2.0431165695e+01,1.8149517059e+01,1.8624059677e+01,1.0164091587e+00,1.0156184435e+00,1.0378478765e+00,1.0256947279e+00,1.0405315161e+00
233,1.8564825058e+01,8.8864701445e-01,1.2682117656e+00,2.0207056538e-02,1.0267975330e+00,1.0394782656e-02,1.8192127228e+01,1.7812757492e+01,2.0281459808e+01,1.8021940231e+01,1.8515840530e+01,1.0160795450e+00,1.0152277946e+00,1.0373746157e+00,1.0252003670e+00,1.0401053429e+00
234,1.8442364502e+01,8.7728776101e-01,1.2653432159e+00,2.0088832157e-02,1.0263816118e+00,1.0358143352e-02,1.8067987442e+01,1.7701526642e+01,2.0134246826e+01,1.7898656845e+01,1.8409404755e+01,1.0157562494e+00,1.0148439407e+00,1.0369054079e+00,1.0247194767e+00,1.0396829844e+00
235,1.8322611237e+01,8.6576720068e-01,1.2625200407e+00,1.9962508800e-02,1.0259724855e+00,1.0320203465e-02,1.7947273254e+01,1.7592285156e+01,1.9989402771e+01,1.7779479980e+01,1.8304615021e+01,1.0154393911e+00,1.0144667625e+00,1.0364401340e+00,1.0242518187e+00,1.0392643213e+00
236,1.8205443573e+01,8.5406838156e-01,1.2597403589e+00,1.9827644116e-02,1.0255698919e+00,1.0280604306e-02,1.7829889297e+01,1.7484960556e+01,1.9846815109e+01,1.7664232254e+01,1.8201320648e+01,1.0151288509e+00,1.0140966177e+00,1.0359784365e+00,1.0237970352e+00,1.0388485193e+00
237,1.8090750504e+01,8.4217783790e-01,1.2570024668e+00,1.9683875485e-02,1.0251736403e+00,1.0239294346e-02,1.7715730667e+01,1.7379482269e+01,1.9706378937e+01,1.7552749634e+01,1.8099411011e+01,1.0148242712e+00,1.0137333870e+00,1.0355197191e+00,1.0233552456e+00,1.0384355783e+00
238,1.7978429413e+01,8.3008541404e-01,1.2543047927e+00,1.9530904055e-02,1.0247835159e+00,1.0195787771e-02,1.7604707718e+01,1.7275796890e+01,1.9568004608e+01,1.7444869995e+01,1.7998767853e+01,1.0145262480e+00,1.0133770704e+00,1.0350636244e+00,1.0229262114e+00,1.0380244255e+00
239,1.7868389511e+01,8.1779144265e-01,1.2516459789e+00,1.9368668338e-02,1.0243994713e+00,1.0150143551e-02,1.7496725082e+01,1.7173854828e+01,1.9431629181e+01,1.7340442657e+01,1.7899295807e+01,1.0142344236e+00,1.0130279064e+00,1.0346103907e+00,1.0225095749e+00,1.0376150608e+00
240,1.7760542679e+01,8.0529581281e-01,1.2490246789e+00,1.9197114406e-02,1.0240212202e+00,1.0102238287e-02,1.7391693115e+01,1.7073606491e+01,1.9297182083e+01,1.7239309311e+01,1.7800922394e+01,1.0139485598e+00,1.0126856565e+00,1.0341593027e+00,1.0221053362e+00,1.0372072458e+00
241,1.7654814529e+01,7.9260335118e-01,1.2464398268e+00,1.9016291012e-02,1.0236485243e+00,1.0051838668e-02,1.7289522171e+01,1.6975019455e+01,1.9164617538e+01,1.7141338348e+01,1.7703575134e+01,1.0136690140e+00,1.0123500824e+00,1.0337103605e+00,1.0217130184e+00,1.0368001461e+00
242,1.7551140213e+01,7.7972760547e-01,1.2438905396e+00,1.8826463674e-02,1.0232812643e+00,9.9990349543e-03,1.7190128326e+01,1.6878063202e+01,1.9033906937e+01,1.7046390533e+01,1.7607212067e+01,1.0133951902e+00,1.0120213032e+00,1.0332634449e+00,1.0213325024e+00,1.0363938808e+00
243,1.7449457550e+01,7.6667867641e-01,1.2413759664e+00,1.8627833291e-02,1.0229194164e+00,9.9436946389e-03,1.7093425751e+01,1.6782716751e+01,1.8905012131e+01,1.6954328537e+01,1.7511804581e+01,1.0131275654e+00,1.0116994381e+00,1.0328184366e+00,1.0209631920e+00,1.0359884501e+00
244,1.7349712372e+01,7.5347841096e-01,1.2388954087e+00,1.8420879602e-02,1.0225626230e+00,9.8858503706e-03,1.6999330521e+01,1.6688955307e+01,1.8777927399e+01,1.6865034103e+01,1.7417314529e+01,1.0128656626e+00,1.0113838911e+00,1.0323753357e+00,1.0206050873e+00,1.0355831385e+00
245,1.7251856995e+01,7.4014330968e-01,1.2364483058e+00,1.8205982667e-02,1.0222108364e+00,9.8255529703e-03,1.6907760620e+01,1.6596761703e+01,1.8652629852e+01,1.6778385162e+01,1.7323747635e+01,1.0126096010e+00,1.0110745430e+00,1.0319340229e+00,1.0202578306e+00,1.0351781845e+00
246,1.7155848312e+01,7.2670032008e-01,1.2340341754e+00,1.7983775060e-02,1.0218639135e+00,9.7629116616e-03,1.6818630219e+01,1.6506132126e+01,1.8529125214e+01,1.6694255829e+01,1.7231098175e+01,1.0123590231e+00,1.0107713938e+00,1.0314946175e+00,1.0199209452e+00,1.0347735882e+00
247,1.7061649704e+01,7.1317915632e-01,1.2316526730e+00,1.7754980143e-02,1.0215217113e+00,9.6979029565e-03,1.6731855392e+01,1.6417053223e+01,1.8407423019e+01,1.6612533569e+01,1.7139383316e+01,1.0121139288e+00,1.0104743242e+00,1.0310571194e+00,1.0195940733e+00,1.0343691111e+00
248,1.6969227600e+01,6.9960776171e-01,1.2293035142e+00,1.7520295945e-02,1.0211841822e+00,9.6307369271e-03,1.6647354126e+01,1.6329515457e+01,1.8287530899e+01,1.6533115387e+01,1.7048622131e+01,1.0118741989e+00,1.0101830959e+00,1.0306216478e+00,1.0192768574e+00,1.0339651108e+00
249,1.6878550339e+01,6.8601849798e-01,1.2269864409e+00,1.7280548083e-02,1.0208510876e+00,9.5616502928e-03,1.6565044403e+01,1.6243511200e+01,1.8169464111e+01,1.6455890656e+01,1.6958841324e+01,1.0116394758e+00,1.0098971128e+00,1.0301884413e+00,1.0189689398e+00,1.0335614681e+00
250,1.6789590836e+01,6.7244271969e-01,1.2247012975e+00,1.7036558445e-02,1.0205224037e+00,9.4906690845e-03,1.6484844208e+01,1.6159032822e+01,1.8053236008e+01,1.6380758286e+01,1.6870082855e+01,1.0114096403e+00,1.0096166134e+00,1.0297573805e+00,1.0186699629e+00,1.0331584215e+00
251,1.6702323532e+01,6.5891716944e-01,1.2224479483e+00,1.6789295148e-02,1.0201980114e+00,9.4180513117e-03,1.6406677246e+01,1.6076074600e+01,1.7938875198e+01,1.6307613373e+01,1.6782377243e+01,1.0111846924e+00,1.0093411207e+00,1.0293290615e+00,1.0183792114e+00,1.0327559710e+00
252,1.6616719437e+01,6.4547761710e-01,1.2202261556e+00,1.6539734575e-02,1.0198778629e+00,9.3440611869e-03,1.6330448151e+01,1.5994621277e+01,1.7826398849e+01,1.6236356735e+01,1.6695772171e+01,1.0109640360e+00,1.0090707541e+00,1.0289034843e+00,1.0180963278e+00,1.0323547125e+00
253,1.6532761002e+01,6.3215416587e-01,1.2180359731e+00,1.6288716007e-02,1.0195618629e+00,9.2688560396e-03,1.6256088257e+01,1.5914667130e+01,1.7715827942e+01,1.6166912079e+01,1.6610309601e+01,1.0107477903e+00,1.0088049173e+00,1.0284806490e+00,1.0178211927e+00,1.0319547653e+00
254,1.6450419998e+01,6.1898586839e-01,1.2158771544e+00,1.6037332444e-02,1.0192499161e+00,9.1926472609e-03,1.6183511734e+01,1.5836194992e+01,1.7607189178e+01,1.6099174500e+01,1.6526029587e+01,1.0105354786e+00,1.0085437298e+00,1.0280611515e+00,1.0175530910e+00,1.0315561295e+00
