alpha,m_W_mean,m_W_std,m_X_mean,m_X_std,m_Y_mean,m_Y_std,q_W_mean,q_W_std,q_X_mean,q_X_std,q_Y_mean,q_Y_std,Loss_mean,Loss_std,Steps_mean
1.2500000000000002,-0.013835089898202568,0.01600426692365668,-0.010041042386001208,0.01619019863257099,0.020336806401610376,0.003658711688878779,0.003419094020500779,0.014450183362217804,0.005738203600049019,0.015157661228674516,0.01444620480760932,0.0026931825696251467,5.703470790763277e-07,1.3468574528535414e-07,1476.0
1.2600000000000002,-0.013835087956977077,0.016004269458275378,-0.010041048069251702,0.016190192742203697,0.020336807146668433,0.0036587122882933555,0.003419092437252402,0.014450186254324001,0.005738200712949037,0.015157662215436293,0.014446203783154487,0.0026931820388827084,5.750219273181756e-07,1.304166775552449e-07,1476.0
1.2700000000000002,-0.013835090264910832,0.01600426929208922,-0.010041043464298127,0.016190192314028393,0.020336807146668433,0.0036587111577771145,0.003419096954166889,0.014450185853601047,0.005738199106417596,0.015157665927656216,0.01444620369002223,0.0026931820411911465,5.759221323842212e-07,1.3264924307544315e-07,1476.0
1.2800000000000002,-0.01383509099832736,0.016004263844730162,-0.010041048398852582,0.01619019121508314,0.02033680509775877,0.0036587113758175,0.0034190891310572624,0.0144501771760102,0.005738204624503851,0.015157663194440412,0.014446205087006092,0.0026931824323906416,5.708687467631534e-07,1.3291114663201847e-07,1476.0
1.2900000000000003,-0.013835085774189793,0.016004269581349328,-0.01004104047169676,0.01619019276038177,0.02033680770546198,0.00365871140925529,0.003419092297554016,0.014450181827186418,0.005738205160014331,0.015157662236300558,0.01444620443508029,0.002693182363942344,5.718988219882703e-07,1.330263589120552e-07,1476.0
1.3000000000000003,-0.013835089639178478,0.016004266189026485,-0.010041045695834328,0.016190198015944252,0.02033680696040392,0.003658712073496799,0.0034190964419394732,0.014450185701379679,0.005738202249631286,0.01515766464767844,0.01444620480760932,0.002693182044203281,5.717297042906466e-07,1.3048814656103695e-07,1476.0
1.3100000000000003,-0.013835086644394323,0.016004262489102784,-0.010041045646721614,0.01619019961231897,0.020336807146668433,0.003658711977475863,0.0034190958831459284,0.014450191324045285,0.0057382103987038136,0.01515766703652819,0.014446205738931895,0.002693181919417877,5.719126662029339e-07,1.2912066966350918e-07,1476.0
1.3200000000000003,-0.013835088553605601,0.016004267731096467,-0.0100410428680334,0.016190188447256393,0.02033680658787489,0.0036587114300457536,0.0034190956968814133,0.01445018137474601,0.005738199898041784,0.015157659975700379,0.014446204621344804,0.0026931821025280266,5.731659484808915e-07,1.2803978221979208e-07,1476.0
1.3300000000000003,-0.01383508623111993,0.016004264247825944,-0.010041043244928004,0.016190196783311576,0.020336806867271663,0.003658709821662977,0.003419102681800723,0.014450184756573533,0.0057382064405828714,0.01515766236925045,0.0144462033174932,0.002693181436876352,5.705450035975445e-07,1.3160199527904463e-07,1476.0
1.3400000000000003,-0.013835092136287131,0.016004265363272308,-0.010041049339997698,0.016190197386646135,0.020336807984858752,0.003658710956077391,0.003419096814468503,0.014450186814645365,0.005738203739747405,0.015157658234614447,0.014446204900741577,0.0026931808404660105,5.692542117685662e-07,1.3262401464655841e-07,1476.0
1.3500000000000003,-0.014154388511087745,0.018548299628251393,-0.015426749514881521,0.017164937516205698,0.02605604026466608,0.003479537492333773,0.0008496057242155075,0.017081762710767237,0.0025291536469012497,0.016936743299235824,0.016757859755307435,0.002700260290023092,7.567344937342568e-07,1.0455644832612362e-07,2670.85
