step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,loss_replica_4,loss_replica_5,qy_replica_1,qy_replica_2,qy_replica_3,qy_replica_4,qy_replica_5
253,1.1062141418e+01,2.9306901436e-01,1.0436867506e+00,1.1508484770e-02,9.8981750011e-01,6.4780873600e-03,1.0644333839e+01,1.0862255096e+01,1.1487790108e+01,1.1245662689e+01,1.1070665359e+01,9.8215711117e-01,9.8332095146e-01,9.9510121346e-01,9.8969030380e-01,9.9881792068e-01
254,1.1071253204e+01,2.9370312537e-01,1.0440439247e+00,1.1523585193e-02,9.8989269733e-01,6.4818812206e-03,1.0652669907e+01,1.0871127129e+01,1.1498232841e+01,1.1254734993e+01,1.1079501152e+01,9.8222178221e-01,9.8339599371e-01,9.9518322945e-01,9.8976874352e-01,9.9889373779e-01
255,1.1080230904e+01,2.9432701195e-01,1.0443955562e+00,1.1538403012e-02,9.8996660709e-01,6.4855964970e-03,1.0660882950e+01,1.0879875183e+01,1.1508520126e+01,1.1263674736e+01,1.1088201523e+01,9.8228526115e-01,9.8346984386e-01,9.9526375532e-01,9.8984593153e-01,9.9896824360e-01
256,1.1089077759e+01,2.9494567948e-01,1.0447417800e+00,1.1553131174e-02,9.9003939629e-01,6.4892341940e-03,1.0668971062e+01,1.0888495445e+01,1.1518663406e+01,1.1272486687e+01,1.1096772194e+01,9.8234778643e-01,9.8354250193e-01,9.9534314871e-01,9.8992210627e-01,9.9904143810e-01
257,1.1097795677e+01,2.9555519697e-01,1.0450826878e+00,1.1567615540e-02,9.9011094570e-01,6.4928625777e-03,1.0676939964e+01,1.0896993637e+01,1.1528659821e+01,1.1281165123e+01,1.1105219841e+01,9.8240911961e-01,9.8361408710e-01,9.9542111158e-01,9.8999679089e-01,9.9911361933e-01
258,1.1106384850e+01,2.9615735698e-01,1.0454182974e+00,1.1581925801e-02,9.9018132687e-01,6.4964013825e-03,1.0684788704e+01,1.0905368805e+01,1.1538512230e+01,1.1289714813e+01,1.1113539696e+01,9.8246961832e-01,9.8368430138e-01,9.9549782276e-01,9.9007040262e-01,9.9918448925e-01
259,1.1114850998e+01,2.9675397228e-01,1.0457488427e+00,1.1596128860e-02,9.9025067091e-01,6.4999125359e-03,1.0692520142e+01,1.0913624763e+01,1.1548227310e+01,1.1298145294e+01,1.1121737480e+01,9.8252898455e-01,9.8375368118e-01,9.9557358027e-01,9.9014288187e-01,9.9925422668e-01
260,1.1123191643e+01,2.9734055964e-01,1.0460742429e+00,1.1610053376e-02,9.9031884670e-01,6.5033559763e-03,1.0700136185e+01,1.0921765327e+01,1.1557797432e+01,1.1306447029e+01,1.1129812241e+01,9.8258733749e-01,9.8382192850e-01,9.9564784765e-01,9.9021422863e-01,9.9932289124e-01
261,1.1131410408e+01,2.9792119343e-01,1.0463946467e+00,1.1623853874e-02,9.9038591385e-01,6.5067172878e-03,1.0707637787e+01,1.0929787636e+01,1.1567232132e+01,1.1314629555e+01,1.1137764931e+01,9.8264479637e-01,9.8388898373e-01,9.9572104216e-01,9.9028450251e-01,9.9939024448e-01
262,1.1139509201e+01,2.9849417633e-01,1.0467101411e+00,1.1637464487e-02,9.9045193195e-01,6.5100310529e-03,1.0715027809e+01,1.0937694550e+01,1.1576530457e+01,1.1322690964e+01,1.1145602226e+01,9.8270130157e-01,9.8395514488e-01,9.9579304457e-01,9.9035352468e-01,9.9945664406e-01
263,1.1147489357e+01,2.9906043411e-01,1.0470207878e+00,1.1650920777e-02,9.9051688910e-01,6.5133348449e-03,1.0722305298e+01,1.0945489883e+01,1.1585695267e+01,1.1330634117e+01,1.1153322220e+01,9.8275679350e-01,9.8402017355e-01,9.9586391449e-01,9.9042159319e-01,9.9952197075e-01
264,1.1155353355e+01,2.9961904907e-01,1.0473266944e+00,1.1664185845e-02,9.9058078527e-01,6.5166110747e-03,1.0729474068e+01,1.0953174591e+01,1.1594727516e+01,1.1338459015e+01,1.1160931587e+01,9.8281133175e-01,9.8408418894e-01,9.9593377113e-01,9.9048841000e-01,9.9958622456e-01
265,1.1163102341e+01,3.0017125521e-01,1.0476279143e+00,1.1677306126e-02,9.9064372778e-01,6.5197740597e-03,1.0736534119e+01,1.0960751534e+01,1.1603630066e+01,1.1346172333e+01,1.1168423653e+01,9.8286497593e-01,9.8414742947e-01,9.9600237608e-01,9.9055439234e-01,9.9964946508e-01
266,1.1170737267e+01,3.0071645496e-01,1.0479244947e+00,1.1690259232e-02,9.9070562124e-01,6.5229545000e-03,1.0743487358e+01,1.0968217850e+01,1.1612402916e+01,1.1353770256e+01,1.1175807953e+01,9.8291778564e-01,9.8420941830e-01,9.9607002735e-01,9.9061918259e-01,9.9971169233e-01
267,1.1178259277e+01,3.0125496640e-01,1.0482164891e+00,1.1703054330e-02,9.9076647758e-01,6.5260226630e-03,1.0750336647e+01,1.0975575447e+01,1.1621048927e+01,1.1361257553e+01,1.1183077812e+01,9.8296958208e-01,9.8427057266e-01,9.9613648653e-01,9.9068301916e-01,9.9977272749e-01
268,1.1185674095e+01,3.0178592159e-01,1.0485041299e+00,1.1715657502e-02,9.9082642794e-01,6.5290843205e-03,1.0757083893e+01,1.0982832909e+01,1.1629570007e+01,1.1368636131e+01,1.1190247536e+01,9.8302066326e-01,9.8433071375e-01,9.9620181322e-01,9.9074590206e-01,9.9983304739e-01
269,1.1192979622e+01,3.0231077155e-01,1.0487873427e+00,1.1728122319e-02,9.9088540077e-01,6.5320686092e-03,1.0763730049e+01,1.0989985466e+01,1.1637969971e+01,1.1375905991e+01,1.1197306633e+01,9.8307079077e-01,9.8439002037e-01,9.9626624584e-01,9.9080777168e-01,9.9989217520e-01
270,1.1200177383e+01,3.0282876685e-01,1.0490661959e+00,1.1740421748e-02,9.9094347954e-01,6.5350683214e-03,1.0770275116e+01,1.0997035027e+01,1.1646247864e+01,1.1383065224e+01,1.1204263687e+01,9.8312014341e-01,9.8444837332e-01,9.9632966518e-01,9.9086862803e-01,9.9995058775e-01
271,1.1207270241e+01,3.0334054597e-01,1.0493408082e+00,1.1752579860e-02,9.9100059271e-01,6.5379464869e-03,1.0776720047e+01,1.1003985405e+01,1.1654404640e+01,1.1390123367e+01,1.1211117744e+01,9.8316872120e-01,9.8450583220e-01,9.9639201164e-01,9.9092853069e-01,1.0000078678e+00
272,1.1214261436e+01,3.0384548016e-01,1.0496113138e+00,1.1764568357e-02,9.9105688334e-01,6.5408331482e-03,1.0783069611e+01,1.1010840416e+01,1.1662444115e+01,1.1397081375e+01,1.1217871666e+01,9.8321646452e-01,9.8456245661e-01,9.9645346403e-01,9.9098765850e-01,1.0000643730e+00
273,1.1221148682e+01,3.0434439577e-01,1.0498776308e+00,1.1776420863e-02,9.9111222029e-01,6.5436146071e-03,1.0789322853e+01,1.1017592430e+01,1.1670366287e+01,1.1403935432e+01,1.1224526405e+01,9.8326343298e-01,9.8461818695e-01,9.9651384354e-01,9.9104583263e-01,1.0001198053e+00
274,1.1227936363e+01,3.0483730671e-01,1.0501399366e+00,1.1788134039e-02,9.9116673470e-01,6.5464401996e-03,1.0795482635e+01,1.1024250031e+01,1.1678175926e+01,1.1410690308e+01,1.1231082916e+01,9.8330962658e-01,9.8467296362e-01,9.9657338858e-01,9.9110317230e-01,1.0001745224e+00
275,1.1234623718e+01,3.0532366229e-01,1.0503982094e+00,1.1799689912e-02,9.9122028351e-01,6.5491811400e-03,1.0801547050e+01,1.1030814171e+01,1.1685870171e+01,1.1417345047e+01,1.1237542152e+01,9.8335486650e-01,9.8472702503e-01,9.9663174152e-01,9.9115949869e-01,1.0002282858e+00
276,1.1241214561e+01,3.0580347153e-01,1.0506526038e+00,1.1811085697e-02,9.9127315283e-01,6.5518884614e-03,1.0807519913e+01,1.1037287712e+01,1.1693452835e+01,1.1423902512e+01,1.1243909836e+01,9.8339962959e-01,9.8478031158e-01,9.9668943882e-01,9.9121505022e-01,1.0002813339e+00
277,1.1247708893e+01,3.0627737306e-01,1.0509031259e+00,1.1822341698e-02,9.9132506847e-01,6.5545349857e-03,1.0813405991e+01,1.1043664932e+01,1.1700927734e+01,1.1430363655e+01,1.1250182152e+01,9.8344361782e-01,9.8483264446e-01,9.9674606323e-01,9.9126958847e-01,1.0003334284e+00
278,1.1254109573e+01,3.0674552188e-01,1.0511498926e+00,1.1833466811e-02,9.9137622118e-01,6.5572047097e-03,1.0819201469e+01,1.1049955368e+01,1.1708294868e+01,1.1436731339e+01,1.1256364822e+01,9.8348671198e-01,9.8488432169e-01,9.9680191278e-01,9.9132335186e-01,1.0003848076e+00
279,1.1260415077e+01,3.0720676428e-01,1.0513928525e+00,1.1844415424e-02,9.9142653942e-01,6.5597754819e-03,1.0824911118e+01,1.1056152344e+01,1.1715552330e+01,1.1443004608e+01,1.1262454987e+01,9.8352926970e-01,9.8493504524e-01,9.9685680866e-01,9.9137634039e-01,1.0004352331e+00
280,1.1266631126e+01,3.0766524096e-01,1.0516322284e+00,1.1855344145e-02,9.9147615433e-01,6.5623603851e-03,1.0830530167e+01,1.1062266350e+01,1.1722711563e+01,1.1449190140e+01,1.1268457413e+01,9.8357105255e-01,9.8498511314e-01,9.9691104889e-01,9.9142861366e-01,1.0004849434e+00
281,1.1272756004e+01,3.0811374404e-01,1.0518679675e+00,1.1865976563e-02,9.9152494669e-01,6.5648260545e-03,1.0836070061e+01,1.1068293571e+01,1.1729760170e+01,1.1455281258e+01,1.1274374962e+01,9.8361223936e-01,9.8503458500e-01,9.9696415663e-01,9.9147981405e-01,1.0005339384e+00
282,1.1278791237e+01,3.0855879782e-01,1.0521001276e+00,1.1876564342e-02,9.9157296419e-01,6.5673237000e-03,1.0841521263e+01,1.1074234962e+01,1.1736707687e+01,1.1461287498e+01,1.1280204773e+01,9.8365265131e-01,9.8508304358e-01,9.9701648951e-01,9.9153053761e-01,1.0005820990e+00
283,1.1284737968e+01,3.0899820935e-01,1.0523287608e+00,1.1887019245e-02,9.9162019491e-01,6.5697905475e-03,1.0846890450e+01,1.1080091476e+01,1.1743555069e+01,1.1467205048e+01,1.1285947800e+01,9.8369234800e-01,9.8513078690e-01,9.9706810713e-01,9.9158030748e-01,1.0006294250e+00
284,1.1290599060e+01,3.0943133735e-01,1.0525539833e+00,1.1897317036e-02,9.9166674614e-01,6.5721754359e-03,1.0852179527e+01,1.1085865974e+01,1.1750301361e+01,1.1473038673e+01,1.1291609764e+01,9.8373150826e-01,9.8517793417e-01,9.9711871147e-01,9.9162942171e-01,1.0006761551e+00
285,1.1296375275e+01,3.0985991011e-01,1.0527758281e+00,1.1907519610e-02,9.9171254635e-01,6.5745968326e-03,1.0857388496e+01,1.1091560364e+01,1.1756955147e+01,1.1478783607e+01,1.1297188759e+01,9.8376989365e-01,9.8522424698e-01,9.9716877937e-01,9.9167776108e-01,1.0007220507e+00
286,1.1302067947e+01,3.1028202890e-01,1.0529943535e+00,1.1917556817e-02,9.9175771475e-01,6.5769265341e-03,1.0862520218e+01,1.1097174644e+01,1.1763509750e+01,1.1484447479e+01,1.1302687645e+01,9.8380786180e-01,9.8527008295e-01,9.9721789360e-01,9.9172526598e-01,1.0007674694e+00
287,1.1307676125e+01,3.1070021922e-01,1.0532095251e+00,1.1927528012e-02,9.9180212021e-01,6.5792904391e-03,1.0867569923e+01,1.1102705002e+01,1.1769967079e+01,1.1490031242e+01,1.1308107376e+01,9.8384493589e-01,9.8531502485e-01,9.9726641178e-01,9.9177229404e-01,1.0008119345e+00
288,1.1313204193e+01,3.1111216959e-01,1.0534215189e+00,1.1937336905e-02,9.9184584618e-01,6.5815533549e-03,1.0872545242e+01,1.1108162880e+01,1.1776332855e+01,1.1495532036e+01,1.1313447952e+01,9.8388159275e-01,9.8535937071e-01,9.9731397629e-01,9.9181848764e-01,1.0008558035e+00
289,1.1318652725e+01,3.1151935927e-01,1.0536303599e+00,1.1947039785e-02,9.9188894033e-01,6.5838007143e-03,1.0877446175e+01,1.1113543510e+01,1.1782609940e+01,1.1500949860e+01,1.1318714142e+01,9.8391777277e-01,9.8540306091e-01,9.9736094475e-01,9.9186384678e-01,1.0008990765e+00
290,1.1324021339e+01,3.1191997963e-01,1.0538360399e+00,1.1956572023e-02,9.9193130732e-01,6.5860366673e-03,1.0882272720e+01,1.1118848801e+01,1.1788789749e+01,1.1506293297e+01,1.1323902130e+01,9.8395311832e-01,9.8544609547e-01,9.9740701914e-01,9.9190866947e-01,1.0009416342e+00
291,1.1329312706e+01,3.1231749482e-01,1.0540386621e+00,1.1966060214e-02,9.9197304249e-01,6.5882486381e-03,1.0887024879e+01,1.1124078751e+01,1.1794884682e+01,1.1511560440e+01,1.1329014778e+01,9.8398792744e-01,9.8548847437e-01,9.9745255709e-01,9.9195277691e-01,1.0009834766e+00
292,1.1334526634e+01,3.1270820984e-01,1.0542382273e+00,1.1975365809e-02,9.9201413393e-01,6.5903934249e-03,1.0891706467e+01,1.1129233360e+01,1.1800887108e+01,1.1516748428e+01,1.1334057808e+01,9.8402225971e-01,9.8553025723e-01,9.9749726057e-01,9.9199616909e-01,1.0010247231e+00
293,1.1339667130e+01,3.1309485256e-01,1.0544348904e+00,1.1984587603e-02,9.9205465317e-01,6.5925511102e-03,1.0896317482e+01,1.1134320259e+01,1.1806806564e+01,1.1521864891e+01,1.1339026451e+01,9.8405599594e-01,9.8557138443e-01,9.9754136801e-01,9.9203914404e-01,1.0010653734e+00
294,1.1344731903e+01,3.1347607936e-01,1.0546285690e+00,1.1993677867e-02,9.9209448099e-01,6.5946216488e-03,1.0900857925e+01,1.1139333725e+01,1.1812638283e+01,1.1526904106e+01,1.1343925476e+01,9.8408919573e-01,9.8561197519e-01,9.9758470058e-01,9.9208122492e-01,1.0011053085e+00
295,1.1349722862e+01,3.1385377892e-01,1.0548193381e+00,1.2002708187e-02,9.9213372469e-01,6.5967538993e-03,1.0905325890e+01,1.1144277573e+01,1.1818385124e+01,1.1531874657e+01,1.1348751068e+01,9.8412173986e-01,9.8565185070e-01,9.9762737751e-01,9.9212288857e-01,1.0011447668e+00
296,1.1354643631e+01,3.1422498821e-01,1.0550073433e+00,1.2011558099e-02,9.9217237234e-01,6.5987852064e-03,1.0909732819e+01,1.1149152756e+01,1.1824049950e+01,1.1536772728e+01,1.1353509903e+01,9.8415392637e-01,9.8569118977e-01,9.9766945839e-01,9.9216377735e-01,1.0011835098e+00
297,1.1359490395e+01,3.1459162278e-01,1.0551924403e+00,1.2020308766e-02,9.9221036434e-01,6.6007545703e-03,1.0914067268e+01,1.1153961182e+01,1.1829629898e+01,1.1541596413e+01,1.1358197212e+01,9.8418551683e-01,9.8573005199e-01,9.9771070480e-01,9.9220389128e-01,1.0012216568e+00
298,1.1364268875e+01,3.1495578663e-01,1.0553748493e+00,1.2029031326e-02,9.9224784374e-01,6.6028179269e-03,1.0918337822e+01,1.1158697128e+01,1.1835135460e+01,1.1546351433e+01,1.1362822533e+01,9.8421657085e-01,9.8576813936e-01,9.9775159359e-01,9.9224358797e-01,1.0012593269e+00
299,1.1368980217e+01,3.1531119544e-01,1.0555546240e+00,1.2037491892e-02,9.9228478670e-01,6.6047278941e-03,1.0922547340e+01,1.1163373947e+01,1.1840552330e+01,1.1551042557e+01,1.1367384911e+01,9.8424726725e-01,9.8580586910e-01,9.9779158831e-01,9.9228280783e-01,1.0012964010e+00
300,1.1373623085e+01,3.1566601962e-01,1.0557317081e+00,1.2045997222e-02,9.9232119322e-01,6.6067140625e-03,1.0926687241e+01,1.1167984962e+01,1.1845898628e+01,1.1555665016e+01,1.1371879578e+01,9.8427730799e-01,9.8584306240e-01,9.9783122540e-01,9.9232137203e-01,1.0013329983e+00
301,1.1378197670e+01,3.1601463241e-01,1.0559061181e+00,1.2054334746e-02,9.9235690832e-01,6.6086593628e-03,1.0930766106e+01,1.1172529221e+01,1.1851162910e+01,1.1560219765e+01,1.1376310349e+01,9.8430687189e-01,9.8587942123e-01,9.9786990881e-01,9.9235934019e-01,1.0013689995e+00
302,1.1382706642e+01,3.1635955671e-01,1.0560779564e+00,1.2062596021e-02,9.9239218235e-01,6.6105092497e-03,1.0934783936e+01,1.1177009583e+01,1.1856353760e+01,1.1564709663e+01,1.1380676270e+01,9.8433601856e-01,9.8591554165e-01,9.9790829420e-01,9.9239677191e-01,1.0014042854e+00
303,1.1387152100e+01,3.1669926006e-01,1.0562473078e+00,1.2070726058e-02,9.9242690802e-01,6.6124133102e-03,1.0938739777e+01,1.1181432724e+01,1.1861467361e+01,1.1569136620e+01,1.1384984016e+01,9.8436462879e-01,9.8595106602e-01,9.9794590473e-01,9.9243360758e-01,1.0014393330e+00
304,1.1391533279e+01,3.1703507751e-01,1.0564141447e+00,1.2078772448e-02,9.9246113300e-01,6.6142918182e-03,1.0942636490e+01,1.1185790062e+01,1.1866507530e+01,1.1573499680e+01,1.1389232635e+01,9.8439288139e-01,9.8598593473e-01,9.9798303843e-01,9.9247002602e-01,1.0014737844e+00
305,1.1395850945e+01,3.1736753275e-01,1.0565784985e+00,1.2086755258e-02,9.9249482155e-01,6.6161561985e-03,1.0946472168e+01,1.1190087318e+01,1.1871475220e+01,1.1577802658e+01,1.1393417358e+01,9.8442053795e-01,9.8602038622e-01,9.9801969528e-01,9.9250584841e-01,1.0015076399e+00
306,1.1400107193e+01,3.1769407489e-01,1.0567404546e+00,1.2094574876e-02,9.9252800941e-01,6.6179535097e-03,1.0950252533e+01,1.1194327354e+01,1.1876370430e+01,1.1582040787e+01,1.1397544861e+01,9.8444783688e-01,9.8605442047e-01,9.9805551767e-01,9.9254113436e-01,1.0015411377e+00
307,1.1404302025e+01,3.1801794306e-01,1.0569000123e+00,1.2102357740e-02,9.9256063700e-01,6.6196829742e-03,1.0953970909e+01,1.1198509216e+01,1.1881195068e+01,1.1586219788e+01,1.1401615143e+01,9.8447471857e-01,9.8608785868e-01,9.9809098244e-01,9.9257582426e-01,1.0015738010e+00
308,1.1408436775e+01,3.1833548326e-01,1.0570572290e+00,1.2109959958e-02,9.9259281158e-01,6.6214022887e-03,1.0957637787e+01,1.1202632904e+01,1.1885947227e+01,1.1590338707e+01,1.1405627251e+01,9.8450118303e-01,9.8612087965e-01,9.9812567234e-01,9.9261009693e-01,1.0016062260e+00
309,1.1412514305e+01,3.1865146550e-01,1.0572122111e+00,1.2117561541e-02,9.9262458086e-01,6.6232633863e-03,1.0961247444e+01,1.1206700325e+01,1.1890636444e+01,1.1594402313e+01,1.1409584999e+01,9.8452711105e-01,9.8615336418e-01,9.9816018343e-01,9.9264383316e-01,1.0016384125e+00
310,1.1416531372e+01,3.1896198879e-01,1.0573648416e+00,1.2125017330e-02,9.9265577793e-01,6.6249227867e-03,1.0964802742e+01,1.1210709572e+01,1.1895254135e+01,1.1598403931e+01,1.1413486481e+01,9.8455274105e-01,9.8618543148e-01,9.9819391966e-01,9.9267703295e-01,1.0016697645e+00
311,1.1420492935e+01,3.1926972271e-01,1.0575153090e+00,1.2132425442e-02,9.9268656969e-01,6.6266471772e-03,1.0968302727e+01,1.1214667320e+01,1.1899807930e+01,1.1602352142e+01,1.1417334557e+01,9.8457789421e-01,9.8621696234e-01,9.9822729826e-01,9.9270993471e-01,1.0017007589e+00
312,1.1424396324e+01,3.1957204230e-01,1.0576635166e+00,1.2139688717e-02,9.9271687269e-01,6.6283369506e-03,1.0971750259e+01,1.1218567848e+01,1.1904291153e+01,1.1606242180e+01,1.1421130180e+01,9.8460263014e-01,9.8624813557e-01,9.9826002121e-01,9.9274218082e-01,1.0017313957e+00
313,1.1428244019e+01,3.1987251835e-01,1.0578095573e+00,1.2146938148e-02,9.9274672270e-01,6.6299846572e-03,1.0975143433e+01,1.1222414970e+01,1.1908713341e+01,1.1610079765e+01,1.1424868584e+01,9.8462706804e-01,9.8627871275e-01,9.9829232693e-01,9.9277406931e-01,1.0017614365e+00
314,1.1432038116e+01,3.2016894175e-01,1.0579535153e+00,1.2154090408e-02,9.9277615547e-01,6.6316836207e-03,1.0978485107e+01,1.1226211548e+01,1.1913072586e+01,1.1613861084e+01,1.1428560257e+01,9.8465085030e-01,9.8630911112e-01,9.9832415581e-01,9.9280542135e-01,1.0017912388e+00
315,1.1435778427e+01,3.2046045892e-01,1.0580953864e+00,1.2161110238e-02,9.9280509949e-01,6.6332752737e-03,1.0981781006e+01,1.1229952812e+01,1.1917367935e+01,1.1617589951e+01,1.1432200432e+01,9.8467457294e-01,9.8633879423e-01,9.9835538864e-01,9.9283629656e-01,1.0018204451e+00
316,1.1439464760e+01,3.2074982229e-01,1.0582351624e+00,1.2168107918e-02,9.9283367395e-01,6.6348689163e-03,1.0985019684e+01,1.1233647346e+01,1.1921600342e+01,1.1621269226e+01,1.1435787201e+01,9.8469769955e-01,9.8636829853e-01,9.9838632345e-01,9.9286687374e-01,1.0018491745e+00
317,1.1443098831e+01,3.2103323514e-01,1.0583729146e+00,1.2174933186e-02,9.9286177158e-01,6.6364606388e-03,1.0988213539e+01,1.1237291336e+01,1.1925769806e+01,1.1624892235e+01,1.1439327240e+01,9.8472046852e-01,9.8639726639e-01,9.9841648340e-01,9.9289697409e-01,1.0018776655e+00
318,1.1446681023e+01,3.2131483052e-01,1.0585086550e+00,1.2181741376e-02,9.9288945198e-01,6.6379873622e-03,1.0991359711e+01,1.1240879059e+01,1.1929882050e+01,1.1628466606e+01,1.1442817688e+01,9.8474305868e-01,9.8642575741e-01,9.9844640493e-01,9.9292647839e-01,1.0019055605e+00
319,1.1450213242e+01,3.2159326789e-01,1.0586424592e+00,1.2188483273e-02,9.9291679859e-01,6.6396481351e-03,1.0994455338e+01,1.1244423866e+01,1.1933937073e+01,1.1631988525e+01,1.1446261406e+01,9.8476505280e-01,9.8645389080e-01,9.9847602844e-01,9.9295568466e-01,1.0019333363e+00
320,1.1453694344e+01,3.2186757068e-01,1.0587742868e+00,1.2195122808e-02,9.9294366837e-01,6.6411271251e-03,1.0997503281e+01,1.1247920990e+01,1.1937930107e+01,1.1635463715e+01,1.1449653625e+01,9.8478674889e-01,9.8648178577e-01,9.9850481749e-01,9.9298447371e-01,1.0019605160e+00
321,1.1457127953e+01,3.2213847390e-01,1.0589042761e+00,1.2201682363e-02,9.9297015667e-01,6.6427239327e-03,1.1000508308e+01,1.1251367569e+01,1.1941868782e+01,1.1638887405e+01,1.1453007698e+01,9.8480814695e-01,9.8650896549e-01,9.9853342772e-01,9.9301278591e-01,1.0019874573e+00
322,1.1460511971e+01,3.2240516164e-01,1.0590323501e+00,1.2208135106e-02,9.9299631119e-01,6.6441711001e-03,1.1003466606e+01,1.1254770279e+01,1.1945747375e+01,1.1642265320e+01,1.1456310272e+01,9.8482930660e-01,9.8653602600e-01,9.9856162071e-01,9.9304080009e-01,1.0020138025e+00
323,1.1463846779e+01,3.2266866491e-01,1.0591585239e+00,1.2214518026e-02,9.9302194118e-01,6.6456376099e-03,1.1006379128e+01,1.1258125305e+01,1.1949569702e+01,1.1645594597e+01,1.1459565163e+01,9.8484992981e-01,9.8656255007e-01,9.9858909845e-01,9.9306833744e-01,1.0020397902e+00
324,1.1467136765e+01,3.2293106421e-01,1.0592829631e+00,1.2220907464e-02,9.9304733276e-01,6.6471160057e-03,1.1009244919e+01,1.1261437416e+01,1.1953342438e+01,1.1648879051e+01,1.1462779999e+01,9.8487025499e-01,9.8658895493e-01,9.9861645699e-01,9.9309545755e-01,1.0020655394e+00
325,1.1470380211e+01,3.2318812801e-01,1.0594056088e+00,1.2227142271e-02,9.9307233095e-01,6.6485421568e-03,1.1012072563e+01,1.1264702797e+01,1.1957057953e+01,1.1652118683e+01,1.1465949059e+01,9.8489046097e-01,9.8661470413e-01,9.9864333868e-01,9.9312233925e-01,1.0020908117e+00
326,1.1473576355e+01,3.2344215600e-01,1.0595264310e+00,1.2233313542e-02,9.9309693575e-01,6.6500136395e-03,1.1014855385e+01,1.1267919540e+01,1.1960717201e+01,1.1655312538e+01,1.1469077110e+01,9.8491013050e-01,9.8664015532e-01,9.9866974354e-01,9.9314880371e-01,1.0021158457e+00
327,1.1476728630e+01,3.2369417500e-01,1.0596455603e+00,1.2239454768e-02,9.9312118292e-01,6.6514692083e-03,1.1017593384e+01,1.1271099091e+01,1.1964328766e+01,1.1658459663e+01,1.1472162247e+01,9.8492950201e-01,9.8666530848e-01,9.9869585037e-01,9.9317473173e-01,1.0021405220e+00
328,1.1479837227e+01,3.2394123868e-01,1.0597630083e+00,1.2245453984e-02,9.9314503670e-01,6.6528891753e-03,1.1020295143e+01,1.1274233818e+01,1.1967885971e+01,1.1661564827e+01,1.1475206375e+01,9.8494863510e-01,9.8668998480e-01,9.9872142076e-01,9.9320030212e-01,1.0021648407e+00
329,1.1482901764e+01,3.2418604773e-01,1.0598787591e+00,1.2251416789e-02,9.9316865206e-01,6.6542443784e-03,1.1022952080e+01,1.1277327538e+01,1.1971391678e+01,1.1664627075e+01,1.1478210449e+01,9.8496752977e-01,9.8671454191e-01,9.9874669313e-01,9.9322569370e-01,1.0021888018e+00
330,1.1485923386e+01,3.2442848426e-01,1.0599928576e+00,1.2257333082e-02,9.9319188595e-01,6.6556331883e-03,1.1025569916e+01,1.1280378342e+01,1.1974849701e+01,1.1667647362e+01,1.1481171608e+01,9.8498606682e-01,9.8673862219e-01,9.9877166748e-01,9.9325066805e-01,1.0022124052e+00
331,1.1488901711e+01,3.2466707793e-01,1.0601052920e+00,1.2263150042e-02,9.9321476221e-01,6.6569763317e-03,1.1028147697e+01,1.1283390045e+01,1.1978256226e+01,1.1670624733e+01,1.1484089851e+01,9.8500430584e-01,9.8676240444e-01,9.9879616499e-01,9.9327528477e-01,1.0022356510e+00
332,1.1491839218e+01,3.2490276370e-01,1.0602161565e+00,1.2268903926e-02,9.9323726892e-01,6.6583636796e-03,1.1030685425e+01,1.1286359787e+01,1.1981612206e+01,1.1673562050e+01,1.1486976624e+01,9.8502218723e-01,9.8678576946e-01,9.9882030487e-01,9.9329942465e-01,1.0022586584e+00
333,1.1494734383e+01,3.2513628382e-01,1.0603253939e+00,1.2274617863e-02,9.9325944185e-01,6.6597049024e-03,1.1033184052e+01,1.1289290428e+01,1.1984922409e+01,1.1676458359e+01,1.1489816666e+01,9.8503977060e-01,9.8680877686e-01,9.9884408712e-01,9.9332338572e-01,1.0022811890e+00
334,1.1497590256e+01,3.2536695392e-01,1.0604331213e+00,1.2280267985e-02,9.9328135252e-01,6.6609934908e-03,1.1035644531e+01,1.1292182922e+01,1.1988184929e+01,1.1679316521e+01,1.1492622375e+01,9.8505711555e-01,9.8683166504e-01,9.9886745214e-01,9.9334704876e-01,1.0023034811e+00
335,1.1500406837e+01,3.2559411433e-01,1.0605393408e+00,1.2285825081e-02,9.9330292940e-01,6.6623406105e-03,1.1038072586e+01,1.1295032501e+01,1.1991401672e+01,1.1682134628e+01,1.1495392799e+01,9.8507422209e-01,9.8685407639e-01,9.9889045954e-01,9.9337023497e-01,1.0023256540e+00
336,1.1503183937e+01,3.2581888666e-01,1.0606440448e+00,1.2291336007e-02,9.9332422018e-01,6.6636367290e-03,1.1040459633e+01,1.1297849655e+01,1.1994572639e+01,1.1684912682e+01,1.1498125076e+01,9.8509103060e-01,9.8687630892e-01,9.9891328812e-01,9.9339312315e-01,1.0023473501e+00
337,1.1505921555e+01,3.2604097146e-01,1.0607472349e+00,1.2296786996e-02,9.9334517717e-01,6.6649088965e-03,1.1042810440e+01,1.1300627708e+01,1.1997697830e+01,1.1687652588e+01,1.1500819206e+01,9.8510754108e-01,9.8689818382e-01,9.9893569946e-01,9.9341577291e-01,1.0023686886e+00
