step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,cosine_similarity_replica_1
103,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176345121e-04,0.0000000000e+00,2.0001912117e+00,3.2176345121e-04
104,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176365494e-04,0.0000000000e+00,2.0001912117e+00,3.2176365494e-04
105,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176403329e-04,0.0000000000e+00,2.0001912117e+00,3.2176403329e-04
106,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176423701e-04,0.0000000000e+00,2.0001912117e+00,3.2176423701e-04
107,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176432433e-04,0.0000000000e+00,2.0001912117e+00,3.2176432433e-04
108,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176452805e-04,0.0000000000e+00,2.0001912117e+00,3.2176452805e-04
109,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176478999e-04,0.0000000000e+00,2.0001912117e+00,3.2176478999e-04
110,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176502282e-04,0.0000000000e+00,2.0001912117e+00,3.2176502282e-04
111,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176525565e-04,0.0000000000e+00,2.0001912117e+00,3.2176525565e-04
112,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176537206e-04,0.0000000000e+00,2.0001912117e+00,3.2176537206e-04
113,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176560489e-04,0.0000000000e+00,2.0001912117e+00,3.2176560489e-04
114,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176589593e-04,0.0000000000e+00,2.0001912117e+00,3.2176589593e-04
115,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176583773e-04,0.0000000000e+00,2.0001912117e+00,3.2176583773e-04
116,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176612876e-04,0.0000000000e+00,2.0001912117e+00,3.2176612876e-04
117,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176630339e-04,0.0000000000e+00,2.0001912117e+00,3.2176630339e-04
118,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176641980e-04,0.0000000000e+00,2.0001912117e+00,3.2176641980e-04
119,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176647801e-04,0.0000000000e+00,2.0001912117e+00,3.2176647801e-04
120,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176688546e-04,0.0000000000e+00,2.0001912117e+00,3.2176688546e-04
121,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176720561e-04,0.0000000000e+00,2.0001912117e+00,3.2176720561e-04
122,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176717650e-04,0.0000000000e+00,2.0001912117e+00,3.2176717650e-04
123,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176743844e-04,0.0000000000e+00,2.0001912117e+00,3.2176743844e-04
124,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176784589e-04,0.0000000000e+00,2.0001912117e+00,3.2176784589e-04
125,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176790410e-04,0.0000000000e+00,2.0001912117e+00,3.2176790410e-04
126,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176810782e-04,0.0000000000e+00,2.0001912117e+00,3.2176810782e-04
127,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176831155e-04,0.0000000000e+00,2.0001912117e+00,3.2176831155e-04
128,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176831155e-04,0.0000000000e+00,2.0001912117e+00,3.2176831155e-04
129,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176857349e-04,0.0000000000e+00,2.0001912117e+00,3.2176857349e-04
130,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176889363e-04,0.0000000000e+00,2.0001912117e+00,3.2176889363e-04
131,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176909735e-04,0.0000000000e+00,2.0001912117e+00,3.2176909735e-04
132,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176938839e-04,0.0000000000e+00,2.0001912117e+00,3.2176938839e-04
133,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2176950481e-04,0.0000000000e+00,2.0001912117e+00,3.2176950481e-04
134,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2176991226e-04,0.0000000000e+00,2.0001909733e+00,3.2176991226e-04
135,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177014509e-04,0.0000000000e+00,2.0001912117e+00,3.2177014509e-04
136,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177034882e-04,0.0000000000e+00,2.0001912117e+00,3.2177034882e-04
137,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177072717e-04,0.0000000000e+00,2.0001909733e+00,3.2177072717e-04
138,2.0001912117e+00,0.0000000000e+00,3.0107151477e-01,0.0000000000e+00,3.2177096000e-04,0.0000000000e+00,2.0001912117e+00,3.2177096000e-04
139,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177107641e-04,0.0000000000e+00,2.0001909733e+00,3.2177107641e-04
140,2.0001909733e+00,0.0000000000e+00,3.0107146301e-01,0.0000000000e+00,3.2177139656e-04,0.0000000000e+00,2.0001909733e+00,3.2177139656e-04
