alpha,lr,num_observed,effective_epochs,replica,seed,runtime_sec,final_loss,steps_taken,cosine_similarity
4.800000000000001,0.0015,480000,208.33333333333334,9,108,21.5983,2.6881348458e-04,11151,9.9999856949e-01
4.800000000000001,0.0015,480000,208.33333333333334,10,109,21.0904,2.8374433168e-04,10851,9.9999850988e-01
5.0,0.0015,500000,200.0,1,100,21.4825,2.6451592566e-04,10951,9.9999874830e-01
5.0,0.0015,500000,200.0,2,101,20.9289,2.6921633980e-04,10651,9.9999862909e-01
5.0,0.0015,500000,200.0,3,102,20.8140,2.6342918864e-04,10551,9.9999874830e-01
5.0,0.0015,500000,200.0,4,103,20.9136,2.7103160392e-04,10601,9.9999862909e-01
5.0,0.0015,500000,200.0,5,104,20.7831,2.9027403798e-04,10551,9.9999862909e-01
5.0,0.0015,500000,200.0,6,105,21.0156,2.7057679836e-04,10701,9.9999874830e-01
5.0,0.0015,500000,200.0,7,106,20.8361,2.6805873495e-04,10601,9.9999880791e-01
5.0,0.0015,500000,200.0,8,107,20.8993,2.7304774267e-04,10651,9.9999874830e-01
5.0,0.0015,500000,200.0,9,108,21.2145,2.6043085381e-04,10751,9.9999880791e-01
5.0,0.0015,500000,200.0,10,109,21.0119,2.5830941740e-04,10701,9.9999880791e-01
