step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,clean_loss_mean,clean_loss_std,log10_clean_loss_mean,log10_clean_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,clean_loss_replica_1,cosine_similarity_replica_1
101,1.4624415636e+05,0.0000000000e+00,5.1650785215e+00,0.0000000000e+00,1.4624415636e+05,0.0000000000e+00,5.1650785215e+00,0.0000000000e+00,4.9086040258e-01,0.0000000000e+00,1.4624415636e+05,1.4624415636e+05,4.9086040258e-01
102,1.4754451513e+05,0.0000000000e+00,5.1689230695e+00,0.0000000000e+00,1.4754451513e+05,0.0000000000e+00,5.1689230695e+00,0.0000000000e+00,4.8656865954e-01,0.0000000000e+00,1.4754451513e+05,1.4754451513e+05,4.8656865954e-01
103,1.4892895222e+05,0.0000000000e+00,5.1729791341e+00,0.0000000000e+00,1.4892896414e+05,0.0000000000e+00,5.1729791688e+00,0.0000000000e+00,4.8239132762e-01,0.0000000000e+00,1.4892895222e+05,1.4892896414e+05,4.8239132762e-01
104,1.5040255785e+05,0.0000000000e+00,5.1772552222e+00,0.0000000000e+00,1.5040258169e+05,0.0000000000e+00,5.1772552911e+00,0.0000000000e+00,4.7832265496e-01,0.0000000000e+00,1.5040255785e+05,1.5040258169e+05,4.7832265496e-01
105,1.5196993351e+05,0.0000000000e+00,5.1817576735e+00,0.0000000000e+00,1.5196995735e+05,0.0000000000e+00,5.1817577416e+00,0.0000000000e+00,4.7435706854e-01,0.0000000000e+00,1.5196993351e+05,1.5196995735e+05,4.7435706854e-01
106,1.5363526344e+05,0.0000000000e+00,5.1864909095e+00,0.0000000000e+00,1.5363527536e+05,0.0000000000e+00,5.1864909431e+00,0.0000000000e+00,4.7048911452e-01,0.0000000000e+00,1.5363526344e+05,1.5363527536e+05,4.7048911452e-01
107,1.5540218353e+05,0.0000000000e+00,5.1914571167e+00,0.0000000000e+00,1.5540218353e+05,0.0000000000e+00,5.1914571167e+00,0.0000000000e+00,4.6671369672e-01,0.0000000000e+00,1.5540218353e+05,1.5540218353e+05,4.6671369672e-01
108,1.5727390051e+05,0.0000000000e+00,5.1966566577e+00,0.0000000000e+00,1.5727390051e+05,0.0000000000e+00,5.1966566577e+00,0.0000000000e+00,4.6302574873e-01,0.0000000000e+00,1.5727390051e+05,1.5727390051e+05,4.6302574873e-01
109,1.5925329924e+05,0.0000000000e+00,5.2020884383e+00,0.0000000000e+00,1.5925331116e+05,0.0000000000e+00,5.2020884708e+00,0.0000000000e+00,4.5942035317e-01,0.0000000000e+00,1.5925329924e+05,1.5925331116e+05,4.5942035317e-01
110,1.6134290695e+05,0.0000000000e+00,5.2077498775e+00,0.0000000000e+00,1.6134291887e+05,0.0000000000e+00,5.2077499095e+00,0.0000000000e+00,4.5589256287e-01,0.0000000000e+00,1.6134290695e+05,1.6134291887e+05,4.5589256287e-01
111,1.6354490519e+05,0.0000000000e+00,5.2136370194e+00,0.0000000000e+00,1.6354491711e+05,0.0000000000e+00,5.2136370510e+00,0.0000000000e+00,4.5243769884e-01,0.0000000000e+00,1.6354490519e+05,1.6354491711e+05,4.5243769884e-01
112,1.6586112976e+05,0.0000000000e+00,5.2197446192e+00,0.0000000000e+00,1.6586114168e+05,0.0000000000e+00,5.2197446505e+00,0.0000000000e+00,4.4905135036e-01,0.0000000000e+00,1.6586112976e+05,1.6586114168e+05,4.4905135036e-01
113,1.6829304695e+05,0.0000000000e+00,5.2260661734e+00,0.0000000000e+00,1.6829305887e+05,0.0000000000e+00,5.2260662042e+00,0.0000000000e+00,4.4572874904e-01,0.0000000000e+00,1.6829304695e+05,1.6829305887e+05,4.4572874904e-01
114,1.7084215879e+05,0.0000000000e+00,5.2325950506e+00,0.0000000000e+00,1.7084217072e+05,0.0000000000e+00,5.2325950809e+00,0.0000000000e+00,4.4246581197e-01,0.0000000000e+00,1.7084215879e+05,1.7084217072e+05,4.4246581197e-01
115,1.7350946665e+05,0.0000000000e+00,5.2393231748e+00,0.0000000000e+00,1.7350947857e+05,0.0000000000e+00,5.2393232046e+00,0.0000000000e+00,4.3925827742e-01,0.0000000000e+00,1.7350946665e+05,1.7350947857e+05,4.3925827742e-01
116,1.7629579306e+05,0.0000000000e+00,5.2462419489e+00,0.0000000000e+00,1.7629581690e+05,0.0000000000e+00,5.2462420076e+00,0.0000000000e+00,4.3610215187e-01,0.0000000000e+00,1.7629579306e+05,1.7629581690e+05,4.3610215187e-01
117,1.7920165062e+05,0.0000000000e+00,5.2533420056e+00,0.0000000000e+00,1.7920168638e+05,0.0000000000e+00,5.2533420923e+00,0.0000000000e+00,4.3299379945e-01,0.0000000000e+00,1.7920165062e+05,1.7920168638e+05,4.3299379945e-01
118,1.8222743273e+05,0.0000000000e+00,5.2606137568e+00,0.0000000000e+00,1.8222746849e+05,0.0000000000e+00,5.2606138420e+00,0.0000000000e+00,4.2992946506e-01,0.0000000000e+00,1.8222743273e+05,1.8222746849e+05,4.2992946506e-01
119,1.8537329435e+05,0.0000000000e+00,5.2680471680e+00,0.0000000000e+00,1.8537329435e+05,0.0000000000e+00,5.2680471680e+00,0.0000000000e+00,4.2690607905e-01,0.0000000000e+00,1.8537329435e+05,1.8537329435e+05,4.2690607905e-01
120,1.8863914013e+05,0.0000000000e+00,5.2756318081e+00,0.0000000000e+00,1.8863915205e+05,0.0000000000e+00,5.2756318356e+00,0.0000000000e+00,4.2392048240e-01,0.0000000000e+00,1.8863914013e+05,1.8863915205e+05,4.2392048240e-01
121,1.9202471972e+05,0.0000000000e+00,5.2833571399e+00,0.0000000000e+00,1.9202473164e+05,0.0000000000e+00,5.2833571668e+00,0.0000000000e+00,4.2096990347e-01,0.0000000000e+00,1.9202471972e+05,1.9202473164e+05,4.2096990347e-01
122,1.9552953243e+05,0.0000000000e+00,5.2912123618e+00,0.0000000000e+00,1.9552953243e+05,0.0000000000e+00,5.2912123618e+00,0.0000000000e+00,4.1805189848e-01,0.0000000000e+00,1.9552953243e+05,1.9552953243e+05,4.1805189848e-01
123,1.9915312529e+05,0.0000000000e+00,5.2991871261e+00,0.0000000000e+00,1.9915313721e+05,0.0000000000e+00,5.2991871521e+00,0.0000000000e+00,4.1516417265e-01,0.0000000000e+00,1.9915312529e+05,1.9915313721e+05,4.1516417265e-01
124,2.0289459229e+05,0.0000000000e+00,5.3072704720e+00,0.0000000000e+00,2.0289461613e+05,0.0000000000e+00,5.3072705230e+00,0.0000000000e+00,4.1230484843e-01,0.0000000000e+00,2.0289459229e+05,2.0289461613e+05,4.1230484843e-01
125,2.0675323009e+05,0.0000000000e+00,5.3154523032e+00,0.0000000000e+00,2.0675323009e+05,0.0000000000e+00,5.3154523032e+00,0.0000000000e+00,4.0947222710e-01,0.0000000000e+00,2.0675323009e+05,2.0675323009e+05,4.0947222710e-01
126,2.1072778702e+05,0.0000000000e+00,5.3237218064e+00,0.0000000000e+00,2.1072781086e+05,0.0000000000e+00,5.3237218555e+00,0.0000000000e+00,4.0666493773e-01,0.0000000000e+00,2.1072778702e+05,2.1072781086e+05,4.0666493773e-01
127,2.1481728554e+05,0.0000000000e+00,5.3320692245e+00,0.0000000000e+00,2.1481728554e+05,0.0000000000e+00,5.3320692245e+00,0.0000000000e+00,4.0388169885e-01,0.0000000000e+00,2.1481728554e+05,2.1481728554e+05,4.0388169885e-01
128,2.1902031898e+05,0.0000000000e+00,5.3404844071e+00,0.0000000000e+00,2.1902031898e+05,0.0000000000e+00,5.3404844071e+00,0.0000000000e+00,4.0112170577e-01,0.0000000000e+00,2.1902031898e+05,2.1902031898e+05,4.0112170577e-01
129,2.2333569527e+05,0.0000000000e+00,5.3489581410e+00,0.0000000000e+00,2.2333571911e+05,0.0000000000e+00,5.3489581873e+00,0.0000000000e+00,3.9838418365e-01,0.0000000000e+00,2.2333569527e+05,2.2333571911e+05,3.9838418365e-01
130,2.2776196003e+05,0.0000000000e+00,5.3574811915e+00,0.0000000000e+00,2.2776200771e+05,0.0000000000e+00,5.3574812824e+00,0.0000000000e+00,3.9566847682e-01,0.0000000000e+00,2.2776196003e+05,2.2776200771e+05,3.9566847682e-01
131,2.3229768276e+05,0.0000000000e+00,5.3660448776e+00,0.0000000000e+00,2.3229770660e+05,0.0000000000e+00,5.3660449222e+00,0.0000000000e+00,3.9297437668e-01,0.0000000000e+00,2.3229768276e+05,2.3229770660e+05,3.9297437668e-01
132,2.3694138527e+05,0.0000000000e+00,5.3746409232e+00,0.0000000000e+00,2.3694140911e+05,0.0000000000e+00,5.3746409669e+00,0.0000000000e+00,3.9030146599e-01,0.0000000000e+00,2.3694138527e+05,2.3694140911e+05,3.9030146599e-01
133,2.4169154167e+05,0.0000000000e+00,5.3832614519e+00,0.0000000000e+00,2.4169156551e+05,0.0000000000e+00,5.3832614948e+00,0.0000000000e+00,3.8764980435e-01,0.0000000000e+00,2.4169154167e+05,2.4169156551e+05,3.8764980435e-01
134,2.4654660225e+05,0.0000000000e+00,5.3918990217e+00,0.0000000000e+00,2.4654662609e+05,0.0000000000e+00,5.3918990637e+00,0.0000000000e+00,3.8501936197e-01,0.0000000000e+00,2.4654660225e+05,2.4654662609e+05,3.8501936197e-01
135,2.5150504112e+05,0.0000000000e+00,5.4005466944e+00,0.0000000000e+00,2.5150504112e+05,0.0000000000e+00,5.4005466944e+00,0.0000000000e+00,3.8241016865e-01,0.0000000000e+00,2.5150504112e+05,2.5150504112e+05,3.8241016865e-01
136,2.5656526089e+05,0.0000000000e+00,5.4091978522e+00,0.0000000000e+00,2.5656528473e+05,0.0000000000e+00,5.4091978926e+00,0.0000000000e+00,3.7982234359e-01,0.0000000000e+00,2.5656526089e+05,2.5656528473e+05,3.7982234359e-01
137,2.6172575951e+05,0.0000000000e+00,5.4178464688e+00,0.0000000000e+00,2.6172578335e+05,0.0000000000e+00,5.4178465083e+00,0.0000000000e+00,3.7725624442e-01,0.0000000000e+00,2.6172575951e+05,2.6172578335e+05,3.7725624442e-01
138,2.6698524952e+05,0.0000000000e+00,5.4264872680e+00,0.0000000000e+00,2.6698524952e+05,0.0000000000e+00,5.4264872680e+00,0.0000000000e+00,3.7471193075e-01,0.0000000000e+00,2.6698524952e+05,2.6698524952e+05,3.7471193075e-01
139,2.7234189510e+05,0.0000000000e+00,5.4351144552e+00,0.0000000000e+00,2.7234194279e+05,0.0000000000e+00,5.4351145312e+00,0.0000000000e+00,3.7218976021e-01,0.0000000000e+00,2.7234189510e+05,2.7234194279e+05,3.7218976021e-01
140,2.7779450417e+05,0.0000000000e+00,5.4437236495e+00,0.0000000000e+00,2.7779450417e+05,0.0000000000e+00,5.4437236495e+00,0.0000000000e+00,3.6969006062e-01,0.0000000000e+00,2.7779450417e+05,2.7779450417e+05,3.6969006062e-01
141,2.8334152699e+05,0.0000000000e+00,5.4523102301e+00,0.0000000000e+00,2.8334152699e+05,0.0000000000e+00,5.4523102301e+00,0.0000000000e+00,3.6721298099e-01,0.0000000000e+00,2.8334152699e+05,2.8334152699e+05,3.6721298099e-01
142,2.8898160458e+05,0.0000000000e+00,5.4608701982e+00,0.0000000000e+00,2.8898160458e+05,0.0000000000e+00,5.4608701982e+00,0.0000000000e+00,3.6475890875e-01,0.0000000000e+00,2.8898160458e+05,2.8898160458e+05,3.6475890875e-01
143,2.9471330643e+05,0.0000000000e+00,5.4693997449e+00,0.0000000000e+00,2.9471330643e+05,0.0000000000e+00,5.4693997449e+00,0.0000000000e+00,3.6232799292e-01,0.0000000000e+00,2.9471330643e+05,2.9471330643e+05,3.6232799292e-01
144,3.0053524971e+05,0.0000000000e+00,5.4778954176e+00,0.0000000000e+00,3.0053532124e+05,0.0000000000e+00,5.4778955210e+00,0.0000000000e+00,3.5992059112e-01,0.0000000000e+00,3.0053524971e+05,3.0053532124e+05,3.5992059112e-01
145,3.0644609928e+05,0.0000000000e+00,5.4863540976e+00,0.0000000000e+00,3.0644612312e+05,0.0000000000e+00,5.4863541314e+00,0.0000000000e+00,3.5753688216e-01,0.0000000000e+00,3.0644609928e+05,3.0644612312e+05,3.5753688216e-01
146,3.1244440079e+05,0.0000000000e+00,5.4947727462e+00,0.0000000000e+00,3.1244440079e+05,0.0000000000e+00,5.4947727462e+00,0.0000000000e+00,3.5517710447e-01,0.0000000000e+00,3.1244440079e+05,3.1244440079e+05,3.5517710447e-01
147,3.1852900982e+05,0.0000000000e+00,5.5031489916e+00,0.0000000000e+00,3.1852905750e+05,0.0000000000e+00,5.5031490566e+00,0.0000000000e+00,3.5284140706e-01,0.0000000000e+00,3.1852900982e+05,3.1852905750e+05,3.5284140706e-01
148,3.2469830513e+05,0.0000000000e+00,5.5114800217e+00,0.0000000000e+00,3.2469830513e+05,0.0000000000e+00,5.5114800217e+00,0.0000000000e+00,3.5053005815e-01,0.0000000000e+00,3.2469830513e+05,3.2469830513e+05,3.5053005815e-01
149,3.3095118999e+05,0.0000000000e+00,5.5197639470e+00,0.0000000000e+00,3.3095118999e+05,0.0000000000e+00,5.5197639470e+00,0.0000000000e+00,3.4824311733e-01,0.0000000000e+00,3.3095118999e+05,3.3095118999e+05,3.4824311733e-01
150,3.3728597164e+05,0.0000000000e+00,5.5279982784e+00,0.0000000000e+00,3.3728599548e+05,0.0000000000e+00,5.5279983091e+00,0.0000000000e+00,3.4598079324e-01,0.0000000000e+00,3.3728597164e+05,3.3728599548e+05,3.4598079324e-01
151,3.4370143414e+05,0.0000000000e+00,5.5361813443e+00,0.0000000000e+00,3.4370145798e+05,0.0000000000e+00,5.5361813744e+00,0.0000000000e+00,3.4374317527e-01,0.0000000000e+00,3.4370143414e+05,3.4370145798e+05,3.4374317527e-01
152,3.5019612312e+05,0.0000000000e+00,5.5443113339e+00,0.0000000000e+00,3.5019612312e+05,0.0000000000e+00,5.5443113339e+00,0.0000000000e+00,3.4153038263e-01,0.0000000000e+00,3.5019612312e+05,3.5019612312e+05,3.4153038263e-01
153,3.5676844120e+05,0.0000000000e+00,5.5523864309e+00,0.0000000000e+00,3.5676844120e+05,0.0000000000e+00,5.5523864309e+00,0.0000000000e+00,3.3934244514e-01,0.0000000000e+00,3.5676844120e+05,3.5676844120e+05,3.3934244514e-01
154,3.6341688633e+05,0.0000000000e+00,5.5604051031e+00,0.0000000000e+00,3.6341688633e+05,0.0000000000e+00,5.5604051031e+00,0.0000000000e+00,3.3717948198e-01,0.0000000000e+00,3.6341688633e+05,3.6341688633e+05,3.3717948198e-01
155,3.7013988495e+05,0.0000000000e+00,5.5683658856e+00,0.0000000000e+00,3.7013988495e+05,0.0000000000e+00,5.5683658856e+00,0.0000000000e+00,3.3504152298e-01,0.0000000000e+00,3.7013988495e+05,3.7013988495e+05,3.3504152298e-01
156,3.7693562508e+05,0.0000000000e+00,5.5762671856e+00,0.0000000000e+00,3.7693562508e+05,0.0000000000e+00,5.5762671856e+00,0.0000000000e+00,3.3292859793e-01,0.0000000000e+00,3.7693562508e+05,3.7693562508e+05,3.3292859793e-01
157,3.8380241394e+05,0.0000000000e+00,5.5841077019e+00,0.0000000000e+00,3.8380243778e+05,0.0000000000e+00,5.5841077289e+00,0.0000000000e+00,3.3084082603e-01,0.0000000000e+00,3.8380241394e+05,3.8380243778e+05,3.3084082603e-01
158,3.9073867798e+05,0.0000000000e+00,5.5918864028e+00,0.0000000000e+00,3.9073867798e+05,0.0000000000e+00,5.5918864028e+00,0.0000000000e+00,3.2877820730e-01,0.0000000000e+00,3.9073867798e+05,3.9073867798e+05,3.2877820730e-01
159,3.9774243832e+05,0.0000000000e+00,5.5996019318e+00,0.0000000000e+00,3.9774246216e+05,0.0000000000e+00,5.5996019578e+00,0.0000000000e+00,3.2674065232e-01,0.0000000000e+00,3.9774243832e+05,3.9774246216e+05,3.2674065232e-01
160,4.0481181145e+05,0.0000000000e+00,5.6072531757e+00,0.0000000000e+00,4.0481181145e+05,0.0000000000e+00,5.6072531757e+00,0.0000000000e+00,3.2472831011e-01,0.0000000000e+00,4.0481181145e+05,4.0481181145e+05,3.2472831011e-01
161,4.1194429398e+05,0.0000000000e+00,5.6148384916e+00,0.0000000000e+00,4.1194438934e+05,0.0000000000e+00,5.6148385922e+00,0.0000000000e+00,3.2274103165e-01,0.0000000000e+00,4.1194429398e+05,4.1194438934e+05,3.2274103165e-01
162,4.1913862228e+05,0.0000000000e+00,5.6223576815e+00,0.0000000000e+00,4.1913862228e+05,0.0000000000e+00,5.6223576815e+00,0.0000000000e+00,3.2077899575e-01,0.0000000000e+00,4.1913862228e+05,4.1913862228e+05,3.2077899575e-01
163,4.2639207840e+05,0.0000000000e+00,5.6298091277e+00,0.0000000000e+00,4.2639212608e+05,0.0000000000e+00,5.6298091762e+00,0.0000000000e+00,3.1884208322e-01,0.0000000000e+00,4.2639207840e+05,4.2639212608e+05,3.1884208322e-01
164,4.3370280266e+05,0.0000000000e+00,5.6371922286e+00,0.0000000000e+00,4.3370280266e+05,0.0000000000e+00,5.6371922286e+00,0.0000000000e+00,3.1693026423e-01,0.0000000000e+00,4.3370280266e+05,4.3370280266e+05,3.1693026423e-01
165,4.4106798172e+05,0.0000000000e+00,5.6445055323e+00,0.0000000000e+00,4.4106807709e+05,0.0000000000e+00,5.6445056263e+00,0.0000000000e+00,3.1504353881e-01,0.0000000000e+00,4.4106798172e+05,4.4106807709e+05,3.1504353881e-01
166,4.4848575592e+05,0.0000000000e+00,5.6517486542e+00,0.0000000000e+00,4.4848580360e+05,0.0000000000e+00,5.6517487004e+00,0.0000000000e+00,3.1318193674e-01,0.0000000000e+00,4.4848575592e+05,4.4848580360e+05,3.1318193674e-01
167,4.5595331192e+05,0.0000000000e+00,5.6589203747e+00,0.0000000000e+00,4.5595331192e+05,0.0000000000e+00,5.6589203747e+00,0.0000000000e+00,3.1134530902e-01,0.0000000000e+00,4.5595331192e+05,4.5595331192e+05,3.1134530902e-01
168,4.6346859932e+05,0.0000000000e+00,5.6660203154e+00,0.0000000000e+00,4.6346864700e+05,0.0000000000e+00,5.6660203601e+00,0.0000000000e+00,3.0953368545e-01,0.0000000000e+00,4.6346859932e+05,4.6346864700e+05,3.0953368545e-01
169,4.7102851868e+05,0.0000000000e+00,5.6730472025e+00,0.0000000000e+00,4.7102856636e+05,0.0000000000e+00,5.6730472465e+00,0.0000000000e+00,3.0774697661e-01,0.0000000000e+00,4.7102851868e+05,4.7102856636e+05,3.0774697661e-01
170,4.7863068581e+05,0.0000000000e+00,5.6800005385e+00,0.0000000000e+00,4.7863068581e+05,0.0000000000e+00,5.6800005385e+00,0.0000000000e+00,3.0598515272e-01,0.0000000000e+00,4.7863068581e+05,4.7863068581e+05,3.0598515272e-01
171,4.8627233505e+05,0.0000000000e+00,5.6868795624e+00,0.0000000000e+00,4.8627233505e+05,0.0000000000e+00,5.6868795624e+00,0.0000000000e+00,3.0424812436e-01,0.0000000000e+00,4.8627233505e+05,4.8627233505e+05,3.0424812436e-01
172,4.9395079613e+05,0.0000000000e+00,5.6936836897e+00,0.0000000000e+00,4.9395079613e+05,0.0000000000e+00,5.6936836897e+00,0.0000000000e+00,3.0253589153e-01,0.0000000000e+00,4.9395079613e+05,4.9395079613e+05,3.0253589153e-01
173,5.0166349411e+05,0.0000000000e+00,5.7004124987e+00,0.0000000000e+00,5.0166349411e+05,0.0000000000e+00,5.7004124987e+00,0.0000000000e+00,3.0084824562e-01,0.0000000000e+00,5.0166349411e+05,5.0166349411e+05,3.0084824562e-01
174,5.0940747261e+05,0.0000000000e+00,5.7070653114e+00,0.0000000000e+00,5.0940752029e+05,0.0000000000e+00,5.7070653521e+00,0.0000000000e+00,2.9918521643e-01,0.0000000000e+00,5.0940747261e+05,5.0940752029e+05,2.9918521643e-01
175,5.1717963219e+05,0.0000000000e+00,5.7136414130e+00,0.0000000000e+00,5.1717967987e+05,0.0000000000e+00,5.7136414530e+00,0.0000000000e+00,2.9754668474e-01,0.0000000000e+00,5.1717963219e+05,5.1717967987e+05,2.9754668474e-01
176,5.2497744560e+05,0.0000000000e+00,5.7201406454e+00,0.0000000000e+00,5.2497744560e+05,0.0000000000e+00,5.7201406454e+00,0.0000000000e+00,2.9593250155e-01,0.0000000000e+00,5.2497744560e+05,5.2497744560e+05,2.9593250155e-01
177,5.3279805183e+05,0.0000000000e+00,5.7265626282e+00,0.0000000000e+00,5.3279805183e+05,0.0000000000e+00,5.7265626282e+00,0.0000000000e+00,2.9434263706e-01,0.0000000000e+00,5.3279805183e+05,5.3279805183e+05,2.9434263706e-01
178,5.4063825607e+05,0.0000000000e+00,5.7329067735e+00,0.0000000000e+00,5.4063825607e+05,0.0000000000e+00,5.7329067735e+00,0.0000000000e+00,2.9277691245e-01,0.0000000000e+00,5.4063825607e+05,5.4063825607e+05,2.9277691245e-01
179,5.4849524498e+05,0.0000000000e+00,5.7391728669e+00,0.0000000000e+00,5.4849538803e+05,0.0000000000e+00,5.7391729802e+00,0.0000000000e+00,2.9123520851e-01,0.0000000000e+00,5.4849524498e+05,5.4849538803e+05,2.9123520851e-01
180,5.5636625290e+05,0.0000000000e+00,5.7453607794e+00,0.0000000000e+00,5.5636625290e+05,0.0000000000e+00,5.7453607794e+00,0.0000000000e+00,2.8971743584e-01,0.0000000000e+00,5.5636625290e+05,5.5636625290e+05,2.8971743584e-01
181,5.6424837112e+05,0.0000000000e+00,5.7514703140e+00,0.0000000000e+00,5.6424837112e+05,0.0000000000e+00,5.7514703140e+00,0.0000000000e+00,2.8822338581e-01,0.0000000000e+00,5.6424837112e+05,5.6424837112e+05,2.8822338581e-01
182,5.7213850021e+05,0.0000000000e+00,5.7575011732e+00,0.0000000000e+00,5.7213850021e+05,0.0000000000e+00,5.7575011732e+00,0.0000000000e+00,2.8675290942e-01,0.0000000000e+00,5.7213850021e+05,5.7213850021e+05,2.8675290942e-01
183,5.8003354073e+05,0.0000000000e+00,5.7634531076e+00,0.0000000000e+00,5.8003363609e+05,0.0000000000e+00,5.7634531790e+00,0.0000000000e+00,2.8530594707e-01,0.0000000000e+00,5.8003354073e+05,5.8003363609e+05,2.8530594707e-01
184,5.8793129921e+05,0.0000000000e+00,5.7693265810e+00,0.0000000000e+00,5.8793129921e+05,0.0000000000e+00,5.7693265810e+00,0.0000000000e+00,2.8388226032e-01,0.0000000000e+00,5.8793129921e+05,5.8793129921e+05,2.8388226032e-01
185,5.9582824707e+05,0.0000000000e+00,5.7751210884e+00,0.0000000000e+00,5.9582824707e+05,0.0000000000e+00,5.7751210884e+00,0.0000000000e+00,2.8248164058e-01,0.0000000000e+00,5.9582824707e+05,5.9582824707e+05,2.8248164058e-01
186,6.0372180939e+05,0.0000000000e+00,5.7808368650e+00,0.0000000000e+00,6.0372185707e+05,0.0000000000e+00,5.7808368993e+00,0.0000000000e+00,2.8110393882e-01,0.0000000000e+00,6.0372180939e+05,6.0372185707e+05,2.8110393882e-01
187,6.1160898209e+05,0.0000000000e+00,5.7864738548e+00,0.0000000000e+00,6.1160912514e+05,0.0000000000e+00,5.7864739564e+00,0.0000000000e+00,2.7974900603e-01,0.0000000000e+00,6.1160898209e+05,6.1160912514e+05,2.7974900603e-01
188,6.1948747635e+05,0.0000000000e+00,5.7920325310e+00,0.0000000000e+00,6.1948747635e+05,0.0000000000e+00,5.7920325310e+00,0.0000000000e+00,2.7841660380e-01,0.0000000000e+00,6.1948747635e+05,6.1948747635e+05,2.7841660380e-01
189,6.2735404968e+05,0.0000000000e+00,5.7975127058e+00,0.0000000000e+00,6.2735414505e+05,0.0000000000e+00,5.7975127718e+00,0.0000000000e+00,2.7710652351e-01,0.0000000000e+00,6.2735404968e+05,6.2735414505e+05,2.7710652351e-01
190,6.3520612717e+05,0.0000000000e+00,5.8029146786e+00,0.0000000000e+00,6.3520612717e+05,0.0000000000e+00,5.8029146786e+00,0.0000000000e+00,2.7581864595e-01,0.0000000000e+00,6.3520612717e+05,6.3520612717e+05,2.7581864595e-01
191,6.4304132462e+05,0.0000000000e+00,5.8082388835e+00,0.0000000000e+00,6.4304132462e+05,0.0000000000e+00,5.8082388835e+00,0.0000000000e+00,2.7455264330e-01,0.0000000000e+00,6.4304132462e+05,6.4304132462e+05,2.7455264330e-01
192,6.5085663795e+05,0.0000000000e+00,5.8134853385e+00,0.0000000000e+00,6.5085663795e+05,0.0000000000e+00,5.8134853385e+00,0.0000000000e+00,2.7330836654e-01,0.0000000000e+00,6.5085663795e+05,6.5085663795e+05,2.7330836654e-01
193,6.5864982605e+05,0.0000000000e+00,5.8186545815e+00,0.0000000000e+00,6.5864982605e+05,0.0000000000e+00,5.8186545815e+00,0.0000000000e+00,2.7208554745e-01,0.0000000000e+00,6.5864982605e+05,6.5864982605e+05,2.7208554745e-01
194,6.6641812325e+05,0.0000000000e+00,5.8237467992e+00,0.0000000000e+00,6.6641812325e+05,0.0000000000e+00,5.8237467992e+00,0.0000000000e+00,2.7088391781e-01,0.0000000000e+00,6.6641812325e+05,6.6641812325e+05,2.7088391781e-01
195,6.7415914536e+05,0.0000000000e+00,5.8287624303e+00,0.0000000000e+00,6.7415919304e+05,0.0000000000e+00,5.8287624611e+00,0.0000000000e+00,2.6970341802e-01,0.0000000000e+00,6.7415914536e+05,6.7415919304e+05,2.6970341802e-01
196,6.8187088966e+05,0.0000000000e+00,5.8337021500e+00,0.0000000000e+00,6.8187088966e+05,0.0000000000e+00,5.8337021500e+00,0.0000000000e+00,2.6854360104e-01,0.0000000000e+00,6.8187088966e+05,6.8187088966e+05,2.6854360104e-01
197,6.8955035210e+05,0.0000000000e+00,5.8385659846e+00,0.0000000000e+00,6.8955044746e+05,0.0000000000e+00,5.8385660446e+00,0.0000000000e+00,2.6740434766e-01,0.0000000000e+00,6.8955035210e+05,6.8955044746e+05,2.6740434766e-01
198,6.9719600677e+05,0.0000000000e+00,5.8433548910e+00,0.0000000000e+00,6.9719605446e+05,0.0000000000e+00,5.8433549207e+00,0.0000000000e+00,2.6628538966e-01,0.0000000000e+00,6.9719600677e+05,6.9719605446e+05,2.6628538966e-01
199,7.0480537415e+05,0.0000000000e+00,5.8480692069e+00,0.0000000000e+00,7.0480537415e+05,0.0000000000e+00,5.8480692069e+00,0.0000000000e+00,2.6518642902e-01,0.0000000000e+00,7.0480537415e+05,7.0480537415e+05,2.6518642902e-01
200,7.1237626076e+05,0.0000000000e+00,5.8527094386e+00,0.0000000000e+00,7.1237626076e+05,0.0000000000e+00,5.8527094386e+00,0.0000000000e+00,2.6410728693e-01,0.0000000000e+00,7.1237626076e+05,7.1237626076e+05,2.6410728693e-01
