step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,qy_mean,qy_std,loss_replica_1,loss_replica_2,loss_replica_3,qy_replica_1,qy_replica_2,qy_replica_3
332,1.9885975520e+00,8.4536390794e-03,2.9854296947e-01,1.8486120140e-03,3.2281627379e-04,7.2360680625e-04,1.9926373959e+00,1.9768331051e+00,1.9963221550e+00,5.9464804508e-05,1.3108766871e-03,-4.0189267020e-04
333,1.9885996580e+00,8.4505596855e-03,2.9854343228e-01,1.8479354528e-03,3.2284366534e-04,7.2364103152e-04,1.9926371574e+00,1.9768396616e+00,1.9963221550e+00,5.9467089159e-05,1.3109542197e-03,-4.0189031279e-04
334,1.9886017243e+00,8.4475925850e-03,2.9854388632e-01,1.8472836034e-03,3.2284105570e-04,7.2363552789e-04,1.9926371574e+00,1.9768459797e+00,1.9963220358e+00,5.9468224208e-05,1.3109436259e-03,-4.0188868297e-04
335,1.9886035919e+00,8.4449019977e-03,2.9854429670e-01,1.8466925117e-03,3.2281650662e-04,7.2360085665e-04,1.9926371574e+00,1.9768517017e+00,1.9963219166e+00,5.9469024563e-05,1.3108683052e-03,-4.0188780986e-04
336,1.9886055787e+00,8.4422287768e-03,2.9854473310e-01,1.8461050652e-03,3.2277983579e-04,7.2355078403e-04,1.9926371574e+00,1.9768575430e+00,1.9963220358e+00,5.9469024563e-05,1.3107582927e-03,-4.0188780986e-04
337,1.9886072874e+00,8.4398683915e-03,2.9854510845e-01,1.8455863812e-03,3.2274657982e-04,7.2350093599e-04,1.9926370382e+00,1.9768626690e+00,1.9963221550e+00,5.9472342400e-05,1.3106520055e-03,-4.0188460844e-04
338,1.9886088769e+00,8.4375823040e-03,2.9854545771e-01,1.8450841092e-03,3.2272197738e-04,7.2346410870e-04,1.9926369190e+00,1.9768675566e+00,1.9963221550e+00,5.9474845330e-05,1.3105734251e-03,-4.0188233834e-04
339,1.9886102279e+00,8.4357022726e-03,2.9854575452e-01,1.8446710316e-03,3.2271182135e-04,7.2344943372e-04,1.9926369190e+00,1.9768716097e+00,1.9963221550e+00,5.9475489252e-05,1.3105417602e-03,-4.0188178536e-04
340,1.9886115789e+00,8.4338048924e-03,2.9854605134e-01,1.8442542043e-03,3.2271867652e-04,7.2345867056e-04,1.9926370382e+00,1.9768756628e+00,1.9963220358e+00,5.9475623857e-05,1.3105621329e-03,-4.0188172716e-04
341,1.9886126518e+00,8.4321460614e-03,2.9854628719e-01,1.8438898406e-03,3.2273878605e-04,7.2348549093e-04,1.9926369190e+00,1.9768791199e+00,1.9963219166e+00,5.9476173192e-05,1.3106215047e-03,-4.0188131970e-04
342,1.9886135658e+00,8.4309659232e-03,2.9854648789e-01,1.8436304578e-03,3.2276629766e-04,7.2351755088e-04,1.9926369190e+00,1.9768817425e+00,1.9963220358e+00,5.9480506025e-05,1.3106958941e-03,-4.0187750710e-04
343,1.9886142413e+00,8.4301175549e-03,2.9854663620e-01,1.8434439709e-03,3.2278413346e-04,7.2353745534e-04,1.9926369190e+00,1.9768836498e+00,1.9963221550e+00,5.9484042140e-05,1.3107428094e-03,-4.0187445120e-04
344,1.9886147976e+00,8.4293434452e-03,2.9854675842e-01,1.8432738859e-03,3.2277843517e-04,7.2352860705e-04,1.9926369190e+00,1.9768853188e+00,1.9963221550e+00,5.9485137172e-05,1.3107240666e-03,-4.0187389823e-04
345,1.9886149168e+00,8.4291775649e-03,2.9854678461e-01,1.8432374393e-03,3.2274024488e-04,7.2347603604e-04,1.9926369190e+00,1.9768856764e+00,1.9963221550e+00,5.9485235397e-05,1.3106089318e-03,-4.0187343257e-04
346,1.9886147976e+00,8.4291033113e-03,2.9854675864e-01,1.8432212598e-03,3.2266705481e-04,7.2337388022e-04,1.9926366806e+00,1.9768856764e+00,1.9963220358e+00,5.9486854298e-05,1.3103861129e-03,-4.0187180275e-04
347,1.9886143208e+00,8.4296752062e-03,2.9854665397e-01,1.8433470007e-03,3.2255801974e-04,7.2322292836e-04,1.9926366806e+00,1.9768843651e+00,1.9963219166e+00,5.9488418628e-05,1.3100559590e-03,-4.0187031846e-04
348,1.9886136850e+00,8.4305599043e-03,2.9854651430e-01,1.8435413839e-03,3.2242003969e-04,7.2303340506e-04,1.9926366806e+00,1.9768824577e+00,1.9963219166e+00,5.9489295381e-05,1.3096403563e-03,-4.0186953265e-04
349,1.9886127710e+00,8.4318316633e-03,2.9854631352e-01,1.8438208112e-03,3.2226525946e-04,7.2282151059e-04,1.9926366806e+00,1.9768797159e+00,1.9963219166e+00,5.9489393607e-05,1.3091752771e-03,-4.0186889237e-04
350,1.9886116187e+00,8.4334351943e-03,2.9854606036e-01,1.8441731351e-03,3.2210844317e-04,7.2260714259e-04,1.9926366806e+00,1.9768762589e+00,1.9963219166e+00,5.9489844716e-05,1.3087043772e-03,-4.0186889237e-04
351,1.9886102676e+00,8.4352409472e-03,2.9854576362e-01,1.8445699161e-03,3.2196422884e-04,7.2240858233e-04,1.9926365614e+00,1.9768723249e+00,1.9963219166e+00,5.9490936110e-05,1.3082693331e-03,-4.0186758270e-04
352,1.9886087974e+00,8.4372868585e-03,2.9854544063e-01,1.8450194405e-03,3.2184187148e-04,7.2224047962e-04,1.9926365614e+00,1.9768679142e+00,1.9963219166e+00,5.9491561842e-05,1.3079007622e-03,-4.0186670958e-04
353,1.9886072079e+00,8.4394986728e-03,2.9854509144e-01,1.8455054179e-03,3.2174817413e-04,7.2211197810e-04,1.9926365614e+00,1.9768631458e+00,1.9963219166e+00,5.9492049331e-05,1.3076188043e-03,-4.0186633123e-04
354,1.9886054198e+00,8.4419869866e-03,2.9854469861e-01,1.8460521489e-03,3.2168330533e-04,7.2202332559e-04,1.9926365614e+00,1.9768577814e+00,1.9963219166e+00,5.9492205764e-05,1.3074240414e-03,-4.0186633123e-04
355,1.9886033932e+00,8.4448071046e-03,2.9854425339e-01,1.8466717856e-03,3.2164455600e-04,7.2197022883e-04,1.9926365614e+00,1.9768517017e+00,1.9963219166e+00,5.9492344008e-05,1.3073075097e-03,-4.0186618571e-04
356,1.9886010885e+00,8.4478311087e-03,2.9854374724e-01,1.8473363943e-03,3.2162894786e-04,7.2194609863e-04,1.9926365614e+00,1.9768450260e+00,1.9963216782e+00,5.9494530433e-05,1.3072565198e-03,-4.0186420665e-04
357,1.9885985851e+00,8.4513148748e-03,2.9854319727e-01,1.8481018529e-03,3.2162719678e-04,7.2194282984e-04,1.9926365614e+00,1.9768375158e+00,1.9963216782e+00,5.9495097958e-05,1.3072500005e-03,-4.0186350816e-04
358,1.9885958831e+00,8.4550751830e-03,2.9854260364e-01,1.8489280769e-03,3.2163725458e-04,7.2195584574e-04,1.9926365614e+00,1.9768294096e+00,1.9963216782e+00,5.9495701862e-05,1.3072791044e-03,-4.0186304250e-04
359,1.9885931015e+00,8.4591293566e-03,2.9854199239e-01,1.8498187011e-03,3.2165851007e-04,7.2198471623e-04,1.9926365614e+00,1.9768208265e+00,1.9963219166e+00,5.9495760070e-05,1.3073426671e-03,-4.0186289698e-04
360,1.9885898829e+00,8.4633511745e-03,2.9854128551e-01,1.8507465345e-03,3.2169406889e-04,7.2203117974e-04,1.9926364422e+00,1.9768115282e+00,1.9963216782e+00,5.9497342590e-05,1.3074462768e-03,-4.0186141268e-04
361,1.9885866642e+00,8.4677389756e-03,2.9854057847e-01,1.8517107319e-03,3.2174416629e-04,7.2209870234e-04,1.9926364422e+00,1.9768019915e+00,1.9963215590e+00,5.9498419432e-05,1.3075951720e-03,-4.0186109254e-04
362,1.9885835250e+00,8.4721994471e-03,2.9853988872e-01,1.8526907289e-03,3.2181092077e-04,7.2218908927e-04,1.9926364422e+00,1.9767924547e+00,1.9963216782e+00,5.9498885093e-05,1.3077943586e-03,-4.0186048136e-04
363,1.9885802666e+00,8.4766427105e-03,2.9853917295e-01,1.8536671221e-03,3.2189214714e-04,7.2229978954e-04,1.9926364422e+00,1.9767827988e+00,1.9963215590e+00,5.9498906921e-05,1.3080377830e-03,-4.0186024853e-04
364,1.9885771275e+00,8.4811776490e-03,2.9853848312e-01,1.8546634661e-03,3.2198280678e-04,7.2242307714e-04,1.9926365614e+00,1.9767731428e+00,1.9963216782e+00,5.9499318013e-05,1.3083090307e-03,-4.0185992839e-04
365,1.9885739088e+00,8.4855657741e-03,2.9853777607e-01,1.8556277532e-03,3.2207396725e-04,7.2254459272e-04,1.9926365614e+00,1.9767636061e+00,1.9963215590e+00,5.9501522628e-05,1.3085781829e-03,-4.0185780381e-04
366,1.9885709286e+00,8.4897137266e-03,2.9853712131e-01,1.8565391852e-03,3.2215091051e-04,7.2264797046e-04,1.9926365614e+00,1.9767546654e+00,1.9963215590e+00,5.9502635850e-05,1.3088065898e-03,-4.0185649414e-04
367,1.9885679086e+00,8.4939170522e-03,2.9853645782e-01,1.8574627885e-03,3.2220156208e-04,7.2271652087e-04,1.9926365614e+00,1.9767456055e+00,1.9963215590e+00,5.9502930526e-05,1.3089576969e-03,-4.0185594116e-04
368,1.9885650873e+00,8.4978439041e-03,2.9853583798e-01,1.8583256455e-03,3.2221792450e-04,7.2273888427e-04,1.9926365614e+00,1.9767371416e+00,1.9963215590e+00,5.9502890508e-05,1.3090068242e-03,-4.0185594116e-04
369,1.9885620673e+00,8.5018243053e-03,2.9853517469e-01,1.8592003482e-03,3.2219935383e-04,7.2271153749e-04,1.9926362038e+00,1.9767284393e+00,1.9963215590e+00,5.9504513047e-05,1.3089481508e-03,-4.0185460239e-04
370,1.9885595242e+00,8.5054955918e-03,2.9853461583e-01,1.8600070670e-03,3.2215104026e-04,7.2264140549e-04,1.9926365614e+00,1.9767205715e+00,1.9963214397e+00,5.9507361584e-05,1.3087971602e-03,-4.0185140097e-04
371,1.9885569811e+00,8.5090354461e-03,2.9853405709e-01,1.8607848977e-03,3.2207967524e-04,7.2254206582e-04,1.9926365614e+00,1.9767129421e+00,1.9963214397e+00,5.9508751292e-05,1.3085802784e-03,-4.0185000398e-04
372,1.9885543585e+00,8.5124628727e-03,2.9853348110e-01,1.8615381024e-03,3.2200095666e-04,7.2243358881e-04,1.9926362038e+00,1.9767054319e+00,1.9963214397e+00,5.9509413404e-05,1.3083426747e-03,-4.0184921818e-04
373,1.9885520140e+00,8.5158749904e-03,2.9853296587e-01,1.8622878200e-03,3.2193033864e-04,7.2233691081e-04,1.9926364422e+00,1.9766981602e+00,1.9963214397e+00,5.9509551647e-05,1.3081304496e-03,-4.0184898535e-04
374,1.9885497491e+00,8.5188446655e-03,2.9853246841e-01,1.8629405424e-03,3.2188234642e-04,7.2226765442e-04,1.9926364422e+00,1.9766916037e+00,1.9963212013e+00,5.9512403823e-05,1.3079809723e-03,-4.0184633690e-04
375,1.9885474841e+00,8.5220718882e-03,2.9853197071e-01,1.8636496618e-03,3.2185940654e-04,7.2223386341e-04,1.9926365614e+00,1.9766846895e+00,1.9963212013e+00,5.9514102759e-05,1.3079085620e-03,-4.0184444515e-04
376,1.9885454178e+00,8.5249482027e-03,2.9853151672e-01,1.8642817004e-03,3.2185980551e-04,7.2223360075e-04,1.9926365614e+00,1.9766784906e+00,1.9963212013e+00,5.9514746681e-05,1.3079085620e-03,-4.0184389218e-04
377,1.9885435104e+00,8.5276032898e-03,2.9853109766e-01,1.8648651285e-03,3.2187631223e-04,7.2225559276e-04,1.9926365614e+00,1.9766727686e+00,1.9963212013e+00,5.9515372413e-05,1.3079572236e-03,-4.0184365935e-04
378,1.9885415634e+00,8.5300905486e-03,2.9853067008e-01,1.8654117555e-03,3.2189618651e-04,7.2228252014e-04,1.9926362038e+00,1.9766672850e+00,1.9963212013e+00,5.9515332396e-05,1.3080165954e-03,-4.0184336831e-04
379,1.9885398944e+00,8.5322306787e-03,2.9853030357e-01,1.8658822029e-03,3.2191289574e-04,7.2229485782e-04,1.9926362038e+00,1.9766625166e+00,1.9963209629e+00,5.9522910306e-05,1.3080514036e-03,-4.0183562669e-04
380,1.9885383844e+00,8.5340350970e-03,2.9852997209e-01,1.8662788096e-03,3.2190919713e-04,7.2227552561e-04,1.9926357269e+00,1.9766584635e+00,1.9963209629e+00,5.9533787862e-05,1.3080192730e-03,-4.0182546945e-04
381,1.9885374308e+00,8.5353626757e-03,2.9852976255e-01,1.8665705341e-03,3.2186719060e-04,7.2221397187e-04,1.9926357269e+00,1.9766556025e+00,1.9963209629e+00,5.9536698245e-05,1.3078871416e-03,-4.0182226803e-04
382,1.9885367552e+00,8.5363030480e-03,2.9852961413e-01,1.8667771734e-03,3.2178969195e-04,7.2210723271e-04,1.9926357269e+00,1.9766535759e+00,1.9963209629e+00,5.9537440393e-05,1.3076532632e-03,-4.0182162775e-04
383,1.9885363579e+00,8.5368562098e-03,2.9852952683e-01,1.8668987264e-03,3.2168523709e-04,7.2196173168e-04,1.9926357269e+00,1.9766523838e+00,1.9963209629e+00,5.9539474023e-05,1.3073356822e-03,-4.0181944496e-04
384,1.9885359208e+00,8.5371156385e-03,2.9852943112e-01,1.8669560194e-03,3.2156071150e-04,7.2178940281e-04,1.9926356077e+00,1.9766515493e+00,1.9963206053e+00,5.9541074734e-05,1.3069587294e-03,-4.0181766963e-04
385,1.9885359208e+00,8.5371156385e-03,2.9852943112e-01,1.8669560194e-03,3.2142887115e-04,7.2160889125e-04,1.9926356077e+00,1.9766515493e+00,1.9963206053e+00,5.9541423980e-05,1.3065624516e-03,-4.0181726217e-04
386,1.9885358016e+00,8.5372815878e-03,2.9852940493e-01,1.8669924855e-03,3.2130416851e-04,7.2143821700e-04,1.9926356077e+00,1.9766511917e+00,1.9963206053e+00,5.9541736846e-05,1.3061877107e-03,-4.0181694203e-04
387,1.9885358016e+00,8.5372815878e-03,2.9852940493e-01,1.8669924855e-03,3.2119925648e-04,7.2129491784e-04,1.9926356077e+00,1.9766511917e+00,1.9963206053e+00,5.9541991504e-05,1.3058728073e-03,-4.0181702934e-04
388,1.9885359605e+00,8.5370603221e-03,2.9852943985e-01,1.8669438640e-03,3.2112456271e-04,7.2119083049e-04,1.9926356077e+00,1.9766516685e+00,1.9963206053e+00,5.9543319367e-05,1.3056456810e-03,-4.0181531222e-04
389,1.9885359208e+00,8.5370412401e-03,2.9852943119e-01,1.8669396963e-03,3.2108256467e-04,7.2113263014e-04,1.9926354885e+00,1.9766516685e+00,1.9963206053e+00,5.9543868701e-05,1.3055184390e-03,-4.0181461372e-04
390,1.9885360797e+00,8.5368199749e-03,2.9852946611e-01,1.8668910749e-03,3.2107333876e-04,7.2111990339e-04,1.9926354885e+00,1.9766521454e+00,1.9963206053e+00,5.9544217947e-05,1.3054904994e-03,-4.0181470104e-04
391,1.9885363579e+00,8.5365071588e-03,2.9852952716e-01,1.8668223107e-03,3.2109303235e-04,7.2114639899e-04,1.9926356077e+00,1.9766528606e+00,1.9963206053e+00,5.9544334363e-05,1.3055490563e-03,-4.0181429358e-04
392,1.9885365168e+00,8.5362114965e-03,2.9852956215e-01,1.8667573665e-03,3.2113302465e-04,7.2120105196e-04,1.9926354885e+00,1.9766534567e+00,1.9963206053e+00,5.9544432588e-05,1.3056690805e-03,-4.0181443910e-04
393,1.9885368745e+00,8.5357880482e-03,2.9852964065e-01,1.8666642918e-03,3.2118797026e-04,7.2127166312e-04,1.9926356077e+00,1.9766544104e+00,1.9963206053e+00,5.9547481214e-05,1.3058275217e-03,-4.0181109216e-04
394,1.9885370334e+00,8.5354923875e-03,2.9852967565e-01,1.8665993480e-03,3.2124429708e-04,7.2134756847e-04,1.9926354885e+00,1.9766550064e+00,1.9963206053e+00,5.9548241552e-05,1.3059950434e-03,-4.0181039367e-04
395,1.9885373910e+00,8.5350689396e-03,2.9852975415e-01,1.8665062734e-03,3.2129759105e-04,7.2141960773e-04,1.9926356077e+00,1.9766559601e+00,1.9963206053e+00,5.9548925492e-05,1.3061538339e-03,-4.0180998622e-04
396,1.9885376692e+00,8.5346073329e-03,2.9852981533e-01,1.8664048645e-03,3.2134473925e-04,7.2148409468e-04,1.9926354885e+00,1.9766569138e+00,1.9963206053e+00,5.9548634454e-05,1.3062955113e-03,-4.0180992801e-04
397,1.9885379871e+00,8.5341648067e-03,2.9852988518e-01,1.8663076230e-03,3.2138768923e-04,7.2154051040e-04,1.9926354885e+00,1.9766578674e+00,1.9963206053e+00,5.9550213336e-05,1.3064211234e-03,-4.0180826909e-04
398,1.9885382255e+00,8.5338329126e-03,2.9852993756e-01,1.8662346920e-03,3.2142507310e-04,7.2159131996e-04,1.9926354885e+00,1.9766585827e+00,1.9963206053e+00,5.9550606238e-05,1.3065328822e-03,-4.0180826909e-04
399,1.9885385831e+00,8.5333350721e-03,2.9853001614e-01,1.8661252958e-03,3.2145948232e-04,7.2163710960e-04,1.9926354885e+00,1.9766596556e+00,1.9963206053e+00,5.9551388404e-05,1.3066343963e-03,-4.0180733777e-04
400,1.9885388613e+00,8.5329478635e-03,2.9853007725e-01,1.8660402100e-03,3.2149127704e-04,7.2168052983e-04,1.9926354885e+00,1.9766604900e+00,1.9963206053e+00,5.9551603044e-05,1.3067297405e-03,-4.0180751239e-04
401,1.9885391792e+00,8.5324309481e-03,2.9853014717e-01,1.8659266477e-03,3.2151952716e-04,7.2171891324e-04,1.9926353693e+00,1.9766615629e+00,1.9963206053e+00,5.9551603044e-05,1.3068142580e-03,-4.0180727956e-04
402,1.9885394971e+00,8.5319712631e-03,2.9853021703e-01,1.8658256973e-03,3.2154436000e-04,7.2174819181e-04,1.9926354885e+00,1.9766625166e+00,1.9963204861e+00,5.9554884501e-05,1.3068820117e-03,-4.0180381620e-04
403,1.9885399342e+00,8.5311968496e-03,2.9853031322e-01,1.8656556389e-03,3.2155817704e-04,7.2176546149e-04,1.9926353693e+00,1.9766640663e+00,1.9963203669e+00,5.9556055930e-05,1.3069211273e-03,-4.0180265205e-04
404,1.9885404110e+00,8.5305330685e-03,2.9853041798e-01,1.8655097790e-03,3.2156084611e-04,7.2176833154e-04,1.9926353693e+00,1.9766654968e+00,1.9963203669e+00,5.9556641645e-05,1.3069279958e-03,-4.0180209908e-04
405,1.9885409276e+00,8.5299055298e-03,2.9853053139e-01,1.8653717965e-03,3.2155426864e-04,7.2175938543e-04,1.9926353693e+00,1.9766669273e+00,1.9963204861e+00,5.9556583437e-05,1.3069083216e-03,-4.0180209908e-04
406,1.9885416428e+00,8.5289098645e-03,2.9853068854e-01,1.8651530084e-03,3.2154468499e-04,7.2174491152e-04,1.9926353693e+00,1.9766690731e+00,1.9963204861e+00,5.9557401983e-05,1.3068775879e-03,-4.0180093492e-04
407,1.9885422786e+00,8.5280076615e-03,2.9853082825e-01,1.8649548194e-03,3.2154062137e-04,7.2173286599e-04,1.9926354885e+00,1.9766709805e+00,1.9963203669e+00,5.9562382376e-05,1.3068558183e-03,-4.0179633652e-04
408,1.9885429939e+00,8.5269376158e-03,2.9853098547e-01,1.8647197127e-03,3.2154220389e-04,7.2173251064e-04,1.9926353693e+00,1.9766732454e+00,1.9963203669e+00,5.9564277763e-05,1.3068568660e-03,-4.0179453208e-04
409,1.9885439078e+00,8.5256653904e-03,2.9853118627e-01,1.8644401541e-03,3.2155487982e-04,7.2174777908e-04,1.9926353693e+00,1.9766759872e+00,1.9963203669e+00,5.9565780248e-05,1.3068919070e-03,-4.0179304779e-04
410,1.9885447820e+00,8.5244484848e-03,2.9853137834e-01,1.8641727519e-03,3.2157714910e-04,7.2177755402e-04,1.9926353693e+00,1.9766786098e+00,1.9963203669e+00,5.9566231357e-05,1.3069577981e-03,-4.0179258212e-04
411,1.9885456562e+00,8.5228081436e-03,2.9853157080e-01,1.8638126150e-03,3.2160807920e-04,7.2181570473e-04,1.9926351309e+00,1.9766818285e+00,1.9963200092e+00,5.9569119912e-05,1.3070446439e-03,-4.0178952622e-04
412,1.9885468086e+00,8.5212040576e-03,2.9853182399e-01,1.8634601350e-03,3.2163713816e-04,7.2185357801e-04,1.9926351309e+00,1.9766852856e+00,1.9963200092e+00,5.9570527810e-05,1.3071291614e-03,-4.0178827476e-04
413,1.9885481596e+00,8.5193234175e-03,2.9853212082e-01,1.8630468860e-03,3.2165945595e-04,7.2188306626e-04,1.9926351309e+00,1.9766893387e+00,1.9963200092e+00,5.9571153542e-05,1.3071947033e-03,-4.0178748895e-04
414,1.9885495106e+00,8.5174427906e-03,2.9853241766e-01,1.8626336409e-03,3.2167361375e-04,7.2190200805e-04,1.9926351309e+00,1.9766933918e+00,1.9963200092e+00,5.9571426391e-05,1.3072366128e-03,-4.0178719792e-04
415,1.9885511001e+00,8.5152303056e-03,2.9853276687e-01,1.8621474749e-03,3.2168274023e-04,7.2191431603e-04,1.9926351309e+00,1.9766981602e+00,1.9963200092e+00,5.9572088503e-05,1.3072636211e-03,-4.0178748895e-04
416,1.9885526101e+00,8.5130540950e-03,2.9853309869e-01,1.8616693061e-03,3.2169763047e-04,7.2192924007e-04,1.9926350117e+00,1.9767028093e+00,1.9963200092e+00,5.9575490013e-05,1.3073005248e-03,-4.0178312338e-04
417,1.9885543982e+00,8.5105650946e-03,2.9853349156e-01,1.8611223820e-03,3.2172120700e-04,7.2195906054e-04,1.9926350117e+00,1.9767081738e+00,1.9963200092e+00,5.9577127104e-05,1.3073678128e-03,-4.0178131894e-04
418,1.9885560274e+00,8.5082057885e-03,2.9853384959e-01,1.8606040443e-03,3.2176117505e-04,7.2201244290e-04,1.9926350117e+00,1.9767131805e+00,1.9963198900e+00,5.9578025684e-05,1.3074859744e-03,-4.0178047493e-04
419,1.9885578156e+00,8.5058084036e-03,2.9853424237e-01,1.8600771677e-03,3.2181988111e-04,7.2209235114e-04,1.9926350117e+00,1.9767184258e+00,1.9963200092e+00,5.9578123910e-05,1.3076617615e-03,-4.0178024210e-04
420,1.9885594845e+00,8.5031363236e-03,2.9853460936e-01,1.8594903035e-03,3.2189871611e-04,7.2219644121e-04,1.9926348925e+00,1.9767239094e+00,1.9963196516e+00,5.9580721427e-05,1.3078930788e-03,-4.0177765186e-04
421,1.9885614316e+00,8.5007009040e-03,2.9853503689e-01,1.8589548993e-03,3.2198882885e-04,7.2231739774e-04,1.9926348925e+00,1.9767293930e+00,1.9963200092e+00,5.9582285758e-05,1.3081603684e-03,-4.0177616756e-04
422,1.9885631800e+00,8.4982673312e-03,2.9853542102e-01,1.8584201617e-03,3.2208561606e-04,7.2244882565e-04,1.9926348925e+00,1.9767346382e+00,1.9963200092e+00,5.9582889662e-05,1.3084496604e-03,-4.0177570190e-04
423,1.9885649284e+00,8.4958337808e-03,2.9853580515e-01,1.8578854305e-03,3.2218809793e-04,7.2258846820e-04,1.9926348925e+00,1.9767398834e+00,1.9963200092e+00,5.9582853282e-05,1.3087567640e-03,-4.0177532355e-04
424,1.9885665973e+00,8.4935108675e-03,2.9853617182e-01,1.8573750111e-03,3.2229920907e-04,7.2274008422e-04,1.9926348925e+00,1.9767448902e+00,1.9963200092e+00,5.9583006077e-05,1.3090899447e-03,-4.0177532355e-04
425,1.9885681073e+00,8.4914092018e-03,2.9853650356e-01,1.8569132082e-03,3.2242593200e-04,7.2291011156e-04,1.9926348925e+00,1.9767494202e+00,1.9963200092e+00,5.9585174313e-05,1.3094657334e-03,-4.0177311166e-04
426,1.9885694583e+00,8.4895287783e-03,2.9853680039e-01,1.8565000201e-03,3.2256726263e-04,7.2310247917e-04,1.9926348925e+00,1.9767534733e+00,1.9963200092e+00,5.9585821873e-05,1.3098887866e-03,-4.0177282062e-04
427,1.9885706902e+00,8.4877227012e-03,2.9853707111e-01,1.8561032553e-03,3.2272276803e-04,7.2331428327e-04,1.9926348925e+00,1.9767572880e+00,1.9963198900e+00,5.9586094721e-05,1.3103545643e-03,-4.0177235496e-04
428,1.9885718425e+00,8.4862104168e-03,2.9853732419e-01,1.8557708738e-03,3.2288342118e-04,7.2353357849e-04,1.9926348925e+00,1.9767606258e+00,1.9963200092e+00,5.9586211137e-05,1.3108364074e-03,-4.0177235496e-04
429,1.9885728757e+00,8.4847724733e-03,2.9853755118e-01,1.8554549141e-03,3.2303387707e-04,7.2373900585e-04,1.9926348925e+00,1.9767637253e+00,1.9963200092e+00,5.9585800045e-05,1.3112878660e-03,-4.0177203482e-04
430,1.9885737101e+00,8.4833362995e-03,2.9853773476e-01,1.8551396029e-03,3.2316068731e-04,7.2390934262e-04,1.9926348925e+00,1.9767665863e+00,1.9963196516e+00,5.9588026488e-05,1.3116641203e-03,-4.0177008486e-04
431,1.9885744254e+00,8.4823408071e-03,2.9853789190e-01,1.8549208637e-03,3.2324844384e-04,7.2402842253e-04,1.9926348925e+00,1.9767687321e+00,1.9963196516e+00,5.9588575823e-05,1.3119262876e-03,-4.0176953189e-04
432,1.9885750612e+00,8.4814559281e-03,2.9853803159e-01,1.8547264298e-03,3.2329542713e-04,7.2409211320e-04,1.9926348925e+00,1.9767706394e+00,1.9963196516e+00,5.9588866861e-05,1.3120665681e-03,-4.0176915354e-04
433,1.9885754585e+00,8.4809028803e-03,2.9853811889e-01,1.8546049090e-03,3.2330842684e-04,7.2410986474e-04,1.9926348925e+00,1.9767718315e+00,1.9963196516e+00,5.9588866861e-05,1.3121055672e-03,-4.0176915354e-04
434,1.9885757367e+00,8.4805157475e-03,2.9853818000e-01,1.8545198446e-03,3.2330560013e-04,7.2410233800e-04,1.9926348925e+00,1.9767726660e+00,1.9963196516e+00,5.9591562604e-05,1.3120917138e-03,-4.0176647599e-04
435,1.9885755777e+00,8.4805139945e-03,2.9853814528e-01,1.8545195344e-03,3.2329935372e-04,7.2409179526e-04,1.9926345348e+00,1.9767725468e+00,1.9963196516e+00,5.9593341575e-05,1.3120699441e-03,-4.0176522452e-04
436,1.9885753393e+00,8.4808458215e-03,2.9853809290e-01,1.8545924465e-03,3.2330511021e-04,7.2409874617e-04,1.9926345348e+00,1.9767718315e+00,1.9963196516e+00,5.9593963670e-05,1.3120858930e-03,-4.0176452603e-04
437,1.9885751009e+00,8.4812519733e-03,2.9853804045e-01,1.8546816649e-03,3.2333069248e-04,7.2413364434e-04,1.9926346540e+00,1.9767709970e+00,1.9963196516e+00,5.9593905462e-05,1.3121626107e-03,-4.0176443872e-04
438,1.9885744651e+00,8.4820625242e-03,2.9853790084e-01,1.8548597917e-03,3.2337762483e-04,7.2419753794e-04,1.9926345348e+00,1.9767692089e+00,1.9963196516e+00,5.9594043705e-05,1.3123031240e-03,-4.0176429320e-04
439,1.9885739088e+00,8.4828367925e-03,2.9853777862e-01,1.8550299214e-03,3.2344275678e-04,7.2428366767e-04,1.9926345348e+00,1.9767675400e+00,1.9963196516e+00,5.9596131905e-05,1.3124943944e-03,-4.0176225593e-04
440,1.9885731141e+00,8.4839428940e-03,2.9853760402e-01,1.8552729648e-03,3.2351580254e-04,7.2438250453e-04,1.9926345348e+00,1.9767651558e+00,1.9963196516e+00,5.9596757637e-05,1.3127122074e-03,-4.0176155744e-04
441,1.9885724386e+00,8.4848830840e-03,2.9853745561e-01,1.8554795528e-03,3.2358894775e-04,7.2448216198e-04,1.9926345348e+00,1.9767631292e+00,1.9963196516e+00,5.9596954088e-05,1.3129313011e-03,-4.0176141192e-04
442,1.9885717233e+00,8.4858785830e-03,2.9853729847e-01,1.8556982940e-03,3.2365476363e-04,7.2457240196e-04,1.9926345348e+00,1.9767609835e+00,1.9963196516e+00,5.9596524807e-05,1.3131293235e-03,-4.0176155744e-04
443,1.9885709683e+00,8.4869293916e-03,2.9853713260e-01,1.8559291887e-03,3.2370791208e-04,7.2464368638e-04,1.9926345348e+00,1.9767587185e+00,1.9963196516e+00,5.9597616200e-05,1.3132868335e-03,-4.0176071343e-04
444,1.9885700544e+00,8.4877209272e-03,2.9853693225e-01,1.8561033863e-03,3.2375441879e-04,7.2468775970e-04,1.9926340580e+00,1.9767566919e+00,1.9963194132e+00,5.9613124904e-05,1.3133975444e-03,-4.0174741298e-04
