step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,mse_replica_1,cosine_similarity_replica_1
4770,1.0004992000e+07,0.0000000000e+00,7.0002167457e+00,0.0000000000e+00,1.0004992188e+05,0.0000000000e+00,-2.4411866907e-03,0.0000000000e+00,1.0004992000e+07,1.0004992188e+05,-2.4411866907e-03
4775,1.0004990000e+07,0.0000000000e+00,7.0002166589e+00,0.0000000000e+00,1.0004990625e+05,0.0000000000e+00,-2.4415610824e-03,0.0000000000e+00,1.0004990000e+07,1.0004990625e+05,-2.4415610824e-03
4780,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004994531e+05,0.0000000000e+00,-2.4426986929e-03,0.0000000000e+00,1.0004994000e+07,1.0004994531e+05,-2.4426986929e-03
4785,1.0004992000e+07,0.0000000000e+00,7.0002167457e+00,0.0000000000e+00,1.0004992188e+05,0.0000000000e+00,-2.4416467641e-03,0.0000000000e+00,1.0004992000e+07,1.0004992188e+05,-2.4416467641e-03
4790,1.0004992000e+07,0.0000000000e+00,7.0002167457e+00,0.0000000000e+00,1.0004992188e+05,0.0000000000e+00,-2.4416518863e-03,0.0000000000e+00,1.0004992000e+07,1.0004992188e+05,-2.4416518863e-03
4795,1.0005004000e+07,0.0000000000e+00,7.0002172666e+00,0.0000000000e+00,1.0005004688e+05,0.0000000000e+00,-2.4492256343e-03,0.0000000000e+00,1.0005004000e+07,1.0005004688e+05,-2.4492256343e-03
4800,1.0005136000e+07,0.0000000000e+00,7.0002229964e+00,0.0000000000e+00,1.0005135938e+05,0.0000000000e+00,-2.5128449779e-03,0.0000000000e+00,1.0005136000e+07,1.0005135938e+05,-2.5128449779e-03
4805,1.0005212000e+07,0.0000000000e+00,7.0002262953e+00,0.0000000000e+00,1.0005211719e+05,0.0000000000e+00,-2.5507004466e-03,0.0000000000e+00,1.0005212000e+07,1.0005211719e+05,-2.5507004466e-03
4810,1.0005071000e+07,0.0000000000e+00,7.0002201749e+00,0.0000000000e+00,1.0005071094e+05,0.0000000000e+00,-2.4810112081e-03,0.0000000000e+00,1.0005071000e+07,1.0005071094e+05,-2.4810112081e-03
4815,1.0005195000e+07,0.0000000000e+00,7.0002255574e+00,0.0000000000e+00,1.0005195312e+05,0.0000000000e+00,-2.5426314678e-03,0.0000000000e+00,1.0005195000e+07,1.0005195312e+05,-2.5426314678e-03
4820,9.9972110000e+06,0.0000000000e+00,6.9998788584e+00,0.0000000000e+00,9.9972101562e+04,0.0000000000e+00,1.4432355529e-03,0.0000000000e+00,9.9972110000e+06,9.9972101562e+04,1.4432355529e-03
4825,9.9950460000e+06,0.0000000000e+00,6.9997847972e+00,0.0000000000e+00,9.9950453125e+04,0.0000000000e+00,2.5225155987e-03,0.0000000000e+00,9.9950460000e+06,9.9950453125e+04,2.5225155987e-03
4830,9.9951320000e+06,0.0000000000e+00,6.9997885340e+00,0.0000000000e+00,9.9951320312e+04,0.0000000000e+00,2.4800188839e-03,0.0000000000e+00,9.9951320000e+06,9.9951320312e+04,2.4800188839e-03
4835,9.9951990000e+06,0.0000000000e+00,6.9997914452e+00,0.0000000000e+00,9.9951992188e+04,0.0000000000e+00,2.4467320181e-03,0.0000000000e+00,9.9951990000e+06,9.9951992188e+04,2.4467320181e-03
4840,9.9951440000e+06,0.0000000000e+00,6.9997890554e+00,0.0000000000e+00,9.9951437500e+04,0.0000000000e+00,2.4745473638e-03,0.0000000000e+00,9.9951440000e+06,9.9951437500e+04,2.4745473638e-03
4845,9.9951900000e+06,0.0000000000e+00,6.9997910541e+00,0.0000000000e+00,9.9951906250e+04,0.0000000000e+00,2.4517464917e-03,0.0000000000e+00,9.9951900000e+06,9.9951906250e+04,2.4517464917e-03
4850,9.9952080000e+06,0.0000000000e+00,6.9997918362e+00,0.0000000000e+00,9.9952070312e+04,0.0000000000e+00,2.4428667966e-03,0.0000000000e+00,9.9952080000e+06,9.9952070312e+04,2.4428667966e-03
4855,9.9952090000e+06,0.0000000000e+00,6.9997918797e+00,0.0000000000e+00,9.9952085938e+04,0.0000000000e+00,2.4411603808e-03,0.0000000000e+00,9.9952090000e+06,9.9952085938e+04,2.4411603808e-03
4860,1.0005071000e+07,0.0000000000e+00,7.0002201749e+00,0.0000000000e+00,1.0005071094e+05,0.0000000000e+00,-2.4815415964e-03,0.0000000000e+00,1.0005071000e+07,1.0005071094e+05,-2.4815415964e-03
4865,1.0002488000e+07,0.0000000000e+00,7.0001080390e+00,0.0000000000e+00,1.0002488281e+05,0.0000000000e+00,-1.1905976571e-03,0.0000000000e+00,1.0002488000e+07,1.0002488281e+05,-1.1905976571e-03
4870,1.0002766000e+07,0.0000000000e+00,7.0001201092e+00,0.0000000000e+00,1.0002765625e+05,0.0000000000e+00,-1.3298122212e-03,0.0000000000e+00,1.0002766000e+07,1.0002765625e+05,-1.3298122212e-03
4875,1.0002903000e+07,0.0000000000e+00,7.0001260574e+00,0.0000000000e+00,1.0002903125e+05,0.0000000000e+00,-1.3984863181e-03,0.0000000000e+00,1.0002903000e+07,1.0002903125e+05,-1.3984863181e-03
4880,1.0002646000e+07,0.0000000000e+00,7.0001148991e+00,0.0000000000e+00,1.0002646094e+05,0.0000000000e+00,-1.2704668334e-03,0.0000000000e+00,1.0002646000e+07,1.0002646094e+05,-1.2704668334e-03
4885,1.0005202000e+07,0.0000000000e+00,7.0002258612e+00,0.0000000000e+00,1.0005202344e+05,0.0000000000e+00,-2.5473902933e-03,0.0000000000e+00,1.0005202000e+07,1.0005202344e+05,-2.5473902933e-03
4890,1.0004997000e+07,0.0000000000e+00,7.0002169627e+00,0.0000000000e+00,1.0004996875e+05,0.0000000000e+00,-2.4440737907e-03,0.0000000000e+00,1.0004997000e+07,1.0004996875e+05,-2.4440737907e-03
4895,1.0005033000e+07,0.0000000000e+00,7.0002185254e+00,0.0000000000e+00,1.0005032812e+05,0.0000000000e+00,-2.4625819642e-03,0.0000000000e+00,1.0005033000e+07,1.0005032812e+05,-2.4625819642e-03
4900,1.0004989000e+07,0.0000000000e+00,7.0002166155e+00,0.0000000000e+00,1.0004989062e+05,0.0000000000e+00,-2.4413089268e-03,0.0000000000e+00,1.0004989000e+07,1.0004989062e+05,-2.4413089268e-03
4905,1.0004988000e+07,0.0000000000e+00,7.0002165721e+00,0.0000000000e+00,1.0004988281e+05,0.0000000000e+00,-2.4412036873e-03,0.0000000000e+00,1.0004988000e+07,1.0004988281e+05,-2.4412036873e-03
4910,1.0004994000e+07,0.0000000000e+00,7.0002168325e+00,0.0000000000e+00,1.0004994531e+05,0.0000000000e+00,-2.4415664375e-03,0.0000000000e+00,1.0004994000e+07,1.0004994531e+05,-2.4415664375e-03
4915,1.0004992000e+07,0.0000000000e+00,7.0002167457e+00,0.0000000000e+00,1.0004992188e+05,0.0000000000e+00,-2.4413568899e-03,0.0000000000e+00,1.0004992000e+07,1.0004992188e+05,-2.4413568899e-03
4920,1.0004993000e+07,0.0000000000e+00,7.0002167891e+00,0.0000000000e+00,1.0004992969e+05,0.0000000000e+00,-2.4421727285e-03,0.0000000000e+00,1.0004993000e+07,1.0004992969e+05,-2.4421727285e-03
4925,1.0005022000e+07,0.0000000000e+00,7.0002180479e+00,0.0000000000e+00,1.0005021875e+05,0.0000000000e+00,-2.4565022904e-03,0.0000000000e+00,1.0005022000e+07,1.0005021875e+05,-2.4565022904e-03
4930,1.0001504000e+07,0.0000000000e+00,7.0000653130e+00,0.0000000000e+00,1.0001503906e+05,0.0000000000e+00,-7.0026644971e-04,0.0000000000e+00,1.0001504000e+07,1.0001503906e+05,-7.0026644971e-04
4935,1.0001564000e+07,0.0000000000e+00,7.0000679183e+00,0.0000000000e+00,1.0001563281e+05,0.0000000000e+00,-7.2904082481e-04,0.0000000000e+00,1.0001564000e+07,1.0001563281e+05,-7.2904082481e-04
4940,1.0001539000e+07,0.0000000000e+00,7.0000668328e+00,0.0000000000e+00,1.0001539062e+05,0.0000000000e+00,-7.2034256300e-04,0.0000000000e+00,1.0001539000e+07,1.0001539062e+05,-7.2034256300e-04
4945,1.0001560000e+07,0.0000000000e+00,7.0000677447e+00,0.0000000000e+00,1.0001560156e+05,0.0000000000e+00,-7.2892254684e-04,0.0000000000e+00,1.0001560000e+07,1.0001560156e+05,-7.2892254684e-04
4950,1.0001538000e+07,0.0000000000e+00,7.0000667894e+00,0.0000000000e+00,1.0001537500e+05,0.0000000000e+00,-7.1744667366e-04,0.0000000000e+00,1.0001538000e+07,1.0001537500e+05,-7.1744667366e-04
4955,1.0001482000e+07,0.0000000000e+00,7.0000643577e+00,0.0000000000e+00,1.0001481250e+05,0.0000000000e+00,-6.8882753840e-04,0.0000000000e+00,1.0001482000e+07,1.0001481250e+05,-6.8882753840e-04
4960,1.0001580000e+07,0.0000000000e+00,7.0000686131e+00,0.0000000000e+00,1.0001579688e+05,0.0000000000e+00,-7.3753349716e-04,0.0000000000e+00,1.0001580000e+07,1.0001579688e+05,-7.3753349716e-04
4965,1.0001578000e+07,0.0000000000e+00,7.0000685263e+00,0.0000000000e+00,1.0001578125e+05,0.0000000000e+00,-7.3704426177e-04,0.0000000000e+00,1.0001578000e+07,1.0001578125e+05,-7.3704426177e-04
4970,1.0001579000e+07,0.0000000000e+00,7.0000685697e+00,0.0000000000e+00,1.0001578906e+05,0.0000000000e+00,-7.3731376324e-04,0.0000000000e+00,1.0001579000e+07,1.0001578906e+05,-7.3731376324e-04
4975,1.0001542000e+07,0.0000000000e+00,7.0000669630e+00,0.0000000000e+00,1.0001542188e+05,0.0000000000e+00,-7.1857357398e-04,0.0000000000e+00,1.0001542000e+07,1.0001542188e+05,-7.1857357398e-04
4980,1.0001587000e+07,0.0000000000e+00,7.0000689171e+00,0.0000000000e+00,1.0001587500e+05,0.0000000000e+00,-7.4195442721e-04,0.0000000000e+00,1.0001587000e+07,1.0001587500e+05,-7.4195442721e-04
4985,1.0001604000e+07,0.0000000000e+00,7.0000696552e+00,0.0000000000e+00,1.0001603125e+05,0.0000000000e+00,-7.4928795220e-04,0.0000000000e+00,1.0001604000e+07,1.0001603125e+05,-7.4928795220e-04
4990,1.0001717000e+07,0.0000000000e+00,7.0000745620e+00,0.0000000000e+00,1.0001717969e+05,0.0000000000e+00,-8.0781278666e-04,0.0000000000e+00,1.0001717000e+07,1.0001717969e+05,-8.0781278666e-04
4995,1.0002689000e+07,0.0000000000e+00,7.0001167661e+00,0.0000000000e+00,1.0002689062e+05,0.0000000000e+00,-1.2914396357e-03,0.0000000000e+00,1.0002689000e+07,1.0002689062e+05,-1.2914396357e-03
5000,1.0002101000e+07,0.0000000000e+00,7.0000912357e+00,0.0000000000e+00,1.0002101562e+05,0.0000000000e+00,-9.9794240668e-04,0.0000000000e+00,1.0002101000e+07,1.0002101562e+05,-9.9794240668e-04
5005,1.0001611000e+07,0.0000000000e+00,7.0000699592e+00,0.0000000000e+00,1.0001610938e+05,0.0000000000e+00,-7.5409741839e-04,0.0000000000e+00,1.0001611000e+07,1.0001610938e+05,-7.5409741839e-04
5010,1.0004975000e+07,0.0000000000e+00,7.0002160078e+00,0.0000000000e+00,1.0004974219e+05,0.0000000000e+00,-2.4327244610e-03,0.0000000000e+00,1.0004975000e+07,1.0004974219e+05,-2.4327244610e-03
5015,1.0003161000e+07,0.0000000000e+00,7.0001372588e+00,0.0000000000e+00,1.0003160938e+05,0.0000000000e+00,-1.5266989358e-03,0.0000000000e+00,1.0003161000e+07,1.0003160938e+05,-1.5266989358e-03
5020,1.0004874000e+07,0.0000000000e+00,7.0002116236e+00,0.0000000000e+00,1.0004874219e+05,0.0000000000e+00,-2.3826831020e-03,0.0000000000e+00,1.0004874000e+07,1.0004874219e+05,-2.3826831020e-03
5025,1.0004336000e+07,0.0000000000e+00,7.0001882693e+00,0.0000000000e+00,1.0004335156e+05,0.0000000000e+00,-2.1142433397e-03,0.0000000000e+00,1.0004336000e+07,1.0004335156e+05,-2.1142433397e-03
5030,1.0004950000e+07,0.0000000000e+00,7.0002149226e+00,0.0000000000e+00,1.0004950781e+05,0.0000000000e+00,-2.4201376364e-03,0.0000000000e+00,1.0004950000e+07,1.0004950781e+05,-2.4201376364e-03
5035,1.0004747000e+07,0.0000000000e+00,7.0002061107e+00,0.0000000000e+00,1.0004746875e+05,0.0000000000e+00,-2.3183163721e-03,0.0000000000e+00,1.0004747000e+07,1.0004746875e+05,-2.3183163721e-03
5040,1.0004617000e+07,0.0000000000e+00,7.0002004675e+00,0.0000000000e+00,1.0004617969e+05,0.0000000000e+00,-2.2556160111e-03,0.0000000000e+00,1.0004617000e+07,1.0004617969e+05,-2.2556160111e-03
5045,1.0002134000e+07,0.0000000000e+00,7.0000926686e+00,0.0000000000e+00,1.0002134375e+05,0.0000000000e+00,-1.0145651177e-03,0.0000000000e+00,1.0002134000e+07,1.0002134375e+05,-1.0145651177e-03
5050,1.0003856000e+07,0.0000000000e+00,7.0001674317e+00,0.0000000000e+00,1.0003857031e+05,0.0000000000e+00,-1.8751944881e-03,0.0000000000e+00,1.0003856000e+07,1.0003857031e+05,-1.8751944881e-03
5055,9.9963650000e+06,0.0000000000e+00,6.9998421053e+00,0.0000000000e+00,9.9963648438e+04,0.0000000000e+00,1.8650128040e-03,0.0000000000e+00,9.9963650000e+06,9.9963648438e+04,1.8650128040e-03
5060,9.9987000000e+06,0.0000000000e+00,6.9999435380e+00,0.0000000000e+00,9.9987000000e+04,0.0000000000e+00,7.0076674456e-04,0.0000000000e+00,9.9987000000e+06,9.9987000000e+04,7.0076674456e-04
5065,1.0001115000e+07,0.0000000000e+00,7.0000484211e+00,0.0000000000e+00,1.0001114844e+05,0.0000000000e+00,-5.0550396554e-04,0.0000000000e+00,1.0001115000e+07,1.0001114844e+05,-5.0550396554e-04
5070,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952109375e+04,0.0000000000e+00,2.4417620152e-03,0.0000000000e+00,9.9952110000e+06,9.9952109375e+04,2.4417620152e-03
5075,9.9952090000e+06,0.0000000000e+00,6.9997918797e+00,0.0000000000e+00,9.9952085938e+04,0.0000000000e+00,2.4412327912e-03,0.0000000000e+00,9.9952090000e+06,9.9952085938e+04,2.4412327912e-03
5080,9.9952140000e+06,0.0000000000e+00,6.9997920969e+00,0.0000000000e+00,9.9952132812e+04,0.0000000000e+00,2.4410143960e-03,0.0000000000e+00,9.9952140000e+06,9.9952132812e+04,2.4410143960e-03
5085,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952101562e+04,0.0000000000e+00,2.4409098551e-03,0.0000000000e+00,9.9952110000e+06,9.9952101562e+04,2.4409098551e-03
5090,9.9952090000e+06,0.0000000000e+00,6.9997918797e+00,0.0000000000e+00,9.9952085938e+04,0.0000000000e+00,2.4411554914e-03,0.0000000000e+00,9.9952090000e+06,9.9952085938e+04,2.4411554914e-03
5095,9.9952160000e+06,0.0000000000e+00,6.9997921838e+00,0.0000000000e+00,9.9952156250e+04,0.0000000000e+00,2.4393072817e-03,0.0000000000e+00,9.9952160000e+06,9.9952156250e+04,2.4393072817e-03
5100,9.9952160000e+06,0.0000000000e+00,6.9997921838e+00,0.0000000000e+00,9.9952156250e+04,0.0000000000e+00,2.4369480088e-03,0.0000000000e+00,9.9952160000e+06,9.9952156250e+04,2.4369480088e-03
5105,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952101562e+04,0.0000000000e+00,2.4399540853e-03,0.0000000000e+00,9.9952110000e+06,9.9952101562e+04,2.4399540853e-03
5110,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952109375e+04,0.0000000000e+00,2.4407624733e-03,0.0000000000e+00,9.9952110000e+06,9.9952109375e+04,2.4407624733e-03
5115,9.9952230000e+06,0.0000000000e+00,6.9997924880e+00,0.0000000000e+00,9.9952234375e+04,0.0000000000e+00,2.4344171397e-03,0.0000000000e+00,9.9952230000e+06,9.9952234375e+04,2.4344171397e-03
5120,9.9952180000e+06,0.0000000000e+00,6.9997922707e+00,0.0000000000e+00,9.9952179688e+04,0.0000000000e+00,2.4373224005e-03,0.0000000000e+00,9.9952180000e+06,9.9952179688e+04,2.4373224005e-03
5125,9.9952180000e+06,0.0000000000e+00,6.9997922707e+00,0.0000000000e+00,9.9952187500e+04,0.0000000000e+00,2.4363428820e-03,0.0000000000e+00,9.9952180000e+06,9.9952187500e+04,2.4363428820e-03
5130,9.9952400000e+06,0.0000000000e+00,6.9997932266e+00,0.0000000000e+00,9.9952398438e+04,0.0000000000e+00,2.4256901816e-03,0.0000000000e+00,9.9952400000e+06,9.9952398438e+04,2.4256901816e-03
5135,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952101562e+04,0.0000000000e+00,2.4404416326e-03,0.0000000000e+00,9.9952110000e+06,9.9952101562e+04,2.4404416326e-03
5140,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952109375e+04,0.0000000000e+00,2.4402090348e-03,0.0000000000e+00,9.9952110000e+06,9.9952109375e+04,2.4402090348e-03
5145,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952101562e+04,0.0000000000e+00,2.4405845907e-03,0.0000000000e+00,9.9952110000e+06,9.9952101562e+04,2.4405845907e-03
5150,9.9952100000e+06,0.0000000000e+00,6.9997919231e+00,0.0000000000e+00,9.9952093750e+04,0.0000000000e+00,2.4408285972e-03,0.0000000000e+00,9.9952100000e+06,9.9952093750e+04,2.4408285972e-03
5155,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952101562e+04,0.0000000000e+00,2.4405957665e-03,0.0000000000e+00,9.9952110000e+06,9.9952101562e+04,2.4405957665e-03
5160,9.9952130000e+06,0.0000000000e+00,6.9997920535e+00,0.0000000000e+00,9.9952125000e+04,0.0000000000e+00,2.4409538601e-03,0.0000000000e+00,9.9952130000e+06,9.9952125000e+04,2.4409538601e-03
5165,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952109375e+04,0.0000000000e+00,2.4401298724e-03,0.0000000000e+00,9.9952110000e+06,9.9952109375e+04,2.4401298724e-03
5170,9.9952090000e+06,0.0000000000e+00,6.9997918797e+00,0.0000000000e+00,9.9952085938e+04,0.0000000000e+00,2.4404025171e-03,0.0000000000e+00,9.9952090000e+06,9.9952085938e+04,2.4404025171e-03
5175,9.9952110000e+06,0.0000000000e+00,6.9997919666e+00,0.0000000000e+00,9.9952109375e+04,0.0000000000e+00,2.4398930836e-03,0.0000000000e+00,9.9952110000e+06,9.9952109375e+04,2.4398930836e-03
5180,1.0002269000e+07,0.0000000000e+00,7.0000985302e+00,0.0000000000e+00,1.0002268750e+05,0.0000000000e+00,-1.0816070717e-03,0.0000000000e+00,1.0002269000e+07,1.0002268750e+05,-1.0816070717e-03
5185,1.0001959000e+07,0.0000000000e+00,7.0000850700e+00,0.0000000000e+00,1.0001958594e+05,0.0000000000e+00,-9.2758942628e-04,0.0000000000e+00,1.0001959000e+07,1.0001958594e+05,-9.2758942628e-04
5190,1.0004992000e+07,0.0000000000e+00,7.0002167457e+00,0.0000000000e+00,1.0004992188e+05,0.0000000000e+00,-2.4405654985e-03,0.0000000000e+00,1.0004992000e+07,1.0004992188e+05,-2.4405654985e-03
5195,1.0004989000e+07,0.0000000000e+00,7.0002166155e+00,0.0000000000e+00,1.0004989062e+05,0.0000000000e+00,-2.4389624596e-03,0.0000000000e+00,1.0004989000e+07,1.0004989062e+05,-2.4389624596e-03
5200,1.0004975000e+07,0.0000000000e+00,7.0002160078e+00,0.0000000000e+00,1.0004974219e+05,0.0000000000e+00,-2.4332664907e-03,0.0000000000e+00,1.0004975000e+07,1.0004974219e+05,-2.4332664907e-03
5205,1.0004697000e+07,0.0000000000e+00,7.0002039402e+00,0.0000000000e+00,1.0004696875e+05,0.0000000000e+00,-2.2944321390e-03,0.0000000000e+00,1.0004697000e+07,1.0004696875e+05,-2.2944321390e-03
5210,9.9997960000e+06,0.0000000000e+00,6.9999911403e+00,0.0000000000e+00,9.9997960938e+04,0.0000000000e+00,1.5114915732e-04,0.0000000000e+00,9.9997960000e+06,9.9997960938e+04,1.5114915732e-04
5215,9.9993620000e+06,0.0000000000e+00,6.9999722911e+00,0.0000000000e+00,9.9993625000e+04,0.0000000000e+00,3.6881995038e-04,0.0000000000e+00,9.9993620000e+06,9.9993625000e+04,3.6881995038e-04
5220,9.9995190000e+06,0.0000000000e+00,6.9999791099e+00,0.0000000000e+00,9.9995187500e+04,0.0000000000e+00,2.9037485365e-04,0.0000000000e+00,9.9995190000e+06,9.9995187500e+04,2.9037485365e-04
5225,9.9988120000e+06,0.0000000000e+00,6.9999484028e+00,0.0000000000e+00,9.9988117188e+04,0.0000000000e+00,6.4427364850e-04,0.0000000000e+00,9.9988120000e+06,9.9988117188e+04,6.4427364850e-04
5230,9.9986390000e+06,0.0000000000e+00,6.9999408885e+00,0.0000000000e+00,9.9986390625e+04,0.0000000000e+00,7.2961830301e-04,0.0000000000e+00,9.9986390000e+06,9.9986390625e+04,7.2961830301e-04
5235,9.9990650000e+06,0.0000000000e+00,6.9999593916e+00,0.0000000000e+00,9.9990656250e+04,0.0000000000e+00,5.1867711591e-04,0.0000000000e+00,9.9990650000e+06,9.9990656250e+04,5.1867711591e-04
5240,1.0002717000e+07,0.0000000000e+00,7.0001179818e+00,0.0000000000e+00,1.0002717188e+05,0.0000000000e+00,-1.3048007386e-03,0.0000000000e+00,1.0002717000e+07,1.0002717188e+05,-1.3048007386e-03
5245,1.0002859000e+07,0.0000000000e+00,7.0001241470e+00,0.0000000000e+00,1.0002859375e+05,0.0000000000e+00,-1.3769739307e-03,0.0000000000e+00,1.0002859000e+07,1.0002859375e+05,-1.3769739307e-03
5250,1.0000093000e+07,0.0000000000e+00,7.0000040389e+00,0.0000000000e+00,1.0000093750e+05,0.0000000000e+00,3.3500218706e-06,0.0000000000e+00,1.0000093000e+07,1.0000093750e+05,3.3500218706e-06
5255,1.0004844000e+07,0.0000000000e+00,7.0002103213e+00,0.0000000000e+00,1.0004842969e+05,0.0000000000e+00,-2.3666855413e-03,0.0000000000e+00,1.0004844000e+07,1.0004842969e+05,-2.3666855413e-03
5260,1.0003738000e+07,0.0000000000e+00,7.0001623089e+00,0.0000000000e+00,1.0003737500e+05,0.0000000000e+00,-1.8149956595e-03,0.0000000000e+00,1.0003738000e+07,1.0003737500e+05,-1.8149956595e-03
5265,1.0000861000e+07,0.0000000000e+00,7.0000373911e+00,0.0000000000e+00,1.0000861719e+05,0.0000000000e+00,-3.7974878796e-04,0.0000000000e+00,1.0000861000e+07,1.0000861719e+05,-3.7974878796e-04
5270,9.9993570000e+06,0.0000000000e+00,6.9999720740e+00,0.0000000000e+00,9.9993570312e+04,0.0000000000e+00,3.7216578494e-04,0.0000000000e+00,9.9993570000e+06,9.9993570312e+04,3.7216578494e-04
5275,9.9989510000e+06,0.0000000000e+00,6.9999544401e+00,0.0000000000e+00,9.9989515625e+04,0.0000000000e+00,5.7482492412e-04,0.0000000000e+00,9.9989510000e+06,9.9989515625e+04,5.7482492412e-04
5280,9.9986150000e+06,0.0000000000e+00,6.9999398460e+00,0.0000000000e+00,9.9986140625e+04,0.0000000000e+00,7.4210442835e-04,0.0000000000e+00,9.9986150000e+06,9.9986140625e+04,7.4210442835e-04
5285,9.9986170000e+06,0.0000000000e+00,6.9999399329e+00,0.0000000000e+00,9.9986171875e+04,0.0000000000e+00,7.4126780964e-04,0.0000000000e+00,9.9986170000e+06,9.9986171875e+04,7.4126780964e-04
5290,9.9990920000e+06,0.0000000000e+00,6.9999605643e+00,0.0000000000e+00,9.9990921875e+04,0.0000000000e+00,5.0457846373e-04,0.0000000000e+00,9.9990920000e+06,9.9990921875e+04,5.0457846373e-04
5295,9.9995670000e+06,0.0000000000e+00,6.9999811946e+00,0.0000000000e+00,9.9995671875e+04,0.0000000000e+00,2.6690139202e-04,0.0000000000e+00,9.9995670000e+06,9.9995671875e+04,2.6690139202e-04
5300,9.9988360000e+06,0.0000000000e+00,6.9999494452e+00,0.0000000000e+00,9.9988351562e+04,0.0000000000e+00,6.3192110974e-04,0.0000000000e+00,9.9988360000e+06,9.9988351562e+04,6.3192110974e-04
5305,9.9987360000e+06,0.0000000000e+00,6.9999451017e+00,0.0000000000e+00,9.9987367188e+04,0.0000000000e+00,6.8149267463e-04,0.0000000000e+00,9.9987360000e+06,9.9987367188e+04,6.8149267463e-04
5310,9.9986280000e+06,0.0000000000e+00,6.9999404107e+00,0.0000000000e+00,9.9986281250e+04,0.0000000000e+00,7.3512748349e-04,0.0000000000e+00,9.9986280000e+06,9.9986281250e+04,7.3512748349e-04
5315,9.9986240000e+06,0.0000000000e+00,6.9999402370e+00,0.0000000000e+00,9.9986242188e+04,0.0000000000e+00,7.3897122638e-04,0.0000000000e+00,9.9986240000e+06,9.9986242188e+04,7.3897122638e-04
5320,9.9987660000e+06,0.0000000000e+00,6.9999464048e+00,0.0000000000e+00,9.9987664062e+04,0.0000000000e+00,6.6672865069e-04,0.0000000000e+00,9.9987660000e+06,9.9987664062e+04,6.6672865069e-04
5325,9.9996110000e+06,0.0000000000e+00,6.9999831056e+00,0.0000000000e+00,9.9996101562e+04,0.0000000000e+00,2.4649582338e-04,0.0000000000e+00,9.9996110000e+06,9.9996101562e+04,2.4649582338e-04
5330,9.9986250000e+06,0.0000000000e+00,6.9999402804e+00,0.0000000000e+00,9.9986250000e+04,0.0000000000e+00,7.3863496073e-04,0.0000000000e+00,9.9986250000e+06,9.9986250000e+04,7.3863496073e-04
5335,9.9986410000e+06,0.0000000000e+00,6.9999409754e+00,0.0000000000e+00,9.9986414062e+04,0.0000000000e+00,7.2953122435e-04,0.0000000000e+00,9.9986410000e+06,9.9986414062e+04,7.2953122435e-04
5340,9.9986700000e+06,0.0000000000e+00,6.9999422350e+00,0.0000000000e+00,9.9986695312e+04,0.0000000000e+00,7.1495707380e-04,0.0000000000e+00,9.9986700000e+06,9.9986695312e+04,7.1495707380e-04
5345,9.9986730000e+06,0.0000000000e+00,6.9999423653e+00,0.0000000000e+00,9.9986726562e+04,0.0000000000e+00,7.1266223677e-04,0.0000000000e+00,9.9986730000e+06,9.9986726562e+04,7.1266223677e-04
5350,9.9986260000e+06,0.0000000000e+00,6.9999403238e+00,0.0000000000e+00,9.9986257812e+04,0.0000000000e+00,7.3714921018e-04,0.0000000000e+00,9.9986260000e+06,9.9986257812e+04,7.3714921018e-04
5355,9.9986840000e+06,0.0000000000e+00,6.9999428431e+00,0.0000000000e+00,9.9986843750e+04,0.0000000000e+00,7.0759840310e-04,0.0000000000e+00,9.9986840000e+06,9.9986843750e+04,7.0759840310e-04
5360,9.9988400000e+06,0.0000000000e+00,6.9999496189e+00,0.0000000000e+00,9.9988398438e+04,0.0000000000e+00,6.2919897027e-04,0.0000000000e+00,9.9988400000e+06,9.9988398438e+04,6.2919897027e-04
5365,9.9999490000e+06,0.0000000000e+00,6.9999977851e+00,0.0000000000e+00,9.9999484375e+04,0.0000000000e+00,7.6969401562e-05,0.0000000000e+00,9.9999490000e+06,9.9999484375e+04,7.6969401562e-05
5370,9.9992630000e+06,0.0000000000e+00,6.9999679913e+00,0.0000000000e+00,9.9992632812e+04,0.0000000000e+00,4.1866008542e-04,0.0000000000e+00,9.9992630000e+06,9.9992632812e+04,4.1866008542e-04
