step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
98,1.1105319659e+00,6.6085800669e-02,4.4781296917e-02,2.5355040452e-02,4.6550319592e-01,1.7024768120e-02,1.2037829161e+00,1.0585032701e+00,1.0693097115e+00,4.4177448750e-01,4.8089960217e-01,4.7383549809e-01
99,1.1163082123e+00,6.1774172695e-02,4.7134841066e-02,2.3603544239e-02,4.6428906918e-01,1.5906268429e-02,1.2035553455e+00,1.0765609741e+00,1.0688083172e+00,4.4186469913e-01,4.7704228759e-01,4.7396022081e-01
100,1.1159214179e+00,6.1877531219e-02,4.6981737048e-02,2.3650436248e-02,4.6439615885e-01,1.5916538319e-02,1.2033144236e+00,1.0761095285e+00,1.0683403015e+00,4.4195765257e-01,4.7716116905e-01,4.7406965494e-01
101,1.1241447926e+00,5.6275182358e-02,5.0288942986e-02,2.1412541705e-02,4.6229096254e-01,1.4850639979e-02,1.2030405998e+00,1.0756452084e+00,1.0937485695e+00,4.4205766916e-01,4.7728332877e-01,4.6753188968e-01
102,1.1237528324e+00,5.6435680457e-02,5.0134111773e-02,2.1479794313e-02,4.6239593625e-01,1.4878581961e-02,1.2028813362e+00,1.0751614571e+00,1.0932157040e+00,4.4212210178e-01,4.7741004825e-01,4.6765565872e-01
103,1.1488655011e+00,9.0457023541e-02,5.8965087468e-02,3.3382193338e-02,4.5637193322e-01,2.2878040295e-02,1.2762078047e+00,1.0746272802e+00,1.0957614183e+00,4.2459917068e-01,4.7754752636e-01,4.6696910262e-01
104,1.2001959483e+00,8.8115441393e-02,7.8039217276e-02,3.2742506959e-02,4.4354259968e-01,2.3568857525e-02,1.2760699987e+00,1.0766502619e+00,1.2478675842e+00,4.2468127608e-01,4.7677293420e-01,4.2917358875e-01
105,1.1999327342e+00,8.8264215163e-02,7.7939229944e-02,3.2806952381e-02,4.4363686442e-01,2.3590144080e-02,1.2759202719e+00,1.0761760473e+00,1.2477018833e+00,4.2476576567e-01,4.7689789534e-01,4.2924693227e-01
106,1.1996514002e+00,8.8410752324e-02,7.7832680529e-02,3.2870995278e-02,4.4372948011e-01,2.3614316552e-02,1.2757604122e+00,1.0756884813e+00,1.2475053072e+00,4.2485231161e-01,4.7702583671e-01,4.2931029201e-01
107,1.1993314823e+00,8.8548615141e-02,7.7712304788e-02,3.2932524304e-02,4.4383479158e-01,2.3633639336e-02,1.2755882740e+00,1.0751800537e+00,1.2472261190e+00,4.2494094372e-01,4.7715827823e-01,4.2940515280e-01
108,1.2057352066e+00,9.2767541659e-02,7.9914017808e-02,3.4424034396e-02,4.4235870242e-01,2.4707826439e-02,1.2753857374e+00,1.0746273994e+00,1.2671924829e+00,4.2503449321e-01,4.7730043530e-01,4.2474117875e-01
109,1.2053397497e+00,9.2943613564e-02,7.9765458672e-02,3.4503169325e-02,4.4246970614e-01,2.4737078853e-02,1.2751330137e+00,1.0739835501e+00,1.2669026852e+00,4.2513909936e-01,4.7745272517e-01,4.2481729388e-01
