step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
85,1.0308561126e+00,2.2590743777e-02,1.3092705190e-02,9.5897177634e-03,4.9037211140e-01,5.2485160873e-03,9.9908965826e-01,1.0496858358e+00,1.0437928438e+00,4.9744242430e-01,4.8488032818e-01,4.8879358172e-01
86,1.0300316612e+00,2.2646519276e-02,1.2744536677e-02,9.6212202956e-03,4.9048580726e-01,5.2536115730e-03,9.9819236994e-01,1.0489499569e+00,1.0429526567e+00,4.9756234884e-01,4.8498728871e-01,4.8890778422e-01
87,1.0291877985e+00,2.2699224628e-02,1.2387920794e-02,9.6516198396e-03,4.9060309927e-01,5.2581969374e-03,9.9728107452e-01,1.0481994152e+00,1.0420829058e+00,4.9768424034e-01,4.8509630561e-01,4.8902875185e-01
88,1.0283259749e+00,2.2756490245e-02,1.2023377304e-02,9.6841952872e-03,4.9072214961e-01,5.2630699012e-03,9.9634546041e-01,1.0474342108e+00,1.0411982536e+00,4.9780854583e-01,4.8520737886e-01,4.8915052414e-01
89,1.0274669925e+00,2.2789934350e-02,1.1659953739e-02,9.7065616222e-03,4.9083395799e-01,5.2564113489e-03,9.9544674158e-01,1.0466550589e+00,1.0402991772e+00,4.9790871143e-01,4.8532029986e-01,4.8927286267e-01
90,1.0339193344e+00,1.2586841104e-02,1.4454322402e-02,5.3057887033e-03,4.8949452241e-01,3.3551510432e-03,1.0165166855e+00,1.0458616018e+00,1.0393797159e+00,4.9365192652e-01,4.8543527722e-01,4.8939636350e-01
91,1.0330343644e+00,1.2612707755e-02,1.4082246629e-02,5.3211370148e-03,4.8961682121e-01,3.3581955916e-03,1.0156112909e+00,1.0450546741e+00,1.0384371281e+00,4.9377644062e-01,4.8555222154e-01,4.8952180147e-01
92,1.0321133137e+00,1.2634103182e-02,1.3694691074e-02,5.3347150853e-03,4.8973977566e-01,3.3617243664e-03,1.0146842003e+00,1.0442337990e+00,1.0374219418e+00,4.9390375614e-01,4.8567089438e-01,4.8964467645e-01
93,1.0361909866e+00,1.6234816730e-02,1.5386173027e-02,6.8361468850e-03,4.8900571465e-01,3.6040828268e-03,1.0137087107e+00,1.0433992147e+00,1.0514650345e+00,4.9403861165e-01,4.8579171300e-01,4.8718681931e-01
94,1.0387913386e+00,1.1382279614e-02,1.6502159076e-02,4.7709520043e-03,4.8849765460e-01,2.7246119445e-03,1.0233566761e+00,1.0425510406e+00,1.0504662991e+00,4.9226522446e-01,4.8591434956e-01,4.8731338978e-01
95,1.0404358308e+00,1.4166434138e-02,1.7174988980e-02,5.9192207811e-03,4.8815082510e-01,2.9817080326e-03,1.0224933624e+00,1.0416880846e+00,1.0571260452e+00,4.9236759543e-01,4.8603925109e-01,4.8604562879e-01
96,1.0575458209e+00,1.3205026695e-02,2.4265295673e-02,5.4278280094e-03,4.8490670323e-01,1.4116815440e-03,1.0730919838e+00,1.0408118963e+00,1.0587335825e+00,4.8293542862e-01,4.8616588116e-01,4.8561879992e-01
97,1.1093635956e+00,5.8162109691e-02,4.4477658089e-02,2.2751364461e-02,4.7635187705e-01,8.8113654270e-03,1.1059099436e+00,1.0399194956e+00,1.1822613478e+00,4.7788512707e-01,4.8629492521e-01,4.6487557888e-01
98,1.1085827748e+00,5.8259781663e-02,4.4169007793e-02,2.2806166636e-02,4.7646862268e-01,8.8241565654e-03,1.1051559448e+00,1.0390045643e+00,1.1815878153e+00,4.7800192237e-01,4.8642742634e-01,4.6497651935e-01
99,1.1083355745e+00,5.9098915933e-02,4.4054754298e-02,2.3132553394e-02,4.7647027175e-01,8.9961952042e-03,1.1043778658e+00,1.0380145311e+00,1.1826143265e+00,4.7812220454e-01,4.8656907678e-01,4.6471953392e-01
