step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,clean_loss_mean,clean_loss_std,log10_clean_loss_mean,log10_clean_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,clean_loss_replica_1,cosine_similarity_replica_1
311,2.1934926987e+06,0.0000000000e+00,6.3411361931e+00,0.0000000000e+00,2.1937730789e+06,0.0000000000e+00,6.3411917027e+00,0.0000000000e+00,2.9499563575e-01,0.0000000000e+00,2.1934926987e+06,2.1937730789e+06,2.9499563575e-01
312,2.1941745758e+06,0.0000000000e+00,6.3412711785e+00,0.0000000000e+00,2.1944549561e+06,0.0000000000e+00,6.3413266708e+00,0.0000000000e+00,2.9495850205e-01,0.0000000000e+00,2.1941745758e+06,2.1944549561e+06,2.9495850205e-01
313,2.1948459625e+06,0.0000000000e+00,6.3414040462e+00,0.0000000000e+00,2.1951259613e+06,0.0000000000e+00,6.3414594461e+00,0.0000000000e+00,2.9492193460e-01,0.0000000000e+00,2.1948459625e+06,2.1951259613e+06,2.9492193460e-01
314,2.1955070496e+06,0.0000000000e+00,6.3415348359e+00,0.0000000000e+00,2.1957874298e+06,0.0000000000e+00,6.3415902946e+00,0.0000000000e+00,2.9488596320e-01,0.0000000000e+00,2.1955070496e+06,2.1957874298e+06,2.9488596320e-01
315,2.1961580276e+06,0.0000000000e+00,6.3416635872e+00,0.0000000000e+00,2.1964382172e+06,0.0000000000e+00,6.3417189917e+00,0.0000000000e+00,2.9485061765e-01,0.0000000000e+00,2.1961580276e+06,2.1964382172e+06,2.9485061765e-01
316,2.1967985153e+06,0.0000000000e+00,6.3417902264e+00,0.0000000000e+00,2.1970785141e+06,0.0000000000e+00,6.3418455770e+00,0.0000000000e+00,2.9481577873e-01,0.0000000000e+00,2.1967985153e+06,2.1970785141e+06,2.9481577873e-01
317,2.1974290848e+06,0.0000000000e+00,6.3419148685e+00,0.0000000000e+00,2.1977092743e+06,0.0000000000e+00,6.3419702409e+00,0.0000000000e+00,2.9478141665e-01,0.0000000000e+00,2.1974290848e+06,2.1977092743e+06,2.9478141665e-01
318,2.1980506897e+06,0.0000000000e+00,6.3420377036e+00,0.0000000000e+00,2.1983310699e+06,0.0000000000e+00,6.3420930980e+00,0.0000000000e+00,2.9474765062e-01,0.0000000000e+00,2.1980506897e+06,2.1983310699e+06,2.9474765062e-01
319,2.1986614227e+06,0.0000000000e+00,6.3421583564e+00,0.0000000000e+00,2.1989418030e+06,0.0000000000e+00,6.3422137355e+00,0.0000000000e+00,2.9471445084e-01,0.0000000000e+00,2.1986614227e+06,2.1989418030e+06,2.9471445084e-01
320,2.1992635727e+06,0.0000000000e+00,6.3422772809e+00,0.0000000000e+00,2.1995435715e+06,0.0000000000e+00,6.3423325695e+00,0.0000000000e+00,2.9468172789e-01,0.0000000000e+00,2.1992635727e+06,2.1995435715e+06,2.9468172789e-01
321,2.1998567581e+06,0.0000000000e+00,6.3423944030e+00,0.0000000000e+00,2.2001369476e+06,0.0000000000e+00,6.3424497143e+00,0.0000000000e+00,2.9464954138e-01,0.0000000000e+00,2.1998567581e+06,2.2001369476e+06,2.9464954138e-01
322,2.2004394531e+06,0.0000000000e+00,6.3425094231e+00,0.0000000000e+00,2.2007200241e+06,0.0000000000e+00,6.3425647951e+00,0.0000000000e+00,2.9461786151e-01,0.0000000000e+00,2.2004394531e+06,2.2007200241e+06,2.9461786151e-01
323,2.2010145187e+06,0.0000000000e+00,6.3426229073e+00,0.0000000000e+00,2.2012945175e+06,0.0000000000e+00,6.3426781519e+00,0.0000000000e+00,2.9458662868e-01,0.0000000000e+00,2.2010145187e+06,2.2012945175e+06,2.9458662868e-01
324,2.2015800476e+06,0.0000000000e+00,6.3427344807e+00,0.0000000000e+00,2.2018602371e+06,0.0000000000e+00,6.3427897487e+00,0.0000000000e+00,2.9455593228e-01,0.0000000000e+00,2.2015800476e+06,2.2018602371e+06,2.9455593228e-01
325,2.2021371841e+06,0.0000000000e+00,6.3428443702e+00,0.0000000000e+00,2.2024171829e+06,0.0000000000e+00,6.3428995867e+00,0.0000000000e+00,2.9452571273e-01,0.0000000000e+00,2.2021371841e+06,2.2024171829e+06,2.9452571273e-01
326,2.2026855469e+06,0.0000000000e+00,6.3429525021e+00,0.0000000000e+00,2.2029655457e+06,0.0000000000e+00,6.3430077048e+00,0.0000000000e+00,2.9449599981e-01,0.0000000000e+00,2.2026855469e+06,2.2029655457e+06,2.9449599981e-01
327,2.2032255173e+06,0.0000000000e+00,6.3430589528e+00,0.0000000000e+00,2.2035055161e+06,0.0000000000e+00,6.3431141420e+00,0.0000000000e+00,2.9446670413e-01,0.0000000000e+00,2.2032255173e+06,2.2035055161e+06,2.9446670413e-01
328,2.2037567139e+06,0.0000000000e+00,6.3431636484e+00,0.0000000000e+00,2.2040367126e+06,0.0000000000e+00,6.3432188243e+00,0.0000000000e+00,2.9443791509e-01,0.0000000000e+00,2.2037567139e+06,2.2040367126e+06,2.9443791509e-01
329,2.2042800903e+06,0.0000000000e+00,6.3432667780e+00,0.0000000000e+00,2.2045600891e+06,0.0000000000e+00,6.3433219408e+00,0.0000000000e+00,2.9440948367e-01,0.0000000000e+00,2.2042800903e+06,2.2045600891e+06,2.9440948367e-01
330,2.2047950745e+06,0.0000000000e+00,6.3433682300e+00,0.0000000000e+00,2.2050752640e+06,0.0000000000e+00,6.3434234175e+00,0.0000000000e+00,2.9438158870e-01,0.0000000000e+00,2.2047950745e+06,2.2050752640e+06,2.9438158870e-01
331,2.2053020477e+06,0.0000000000e+00,6.3434680807e+00,0.0000000000e+00,2.2055820465e+06,0.0000000000e+00,6.3435232179e+00,0.0000000000e+00,2.9435411096e-01,0.0000000000e+00,2.2053020477e+06,2.2055820465e+06,2.9435411096e-01
332,2.2058019638e+06,0.0000000000e+00,6.3435665190e+00,0.0000000000e+00,2.2060819626e+06,0.0000000000e+00,6.3436216438e+00,0.0000000000e+00,2.9432699084e-01,0.0000000000e+00,2.2058019638e+06,2.2060819626e+06,2.9432699084e-01
333,2.2062936783e+06,0.0000000000e+00,6.3436633206e+00,0.0000000000e+00,2.2065736771e+06,0.0000000000e+00,6.3437184330e+00,0.0000000000e+00,2.9430040717e-01,0.0000000000e+00,2.2062936783e+06,2.2065736771e+06,2.9430040717e-01
334,2.2067770004e+06,0.0000000000e+00,6.3437584490e+00,0.0000000000e+00,2.2070575714e+06,0.0000000000e+00,6.3438136619e+00,0.0000000000e+00,2.9427418113e-01,0.0000000000e+00,2.2067770004e+06,2.2070575714e+06,2.9427418113e-01
335,2.2072540283e+06,0.0000000000e+00,6.3438523181e+00,0.0000000000e+00,2.2075340271e+06,0.0000000000e+00,6.3439074065e+00,0.0000000000e+00,2.9424837232e-01,0.0000000000e+00,2.2072540283e+06,2.2075340271e+06,2.9424837232e-01
336,2.2077226639e+06,0.0000000000e+00,6.3439445160e+00,0.0000000000e+00,2.2080030441e+06,0.0000000000e+00,6.3439996678e+00,0.0000000000e+00,2.9422295094e-01,0.0000000000e+00,2.2077226639e+06,2.2080030441e+06,2.9422295094e-01
337,2.2081850052e+06,0.0000000000e+00,6.3440354565e+00,0.0000000000e+00,2.2084650040e+06,0.0000000000e+00,6.3440905217e+00,0.0000000000e+00,2.9419797659e-01,0.0000000000e+00,2.2081850052e+06,2.2084650040e+06,2.9419797659e-01
338,2.2086395264e+06,0.0000000000e+00,6.3441248401e+00,0.0000000000e+00,2.2089195251e+06,0.0000000000e+00,6.3441798940e+00,0.0000000000e+00,2.9417335987e-01,0.0000000000e+00,2.2086395264e+06,2.2089195251e+06,2.9417335987e-01
339,2.2090875626e+06,0.0000000000e+00,6.3442129305e+00,0.0000000000e+00,2.2093675613e+06,0.0000000000e+00,6.3442679733e+00,0.0000000000e+00,2.9414910078e-01,0.0000000000e+00,2.2090875626e+06,2.2093675613e+06,2.9414910078e-01
340,2.2095279694e+06,0.0000000000e+00,6.3442995035e+00,0.0000000000e+00,2.2098077774e+06,0.0000000000e+00,6.3443544977e+00,0.0000000000e+00,2.9412528872e-01,0.0000000000e+00,2.2095279694e+06,2.2098077774e+06,2.9412528872e-01
341,2.2099620819e+06,0.0000000000e+00,6.3443848222e+00,0.0000000000e+00,2.2102420807e+06,0.0000000000e+00,6.3444398432e+00,0.0000000000e+00,2.9410180449e-01,0.0000000000e+00,2.2099620819e+06,2.2102420807e+06,2.9410180449e-01
342,2.2103895187e+06,0.0000000000e+00,6.3444688126e+00,0.0000000000e+00,2.2106695175e+06,0.0000000000e+00,6.3445238229e+00,0.0000000000e+00,2.9407867789e-01,0.0000000000e+00,2.2103895187e+06,2.2106695175e+06,2.9407867789e-01
343,2.2108102798e+06,0.0000000000e+00,6.3445514753e+00,0.0000000000e+00,2.2110902786e+06,0.0000000000e+00,6.3446064751e+00,0.0000000000e+00,2.9405590892e-01,0.0000000000e+00,2.2108102798e+06,2.2110902786e+06,2.9405590892e-01
344,2.2112245560e+06,0.0000000000e+00,6.3446328486e+00,0.0000000000e+00,2.2115045547e+06,0.0000000000e+00,6.3446878382e+00,0.0000000000e+00,2.9403352737e-01,0.0000000000e+00,2.2112245560e+06,2.2115045547e+06,2.9403352737e-01
345,2.2116315842e+06,0.0000000000e+00,6.3447127834e+00,0.0000000000e+00,2.2119115829e+06,0.0000000000e+00,6.3447677629e+00,0.0000000000e+00,2.9401147366e-01,0.0000000000e+00,2.2116315842e+06,2.2119115829e+06,2.9401147366e-01
346,2.2120334625e+06,0.0000000000e+00,6.3447916925e+00,0.0000000000e+00,2.2123134613e+06,0.0000000000e+00,6.3448466619e+00,0.0000000000e+00,2.9398977757e-01,0.0000000000e+00,2.2120334625e+06,2.2123134613e+06,2.9398977757e-01
347,2.2124284744e+06,0.0000000000e+00,6.3448692393e+00,0.0000000000e+00,2.2127084732e+06,0.0000000000e+00,6.3449241989e+00,0.0000000000e+00,2.9396840930e-01,0.0000000000e+00,2.2124284744e+06,2.2127084732e+06,2.9396840930e-01
348,2.2128177643e+06,0.0000000000e+00,6.3449456493e+00,0.0000000000e+00,2.2130975723e+06,0.0000000000e+00,6.3450005618e+00,0.0000000000e+00,2.9394733906e-01,0.0000000000e+00,2.2128177643e+06,2.2130975723e+06,2.9394733906e-01
349,2.2132009506e+06,0.0000000000e+00,6.3450208481e+00,0.0000000000e+00,2.2134809494e+06,0.0000000000e+00,6.3450757885e+00,0.0000000000e+00,2.9392668605e-01,0.0000000000e+00,2.2132009506e+06,2.2134809494e+06,2.9392668605e-01
350,2.2135780334e+06,0.0000000000e+00,6.3450948364e+00,0.0000000000e+00,2.2138580322e+06,0.0000000000e+00,6.3451497675e+00,0.0000000000e+00,2.9390627146e-01,0.0000000000e+00,2.2135780334e+06,2.2138580322e+06,2.9390627146e-01
351,2.2139495850e+06,0.0000000000e+00,6.3451677271e+00,0.0000000000e+00,2.2142292023e+06,0.0000000000e+00,6.3452225741e+00,0.0000000000e+00,2.9388621449e-01,0.0000000000e+00,2.2139495850e+06,2.2142292023e+06,2.9388621449e-01
352,2.2143150330e+06,0.0000000000e+00,6.3452394085e+00,0.0000000000e+00,2.2145948410e+06,0.0000000000e+00,6.3452942839e+00,0.0000000000e+00,2.9386642575e-01,0.0000000000e+00,2.2143150330e+06,2.2145948410e+06,2.9386642575e-01
353,2.2146753311e+06,0.0000000000e+00,6.3453100681e+00,0.0000000000e+00,2.2149549484e+06,0.0000000000e+00,6.3453648972e+00,0.0000000000e+00,2.9384702444e-01,0.0000000000e+00,2.2146753311e+06,2.2149549484e+06,2.9384702444e-01
354,2.2150299072e+06,0.0000000000e+00,6.3453795944e+00,0.0000000000e+00,2.2153097153e+06,0.0000000000e+00,6.3454344521e+00,0.0000000000e+00,2.9382786155e-01,0.0000000000e+00,2.2150299072e+06,2.2153097153e+06,2.9382786155e-01
355,2.2153785706e+06,0.0000000000e+00,6.3454479504e+00,0.0000000000e+00,2.2156585693e+06,0.0000000000e+00,6.3455028369e+00,0.0000000000e+00,2.9380902648e-01,0.0000000000e+00,2.2153785706e+06,2.2156585693e+06,2.9380902648e-01
356,2.2157220840e+06,0.0000000000e+00,6.3455152863e+00,0.0000000000e+00,2.2160020828e+06,0.0000000000e+00,6.3455701643e+00,0.0000000000e+00,2.9379048944e-01,0.0000000000e+00,2.2157220840e+06,2.2160020828e+06,2.9379048944e-01
357,2.2160596848e+06,0.0000000000e+00,6.3455814530e+00,0.0000000000e+00,2.2163396835e+06,0.0000000000e+00,6.3456363226e+00,0.0000000000e+00,2.9377219081e-01,0.0000000000e+00,2.2160596848e+06,2.2163396835e+06,2.9377219081e-01
358,2.2163934708e+06,0.0000000000e+00,6.3456468621e+00,0.0000000000e+00,2.2166732788e+06,0.0000000000e+00,6.3457016860e+00,0.0000000000e+00,2.9375424981e-01,0.0000000000e+00,2.2163934708e+06,2.2166732788e+06,2.9375424981e-01
359,2.2167209625e+06,0.0000000000e+00,6.3457110282e+00,0.0000000000e+00,2.2170009613e+06,0.0000000000e+00,6.3457658814e+00,0.0000000000e+00,2.9373651743e-01,0.0000000000e+00,2.2167209625e+06,2.2170009613e+06,2.9373651743e-01
360,2.2170436859e+06,0.0000000000e+00,6.3457742508e+00,0.0000000000e+00,2.2173236847e+06,0.0000000000e+00,6.3458290960e+00,0.0000000000e+00,2.9371914268e-01,0.0000000000e+00,2.2170436859e+06,2.2173236847e+06,2.9371914268e-01
361,2.2173614502e+06,0.0000000000e+00,6.3458364929e+00,0.0000000000e+00,2.2176414490e+06,0.0000000000e+00,6.3458913302e+00,0.0000000000e+00,2.9370197654e-01,0.0000000000e+00,2.2173614502e+06,2.2176414490e+06,2.9370197654e-01
362,2.2176744461e+06,0.0000000000e+00,6.3458977922e+00,0.0000000000e+00,2.2179542542e+06,0.0000000000e+00,6.3459525845e+00,0.0000000000e+00,2.9368501902e-01,0.0000000000e+00,2.2176744461e+06,2.2179542542e+06,2.9368501902e-01
363,2.2179830551e+06,0.0000000000e+00,6.3459582239e+00,0.0000000000e+00,2.2182626724e+06,0.0000000000e+00,6.3460129712e+00,0.0000000000e+00,2.9366844893e-01,0.0000000000e+00,2.2179830551e+06,2.2182626724e+06,2.9366844893e-01
364,2.2182859421e+06,0.0000000000e+00,6.3460175270e+00,0.0000000000e+00,2.2185659409e+06,0.0000000000e+00,6.3460723415e+00,0.0000000000e+00,2.9365208745e-01,0.0000000000e+00,2.2182859421e+06,2.2185659409e+06,2.9365208745e-01
365,2.2185844421e+06,0.0000000000e+00,6.3460759632e+00,0.0000000000e+00,2.2188644409e+06,0.0000000000e+00,6.3461307703e+00,0.0000000000e+00,2.9363596439e-01,0.0000000000e+00,2.2185844421e+06,2.2188644409e+06,2.9363596439e-01
366,2.2188785553e+06,0.0000000000e+00,6.3461335329e+00,0.0000000000e+00,2.2191579819e+06,0.0000000000e+00,6.3461882208e+00,0.0000000000e+00,2.9362007976e-01,0.0000000000e+00,2.2188785553e+06,2.2191579819e+06,2.9362007976e-01
367,2.2191684723e+06,0.0000000000e+00,6.3461902738e+00,0.0000000000e+00,2.2194482803e+06,0.0000000000e+00,6.3462450291e+00,0.0000000000e+00,2.9360446334e-01,0.0000000000e+00,2.2191684723e+06,2.2194482803e+06,2.9360446334e-01
368,2.2194534302e+06,0.0000000000e+00,6.3462460368e+00,0.0000000000e+00,2.2197330475e+06,0.0000000000e+00,6.3463007479e+00,0.0000000000e+00,2.9358908534e-01,0.0000000000e+00,2.2194534302e+06,2.2197330475e+06,2.9358908534e-01
369,2.2197340012e+06,0.0000000000e+00,6.3463009345e+00,0.0000000000e+00,2.2200134277e+06,0.0000000000e+00,6.3463556013e+00,0.0000000000e+00,2.9357391596e-01,0.0000000000e+00,2.2197340012e+06,2.2200134277e+06,2.9357391596e-01
370,2.2200099945e+06,0.0000000000e+00,6.3463549297e+00,0.0000000000e+00,2.2202899933e+06,0.0000000000e+00,6.3464097016e+00,0.0000000000e+00,2.9355901480e-01,0.0000000000e+00,2.2200099945e+06,2.2202899933e+06,2.9355901480e-01
371,2.2202825546e+06,0.0000000000e+00,6.3464082466e+00,0.0000000000e+00,2.2205619812e+06,0.0000000000e+00,6.3464628999e+00,0.0000000000e+00,2.9354432225e-01,0.0000000000e+00,2.2202825546e+06,2.2205619812e+06,2.9354432225e-01
372,2.2205499649e+06,0.0000000000e+00,6.3464605497e+00,0.0000000000e+00,2.2208297729e+06,0.0000000000e+00,6.3465152711e+00,0.0000000000e+00,2.9352989793e-01,0.0000000000e+00,2.2205499649e+06,2.2208297729e+06,2.9352989793e-01
373,2.2208139420e+06,0.0000000000e+00,6.3465121752e+00,0.0000000000e+00,2.2210935593e+06,0.0000000000e+00,6.3465668527e+00,0.0000000000e+00,2.9351565242e-01,0.0000000000e+00,2.2208139420e+06,2.2210935593e+06,2.9351565242e-01
374,2.2210739136e+06,0.0000000000e+00,6.3465630114e+00,0.0000000000e+00,2.2213539124e+06,0.0000000000e+00,6.3466177571e+00,0.0000000000e+00,2.9350164533e-01,0.0000000000e+00,2.2210739136e+06,2.2213539124e+06,2.9350164533e-01
375,2.2213296890e+06,0.0000000000e+00,6.3466130212e+00,0.0000000000e+00,2.2216094971e+06,0.0000000000e+00,6.3466677233e+00,0.0000000000e+00,2.9348784685e-01,0.0000000000e+00,2.2213296890e+06,2.2216094971e+06,2.9348784685e-01
376,2.2215814590e+06,0.0000000000e+00,6.3466622422e+00,0.0000000000e+00,2.2218610764e+06,0.0000000000e+00,6.3467169008e+00,0.0000000000e+00,2.9347422719e-01,0.0000000000e+00,2.2215814590e+06,2.2218610764e+06,2.9347422719e-01
377,2.2218294144e+06,0.0000000000e+00,6.3467107120e+00,0.0000000000e+00,2.2221094131e+06,0.0000000000e+00,6.3467654391e+00,0.0000000000e+00,2.9346090555e-01,0.0000000000e+00,2.2218294144e+06,2.2221094131e+06,2.9346090555e-01
378,2.2220737457e+06,0.0000000000e+00,6.3467584681e+00,0.0000000000e+00,2.2223531723e+06,0.0000000000e+00,6.3468130774e+00,0.0000000000e+00,2.9344770312e-01,0.0000000000e+00,2.2220737457e+06,2.2223531723e+06,2.9344770312e-01
379,2.2223133087e+06,0.0000000000e+00,6.3468052871e+00,0.0000000000e+00,2.2225929260e+06,0.0000000000e+00,6.3468599278e+00,0.0000000000e+00,2.9343473911e-01,0.0000000000e+00,2.2223133087e+06,2.2225929260e+06,2.9343473911e-01
380,2.2225507736e+06,0.0000000000e+00,6.3468516911e+00,0.0000000000e+00,2.2228302002e+06,0.0000000000e+00,6.3469062886e+00,0.0000000000e+00,2.9342201352e-01,0.0000000000e+00,2.2225507736e+06,2.2228302002e+06,2.9342201352e-01
381,2.2227832794e+06,0.0000000000e+00,6.3468971212e+00,0.0000000000e+00,2.2230630875e+06,0.0000000000e+00,6.3469517876e+00,0.0000000000e+00,2.9340940714e-01,0.0000000000e+00,2.2227832794e+06,2.2230630875e+06,2.9340940714e-01
382,2.2230129242e+06,0.0000000000e+00,6.3469419876e+00,0.0000000000e+00,2.2232929230e+06,0.0000000000e+00,6.3469966856e+00,0.0000000000e+00,2.9339703918e-01,0.0000000000e+00,2.2230129242e+06,2.2232929230e+06,2.9339703918e-01
383,2.2232387543e+06,0.0000000000e+00,6.3469861042e+00,0.0000000000e+00,2.2235185623e+06,0.0000000000e+00,6.3470407594e+00,0.0000000000e+00,2.9338485003e-01,0.0000000000e+00,2.2232387543e+06,2.2235185623e+06,2.9338485003e-01
384,2.2234613419e+06,0.0000000000e+00,6.3470295830e+00,0.0000000000e+00,2.2237407684e+06,0.0000000000e+00,6.3470841582e+00,0.0000000000e+00,2.9337286949e-01,0.0000000000e+00,2.2234613419e+06,2.2237407684e+06,2.9337286949e-01
385,2.2236799240e+06,0.0000000000e+00,6.3470722752e+00,0.0000000000e+00,2.2239595413e+06,0.0000000000e+00,6.3471268822e+00,0.0000000000e+00,2.9336106777e-01,0.0000000000e+00,2.2236799240e+06,2.2239595413e+06,2.9336106777e-01
386,2.2238960266e+06,0.0000000000e+00,6.3471144789e+00,0.0000000000e+00,2.2241754532e+06,0.0000000000e+00,6.3471690434e+00,0.0000000000e+00,2.9334941506e-01,0.0000000000e+00,2.2238960266e+06,2.2241754532e+06,2.9334941506e-01
387,2.2241085052e+06,0.0000000000e+00,6.3471559709e+00,0.0000000000e+00,2.2243879318e+06,0.0000000000e+00,6.3472105302e+00,0.0000000000e+00,2.9333794117e-01,0.0000000000e+00,2.2241085052e+06,2.2243879318e+06,2.9333794117e-01
388,2.2243177414e+06,0.0000000000e+00,6.3471968258e+00,0.0000000000e+00,2.2245971680e+06,0.0000000000e+00,6.3472513800e+00,0.0000000000e+00,2.9332670569e-01,0.0000000000e+00,2.2243177414e+06,2.2245971680e+06,2.9332670569e-01
389,2.2245235443e+06,0.0000000000e+00,6.3472370067e+00,0.0000000000e+00,2.2248029709e+06,0.0000000000e+00,6.3472915558e+00,0.0000000000e+00,2.9331555963e-01,0.0000000000e+00,2.2245235443e+06,2.2248029709e+06,2.9331555963e-01
390,2.2247262955e+06,0.0000000000e+00,6.3472765880e+00,0.0000000000e+00,2.2250059128e+06,0.0000000000e+00,6.3473311694e+00,0.0000000000e+00,2.9330465198e-01,0.0000000000e+00,2.2247262955e+06,2.2250059128e+06,2.9330465198e-01
391,2.2249258041e+06,0.0000000000e+00,6.3473155329e+00,0.0000000000e+00,2.2252052307e+06,0.0000000000e+00,6.3473700722e+00,0.0000000000e+00,2.9329386353e-01,0.0000000000e+00,2.2249258041e+06,2.2252052307e+06,2.9329386353e-01
392,2.2251224518e+06,0.0000000000e+00,6.3473539158e+00,0.0000000000e+00,2.2254020691e+06,0.0000000000e+00,6.3474084875e+00,0.0000000000e+00,2.9328328371e-01,0.0000000000e+00,2.2251224518e+06,2.2254020691e+06,2.9328328371e-01
393,2.2253160477e+06,0.0000000000e+00,6.3473916998e+00,0.0000000000e+00,2.2255956650e+06,0.0000000000e+00,6.3474462667e+00,0.0000000000e+00,2.9327279329e-01,0.0000000000e+00,2.2253160477e+06,2.2255956650e+06,2.9327279329e-01
394,2.2255065918e+06,0.0000000000e+00,6.3474288850e+00,0.0000000000e+00,2.2257860184e+06,0.0000000000e+00,6.3474834100e+00,0.0000000000e+00,2.9326251149e-01,0.0000000000e+00,2.2255065918e+06,2.2257860184e+06,2.9326251149e-01
395,2.2256944656e+06,0.0000000000e+00,6.3474655459e+00,0.0000000000e+00,2.2259740829e+06,0.0000000000e+00,6.3475201035e+00,0.0000000000e+00,2.9325240850e-01,0.0000000000e+00,2.2256944656e+06,2.2259740829e+06,2.9325240850e-01
396,2.2258789062e+06,0.0000000000e+00,6.3475015339e+00,0.0000000000e+00,2.2261585236e+06,0.0000000000e+00,6.3475560870e+00,0.0000000000e+00,2.9324242473e-01,0.0000000000e+00,2.2258789062e+06,2.2261585236e+06,2.9324242473e-01
397,2.2260612488e+06,0.0000000000e+00,6.3475371095e+00,0.0000000000e+00,2.2263406754e+06,0.0000000000e+00,6.3475916210e+00,0.0000000000e+00,2.9323258996e-01,0.0000000000e+00,2.2260612488e+06,2.2263406754e+06,2.9323258996e-01
398,2.2262401581e+06,0.0000000000e+00,6.3475720125e+00,0.0000000000e+00,2.2265199661e+06,0.0000000000e+00,6.3476265940e+00,0.0000000000e+00,2.9322293401e-01,0.0000000000e+00,2.2262401581e+06,2.2265199661e+06,2.9322293401e-01
399,2.2264171600e+06,0.0000000000e+00,6.3476065406e+00,0.0000000000e+00,2.2266967773e+06,0.0000000000e+00,6.3476610806e+00,0.0000000000e+00,2.9321342707e-01,0.0000000000e+00,2.2264171600e+06,2.2266967773e+06,2.9321342707e-01
400,2.2265905380e+06,0.0000000000e+00,6.3476403592e+00,0.0000000000e+00,2.2268701553e+06,0.0000000000e+00,6.3476948949e+00,0.0000000000e+00,2.9320403934e-01,0.0000000000e+00,2.2265905380e+06,2.2268701553e+06,2.9320403934e-01
401,2.2267621994e+06,0.0000000000e+00,6.3476738403e+00,0.0000000000e+00,2.2270418167e+06,0.0000000000e+00,6.3477283718e+00,0.0000000000e+00,2.9319480062e-01,0.0000000000e+00,2.2267621994e+06,2.2270418167e+06,2.9319480062e-01
402,2.2269309998e+06,0.0000000000e+00,6.3477067609e+00,0.0000000000e+00,2.2272104263e+06,0.0000000000e+00,6.3477612510e+00,0.0000000000e+00,2.9318574071e-01,0.0000000000e+00,2.2269309998e+06,2.2272104263e+06,2.9318574071e-01
403,2.2270965576e+06,0.0000000000e+00,6.3477390466e+00,0.0000000000e+00,2.2273759842e+06,0.0000000000e+00,6.3477935327e+00,0.0000000000e+00,2.9317677021e-01,0.0000000000e+00,2.2270965576e+06,2.2273759842e+06,2.9317677021e-01
404,2.2272602081e+06,0.0000000000e+00,6.3477709581e+00,0.0000000000e+00,2.2275400162e+06,0.0000000000e+00,6.3478255146e+00,0.0000000000e+00,2.9316791892e-01,0.0000000000e+00,2.2272602081e+06,2.2275400162e+06,2.9316791892e-01
405,2.2274208069e+06,0.0000000000e+00,6.3478022722e+00,0.0000000000e+00,2.2277004242e+06,0.0000000000e+00,6.3478567875e+00,0.0000000000e+00,2.9315930605e-01,0.0000000000e+00,2.2274208069e+06,2.2277004242e+06,2.9315930605e-01
406,2.2275796890e+06,0.0000000000e+00,6.3478332494e+00,0.0000000000e+00,2.2278589249e+06,0.0000000000e+00,6.3478876865e+00,0.0000000000e+00,2.9315072298e-01,0.0000000000e+00,2.2275796890e+06,2.2278589249e+06,2.9315072298e-01
407,2.2277355194e+06,0.0000000000e+00,6.3478636294e+00,0.0000000000e+00,2.2280149460e+06,0.0000000000e+00,6.3479180998e+00,0.0000000000e+00,2.9314228892e-01,0.0000000000e+00,2.2277355194e+06,2.2280149460e+06,2.9314228892e-01
408,2.2278894424e+06,0.0000000000e+00,6.3478936355e+00,0.0000000000e+00,2.2281690598e+06,0.0000000000e+00,6.3479481393e+00,0.0000000000e+00,2.9313400388e-01,0.0000000000e+00,2.2278894424e+06,2.2281690598e+06,2.9313400388e-01
409,2.2280406952e+06,0.0000000000e+00,6.3479231190e+00,0.0000000000e+00,2.2283203125e+06,0.0000000000e+00,6.3479776192e+00,0.0000000000e+00,2.9312580824e-01,0.0000000000e+00,2.2280406952e+06,2.2283203125e+06,2.9312580824e-01
410,2.2281900406e+06,0.0000000000e+00,6.3479522287e+00,0.0000000000e+00,2.2284694672e+06,0.0000000000e+00,6.3480066881e+00,0.0000000000e+00,2.9311776161e-01,0.0000000000e+00,2.2281900406e+06,2.2284694672e+06,2.9311776161e-01
411,2.2283365250e+06,0.0000000000e+00,6.3479807789e+00,0.0000000000e+00,2.2286159515e+06,0.0000000000e+00,6.3480352347e+00,0.0000000000e+00,2.9310986400e-01,0.0000000000e+00,2.2283365250e+06,2.2286159515e+06,2.9310986400e-01
412,2.2284809113e+06,0.0000000000e+00,6.3480089184e+00,0.0000000000e+00,2.2287605286e+06,0.0000000000e+00,6.3480634078e+00,0.0000000000e+00,2.9310205579e-01,0.0000000000e+00,2.2284809113e+06,2.2287605286e+06,2.9310205579e-01
413,2.2286231995e+06,0.0000000000e+00,6.3480366471e+00,0.0000000000e+00,2.2289028168e+06,0.0000000000e+00,6.3480911331e+00,0.0000000000e+00,2.9309436679e-01,0.0000000000e+00,2.2286231995e+06,2.2289028168e+06,2.9309436679e-01
414,2.2287637711e+06,0.0000000000e+00,6.3480640396e+00,0.0000000000e+00,2.2290435791e+06,0.0000000000e+00,6.3481185593e+00,0.0000000000e+00,2.9308682680e-01,0.0000000000e+00,2.2287637711e+06,2.2290435791e+06,2.9308682680e-01
415,2.2289014816e+06,0.0000000000e+00,6.3480908729e+00,0.0000000000e+00,2.2291809082e+06,0.0000000000e+00,6.3481453149e+00,0.0000000000e+00,2.9307937622e-01,0.0000000000e+00,2.2289014816e+06,2.2291809082e+06,2.9307937622e-01
